,timestamp,cpu,user,nice,system,idle,iowait,irq,softirq,id,mac-addr
2200,0,4020,131192,3363,0,43,0,0,0,w4,
2201,0,2577,131663,3383,0,88,0,0,0,w4,
2202,0,3004,130650,2852,0,366,0,0,0,w4,
2203,0,2268,132796,2946,0,53,0,0,0,w4,
2204,0,12015,530029,12550,0,556,0,0,0,w4,
2205,0,4064,132129,3365,0,43,0,0,0,w4,
2206,0,2604,132610,3383,0,88,0,0,0,w4,
2207,0,3054,131540,2854,0,371,0,0,0,w4,
2208,0,2292,133749,2946,0,53,0,0,0,w4,
2209,0,12156,533773,12552,0,562,0,0,0,w4,
2210,0,4115,133064,3367,0,43,0,0,0,w4,
2211,0,2645,133539,3383,0,88,0,0,0,w4,
2212,0,3076,132468,2854,0,376,0,0,0,w4,
2213,0,2319,134700,2946,0,54,0,0,0,w4,
2214,0,12300,537500,12552,0,568,0,0,0,w4,
2215,0,4170,133988,3367,0,43,0,0,0,w4,
2216,0,2663,134502,3383,0,88,0,0,0,w4,
2217,0,3113,133371,2854,0,382,0,0,0,w4,
2218,0,2353,135637,2946,0,54,0,0,0,w4,
2219,0,12485,541139,12554,0,578,0,0,0,w4,
2220,0,4236,134899,3370,0,44,0,0,0,w4,
2221,0,2697,135429,3383,0,88,0,0,0,w4,
2222,0,3166,134228,2854,0,390,0,0,0,w4,
2223,0,2384,136582,2946,0,55,0,0,0,w4,
2224,0,12660,544778,12559,0,587,0,0,0,w4,
2225,0,4296,135807,3375,0,44,0,0,0,w4,
2226,0,2740,136332,3383,0,89,0,0,0,w4,
2227,0,3204,135121,2854,0,398,0,0,0,w4,
2228,0,2418,137517,2946,0,55,0,0,0,w4,
2229,0,10337,481142,12489,0,481,0,0,0,w4,
2230,0,3478,119944,3357,0,40,0,0,0,w4,
2231,0,2240,120283,3365,0,78,0,0,0,w4,
2232,0,2592,119619,2849,0,317,0,0,0,w4,
2233,0,2026,121294,2917,0,45,0,0,0,w4,
2234,0,10408,484983,12493,0,486,0,0,0,w4,
2235,0,3499,120902,3357,0,40,0,0,0,w4,
2236,0,2256,121246,3368,0,79,0,0,0,w4,
2237,0,2617,120559,2849,0,319,0,0,0,w4,
2238,0,2035,122275,2917,0,46,0,0,0,w4,
2239,0,10552,488717,12497,0,492,0,0,0,w4,
2240,0,3555,121826,3357,0,40,0,0,0,w4,
2241,0,2295,122181,3372,0,80,0,0,0,w4,
2242,0,2651,121465,2849,0,324,0,0,0,w4,
2243,0,2050,123243,2917,0,46,0,0,0,w4,
2244,0,10696,492428,12510,0,500,0,0,0,w4,
2245,0,3601,122761,3357,0,40,0,0,0,w4,
2246,0,2324,123122,3372,0,83,0,0,0,w4,
2247,0,2691,122367,2849,0,328,0,0,0,w4,
2248,0,2078,124177,2930,0,48,0,0,0,w4,
2249,0,10838,496160,12512,0,505,0,0,0,w4,
2250,0,3644,123700,3357,0,40,0,0,0,w4,
2251,0,2356,124066,3372,0,84,0,0,0,w4,
2252,0,2743,123255,2849,0,332,0,0,0,w4,
2253,0,2094,125137,2933,0,48,0,0,0,w4,
2254,0,10976,499891,12518,0,510,0,0,0,w4,
2255,0,3690,124634,3357,0,40,0,0,0,w4,
2256,0,2391,125009,3372,0,84,0,0,0,w4,
2257,0,2774,124162,2849,0,336,0,0,0,w4,
2258,0,2118,126085,2938,0,49,0,0,0,w4,
2259,0,11114,503630,12522,0,514,0,0,0,w4,
2260,0,3749,125554,3357,0,40,0,0,0,w4,
2261,0,2419,125960,3372,0,84,0,0,0,w4,
2262,0,2785,125100,2849,0,340,0,0,0,w4,
