,timestamp,server,stratum,delta,poll-freq,id,mac-addr
158,1548779700.714488,radio,1,35,16,b1,
159,1548779705.726965,radio,1,35,16,b1,
160,1548779710.739651,radio,1,3,16,b1,
161,1548779545.70922,radio,1,8,16,b1,
162,1548779550.721484,radio,1,9,16,b1,
163,1548779555.731354,radio,1,9,16,b1,
164,1548779560.742683,radio,1,9,16,b1,
165,1548779565.754294,radio,1,11,16,b1,
166,1548779570.7661731,radio,1,11,16,b1,
167,1548779575.774119,radio,1,11,16,b1,
168,1548779580.78337,radio,1,14,16,b1,
169,1548779585.79576,radio,1,14,16,b1,
170,1548779590.8074038,radio,1,14,16,b1,
171,1548779595.818569,radio,1,14,16,b1,
172,1548779600.831645,radio,1,9,16,b1,
173,1548779605.8438358,radio,1,9,16,b1,
174,1548779610.855567,radio,1,9,16,b1,
175,1548779615.867698,radio,1,7,16,b1,
176,1548779620.880226,radio,1,7,16,b1,
177,1548779625.889344,radio,1,7,16,b1,
178,1548779630.900894,radio,1,6,16,b1,
179,1548779635.912567,radio,1,6,16,b1,
180,1548779640.926276,radio,1,6,16,b1,
181,1548779645.934467,radio,1,13,16,b1,
182,1548779650.942858,radio,1,13,16,b1,
183,1548779655.9503288,radio,1,13,16,b1,
184,1548779660.958549,radio,1,12,16,b1,
185,1548779665.966027,radio,1,12,16,b1,
186,1548779670.9784741,radio,1,12,16,b1,
187,1548779509.000471,radio,1,8,16,b1,
188,1548779514.0117211,radio,1,8,16,b1,
189,1548779519.0233018,radio,1,3,16,b1,
190,1548779524.0355608,radio,1,3,16,b1,
191,1548779529.048261,radio,1,3,16,b1,
192,1548779534.060551,radio,1,8,16,b1,
193,1548779539.0726151,radio,1,8,16,b1,
194,1548779458.123115,radio,1,7,16,b1,
195,1548779463.132429,radio,1,7,16,b1,
196,1548779468.142839,radio,1,7,16,b1,
197,1548779473.154896,radio,1,6,16,b1,
198,1548779478.166198,radio,1,6,16,b1,
199,1548779483.177624,radio,1,6,16,b1,
200,1548779488.19012,radio,1,6,16,b1,
201,1548779493.201867,radio,1,6,16,b1,
202,1548779498.214025,radio,1,6,16,b1,
203,1548779503.225446,radio,1,8,16,b1,
204,1548779404.56379,radio,1,20,16,b1,
205,1548779409.575695,radio,1,20,16,b1,
206,1548779414.587287,radio,1,20,16,b1,
207,1548779419.5993302,radio,1,20,16,b1,
208,1548779424.6116722,radio,1,14,16,b1,
209,1548779429.623919,radio,1,14,16,b1,
210,1548779434.63711,radio,1,14,16,b1,
211,1548779439.647812,radio,1,10,16,b1,
212,1548779444.658428,radio,1,10,16,b1,
213,1548779449.670949,radio,1,10,16,b1,
214,1548779370.37899,radio,1,11,16,b1,
215,1548779375.390574,radio,1,8,16,b1,
216,1548779380.4017382,radio,1,8,16,b1,
217,1548779385.413624,radio,1,8,16,b1,
218,1548779390.424972,radio,1,8,16,b1,
219,1548779395.438623,radio,1,8,16,b1,
220,1548779400.4463608,radio,1,8,16,b1,
221,1548779315.236918,radio,1,14,16,b1,
222,1548779320.24894,radio,1,14,16,b1,
223,1548779325.2614539,radio,1,38,16,b1,
224,1548779330.27381,radio,1,38,16,b1,
225,1548779335.284989,radio,1,38,16,b1,
226,1548779340.297437,radio,1,38,16,b1,
227,1548779345.310384,radio,1,6,16,b1,
228,1548779350.317827,radio,1,6,16,b1,
229,1548779355.330666,radio,1,6,16,b1,
230,1548779360.342771,radio,1,11,16,b1,
231,1548779365.353974,radio,1,11,16,b1,
232,1548779239.811228,radio,1,3,16,b1,
233,1548779244.821702,radio,1,5,16,b1,
234,1548779249.8331358,radio,1,5,16,b1,
235,1548779254.8459868,radio,1,5,16,b1,
236,1548779259.859474,radio,1,5,16,b1,
237,1548779264.866626,radio,1,2,16,b1,
238,1548779269.875383,radio,1,2,16,b1,
239,1548779274.885649,radio,1,2,16,b1,
240,1548779279.897748,radio,1,3,16,b1,
241,1548779284.909868,radio,1,4,16,b1,
242,1548779289.91846,radio,1,4,16,b1,
243,1548779294.930371,radio,1,5,16,b1,
244,1548779299.941269,radio,1,5,16,b1,
245,1548779304.952152,radio,1,5,16,b1,
246,1548779309.963524,radio,1,14,16,b1,
247,1548779155.465264,radio,1,8,16,b1,
248,1548779160.47767,radio,1,8,16,b1,
249,1548779165.490474,radio,1,8,16,b1,
250,1548779170.502115,radio,1,8,16,b1,
251,1548779175.513299,radio,1,8,16,b1,
252,1548779180.5249062,radio,1,4,16,b1,
253,1548779185.536681,radio,1,4,16,b1,
254,1548779190.546568,radio,1,4,16,b1,
255,1548779195.5543,radio,1,4,16,b1,
256,1548779200.566979,radio,1,8,16,b1,
257,1548779205.5810552,radio,1,8,16,b1,
258,1548779210.5930948,radio,1,8,16,b1,
259,1548779215.607184,radio,1,3,16,b1,
260,1548779220.618426,radio,1,3,16,b1,
261,1548779225.629977,radio,1,3,16,b1,
262,1548779230.6411529,radio,1,3,16,b1,
263,1548779235.650772,radio,1,3,16,b1,
264,1548778999.493152,radio,1,5,16,b1,
265,1548779004.504623,radio,1,2,16,b1,
266,1548779009.5173938,radio,1,2,16,b1,
267,1548779014.528639,radio,1,2,16,b1,
268,1548779019.54095,radio,1,2,16,b1,
269,1548779024.550986,radio,1,11,16,b1,
270,1548779029.5585759,radio,1,11,16,b1,
271,1548779034.570662,radio,1,11,16,b1,
272,1548779039.583071,radio,1,18,16,b1,
273,1548779044.595566,radio,1,18,16,b1,
274,1548779049.607439,radio,1,19,16,b1,
275,1548779054.618925,radio,1,8,16,b1,
276,1548779059.63036,radio,1,8,16,b1,
277,1548779064.640434,radio,1,8,16,b1,
278,1548779069.6520689,radio,1,4,16,b1,
279,1548779074.664566,radio,1,4,16,b1,
280,1548779079.67551,radio,1,4,16,b1,
281,1548779084.68782,radio,1,11,16,b1,
282,1548779089.700924,radio,1,11,16,b1,
283,1548779094.71301,radio,1,11,16,b1,
284,1548779099.72543,radio,1,12,16,b1,
285,1548779104.737326,radio,1,10,16,b1,
286,1548779109.749476,radio,1,10,16,b1,
287,1548779114.7589052,radio,1,10,16,b1,
288,1548779119.772221,radio,1,6,16,b1,
289,1548779124.784154,radio,1,6,16,b1,
290,1548779129.796992,radio,1,6,16,b1,
291,1548779134.808657,radio,1,10,16,b1,
292,1548779139.820144,radio,1,10,16,b1,
293,1548779144.831261,radio,1,10,16,b1,
294,1548779149.842707,radio,1,8,16,b1,
295,1548778993.069741,radio,1,5,16,b1,
296,1548780455.180896,10.10.13.130,2,18,8,w4,
297,1548780460.1915288,10.10.13.130,2,18,8,w4,
298,1548780465.202741,10.10.13.130,2,18,8,w4,
299,1548780470.2118769,10.10.13.130,2,18,8,w4,
300,1548780475.224828,10.10.13.130,2,18,8,w4,
301,1548780480.2376711,unspecified,2,19,8,w4,
302,1548780485.2504,unspecified,2,19,8,w4,
303,1548780490.262661,unspecified,2,19,8,w4,
304,1548780495.275958,unspecified,2,19,8,w4,
305,1548780500.288336,unspecified,2,19,8,w4,
306,1548780505.301214,unspecified,2,19,8,w4,
307,1548780510.3132641,unspecified,2,19,8,w4,
308,1548780515.324568,unspecified,2,19,8,w4,
309,1548780520.336365,unspecified,2,19,8,w4,
310,1548780525.3497949,unspecified,2,19,8,w4,
311,1548780530.362349,unspecified,2,19,8,w4,
312,1548780535.371517,unspecified,2,19,8,w4,
313,1548780540.384366,unspecified,2,19,8,w4,
314,1548780545.397053,unspecified,2,19,8,w4,
315,1548780550.409605,unspecified,2,20,8,w4,
316,1548780555.421635,unspecified,2,20,8,w4,
317,1548780560.432024,unspecified,2,20,8,w4,
318,1548780565.444396,unspecified,2,20,8,w4,
319,1548780570.455738,unspecified,2,20,8,w4,
320,1548780575.4689698,unspecified,2,20,8,w4,
321,1548780580.4811769,unspecified,2,20,8,w4,
322,1548780585.493552,unspecified,2,20,8,w4,
323,1548780590.505857,unspecified,2,20,8,w4,
324,1548780595.517915,unspecified,2,20,8,w4,
325,1548780600.5300438,unspecified,2,20,8,w4,
326,1548780605.542459,unspecified,2,20,8,w4,
327,1548780610.554653,unspecified,2,20,8,w4,
328,1548780260.2563949,10.10.13.130,2,19,8,w4,
329,1548780265.269101,10.10.13.130,2,29,8,w4,
330,1548780270.281285,10.10.13.130,2,29,8,w4,
331,1548780275.289143,10.10.13.130,2,29,8,w4,
332,1548780280.301504,10.10.13.130,2,29,8,w4,
333,1548780285.3144212,10.10.13.130,2,29,8,w4,
334,1548780290.3274689,10.10.13.130,2,29,8,w4,
335,1548780295.33869,10.10.13.130,2,29,8,w4,
336,1548780300.348109,10.10.13.130,2,30,8,w4,
337,1548780305.3624651,10.10.13.130,2,30,8,w4,
338,1548780310.374449,10.10.13.130,2,30,8,w4,
339,1548780315.386815,10.10.13.130,2,20,8,w4,
340,1548780320.399516,10.10.13.130,2,20,8,w4,
341,1548780325.411199,10.10.13.130,2,20,8,w4,
342,1548780330.423707,10.10.13.130,2,20,8,w4,
343,1548780335.4350278,10.10.13.130,2,20,8,w4,
344,1548780340.447062,10.10.13.130,2,20,8,w4,
345,1548780345.459789,10.10.13.130,2,20,8,w4,
346,1548780350.471858,10.10.13.130,2,21,8,w4,
347,1548780355.4796028,10.10.13.130,2,21,8,w4,
348,1548780360.491892,10.10.13.130,2,21,8,w4,
349,1548780365.503835,10.10.13.130,2,21,8,w4,
350,1548780370.516375,10.10.13.130,2,21,8,w4,
351,1548780375.528909,10.10.13.130,2,21,8,w4,
352,1548780380.541675,10.10.13.130,2,17,8,w4,
353,1548780385.554378,10.10.13.130,2,18,8,w4,
354,1548780390.5672948,10.10.13.130,2,18,8,w4,
355,1548780395.5804439,10.10.13.130,2,18,8,w4,
356,1548780400.592845,10.10.13.130,2,18,8,w4,
357,1548780227.96629,10.10.13.130,2,15,8,w4,
358,1548780232.9780688,10.10.13.130,2,15,8,w4,
359,1548780237.990979,10.10.13.130,2,15,8,w4,
360,1548780243.0038161,10.10.13.130,2,15,8,w4,
361,1548780143.735278,10.10.13.130,2,24,8,w4,
362,1548780148.747068,10.10.13.130,2,26,8,w4,
363,1548780153.759793,10.10.13.130,2,26,8,w4,
364,1548780158.771748,10.10.13.130,2,26,8,w4,
365,1548780163.7841551,10.10.13.130,2,26,8,w4,
366,1548780168.796483,10.10.13.130,2,26,8,w4,
367,1548780173.809452,10.10.13.130,2,26,8,w4,
368,1548780178.822043,10.10.13.130,2,26,8,w4,
369,1548780183.834599,10.10.13.130,2,27,8,w4,
370,1548780188.846965,10.10.13.130,2,27,8,w4,
371,1548780193.859269,10.10.13.130,2,27,8,w4,
372,1548780198.872382,10.10.13.130,2,27,8,w4,
373,1548780203.885415,10.10.13.130,2,27,8,w4,
374,1548780208.89835,10.10.13.130,2,27,8,w4,
375,1548780213.910954,10.10.13.130,2,14,8,w4,
376,1548780218.923552,10.10.13.130,2,14,8,w4,
377,1548780035.7540722,10.10.13.130,2,25,8,w4,
378,1548780040.7663279,10.10.13.130,2,25,8,w4,
379,1548780045.7754679,10.10.13.130,2,21,8,w4,
380,1548780050.787844,10.10.13.130,2,21,8,w4,
381,1548780055.800111,10.10.13.130,2,21,8,w4,
382,1548780060.812797,10.10.13.130,2,21,8,w4,
383,1548780065.825074,10.10.13.130,2,21,8,w4,
384,1548780070.8375552,10.10.13.130,2,21,8,w4,
385,1548780075.8479302,10.10.13.130,2,21,8,w4,
386,1548780080.8596132,10.10.13.130,2,21,8,w4,
387,1548780085.872428,10.10.13.130,2,21,8,w4,
388,1548780090.8847132,10.10.13.130,2,21,8,w4,
389,1548780095.8950038,10.10.13.130,2,21,8,w4,
390,1548780100.906783,10.10.13.130,2,21,8,w4,
391,1548780105.915274,10.10.13.130,2,11,8,w4,
392,1548780110.927476,10.10.13.130,2,11,8,w4,
393,1548780115.940399,10.10.13.130,2,32,8,w4,
394,1548780120.9514039,10.10.13.130,2,32,8,w4,
395,1548780125.9641712,10.10.13.130,2,24,8,w4,
396,1548780130.976511,10.10.13.130,2,24,8,w4,
397,1548780135.989291,10.10.13.130,2,24,8,w4,
398,1548780141.001502,10.10.13.130,2,24,8,w4,
399,1548779945.546471,10.10.13.130,2,10,8,w4,
400,1548779950.555247,10.10.13.130,2,10,8,w4,
401,1548779955.567451,10.10.13.130,2,10,8,w4,
402,1548779960.580414,10.10.13.130,2,10,8,w4,
403,1548779965.5931199,10.10.13.130,2,10,8,w4,
404,1548779970.605211,10.10.13.130,2,23,8,w4,
405,1548779975.6157289,10.10.13.130,2,24,8,w4,
406,1548779980.628159,10.10.13.130,2,24,8,w4,
407,1548779985.640637,10.10.13.130,2,24,8,w4,
408,1548779990.653002,10.10.13.130,2,24,8,w4,
409,1548779995.665216,10.10.13.130,2,24,8,w4,
410,1548780000.677752,10.10.13.130,2,24,8,w4,
411,1548780005.69014,10.10.13.130,2,24,8,w4,
412,1548780010.703324,10.10.13.130,2,25,8,w4,
413,1548780015.715961,10.10.13.130,2,25,8,w4,
414,1548780020.728495,10.10.13.130,2,25,8,w4,
415,1548780025.741193,10.10.13.130,2,25,8,w4,
416,1548780030.75426,10.10.13.130,2,25,8,w4,
417,1548779902.206295,10.10.13.130,2,13,8,w4,
418,1548779907.21647,10.10.13.130,2,9,8,w4,
419,1548779912.229291,10.10.13.130,2,9,8,w4,
420,1548779917.2417731,10.10.13.130,2,9,8,w4,
421,1548779922.255336,10.10.13.130,2,9,8,w4,
422,1548779927.2681339,10.10.13.130,2,9,8,w4,
423,1548779932.2808359,10.10.13.130,2,10,8,w4,
424,1548779937.293807,10.10.13.130,2,10,8,w4,
425,1548779848.923754,10.10.13.130,2,18,8,w4,
426,1548779853.9359,10.10.13.130,2,18,8,w4,
427,1548779858.947983,10.10.13.130,2,18,8,w4,
428,1548779863.960081,10.10.13.130,2,18,8,w4,
429,1548779868.971772,10.10.13.130,2,12,8,w4,
430,1548779873.979742,10.10.13.130,2,12,8,w4,
431,1548779878.991901,10.10.13.130,2,12,8,w4,
432,1548779884.004529,10.10.13.130,2,12,8,w4,
433,1548779889.01596,10.10.13.130,2,12,8,w4,
434,1548779894.0283802,10.10.13.130,2,12,8,w4,
435,1548779899.041155,10.10.13.130,2,13,8,w4,
436,1548779773.765261,10.10.13.130,2,24,8,w4,
437,1548779778.777905,10.10.13.130,2,21,8,w4,
438,1548779783.7905052,10.10.13.130,2,21,8,w4,
439,1548779788.803497,10.10.13.130,2,21,8,w4,
440,1548779793.815701,10.10.13.130,2,21,8,w4,
441,1548779798.828706,10.10.13.130,2,21,8,w4,
442,1548779803.8415039,10.10.13.130,2,21,8,w4,
443,1548779808.855118,10.10.13.130,2,21,8,w4,
444,1548779813.867199,10.10.13.130,2,21,8,w4,
445,1548779818.8772962,10.10.13.130,2,21,8,w4,
446,1548779823.8897722,10.10.13.130,2,21,8,w4,
447,1548779828.901851,10.10.13.130,2,22,8,w4,
448,1548779833.914618,10.10.13.130,2,22,8,w4,
449,1548779838.9268892,10.10.13.130,2,22,8,w4,
450,1548779843.938723,10.10.13.130,2,18,8,w4,
451,1548779690.403818,10.10.13.130,2,22,8,w4,
452,1548779695.4160619,10.10.13.130,2,22,8,w4,
453,1548779700.428556,10.10.13.130,2,22,8,w4,
454,1548779705.441555,10.10.13.130,2,22,8,w4,
455,1548779710.451657,10.10.13.130,2,22,8,w4,
456,1548779715.4641411,10.10.13.130,2,22,8,w4,
457,1548779720.476722,10.10.13.130,2,22,8,w4,
458,1548779725.489726,10.10.13.130,2,22,8,w4,
459,1548779730.5024939,10.10.13.130,2,22,8,w4,
460,1548779735.515354,10.10.13.130,2,22,8,w4,
461,1548779740.527663,10.10.13.130,2,22,8,w4,
462,1548779745.5395699,10.10.13.130,2,24,8,w4,
463,1548779750.5503669,10.10.13.130,2,24,8,w4,
464,1548779755.560636,10.10.13.130,2,24,8,w4,
465,1548779760.572972,10.10.13.130,2,24,8,w4,
466,1548779765.584969,10.10.13.130,2,24,8,w4,
467,1548779770.595634,10.10.13.130,2,24,8,w4,
468,1548779599.507489,10.10.13.130,2,18,8,w4,
469,1548779604.519737,10.10.13.130,2,18,8,w4,
470,1548779609.532328,10.10.13.130,2,18,8,w4,
471,1548779614.542764,10.10.13.130,2,18,8,w4,
472,1548779619.553737,10.10.13.130,2,18,8,w4,
473,1548779624.566736,10.10.13.130,2,18,8,w4,
474,1548779629.575369,10.10.13.130,2,18,8,w4,
475,1548779634.5874,10.10.13.130,2,18,8,w4,
476,1548779639.598751,10.10.13.130,2,19,8,w4,
477,1548779644.6113,10.10.13.130,2,19,8,w4,
478,1548779649.624664,10.10.13.130,2,19,8,w4,
479,1548779654.637049,10.10.13.130,2,19,8,w4,
480,1548779659.649719,10.10.13.130,2,18,8,w4,
481,1548779664.6595259,10.10.13.130,2,18,8,w4,
482,1548779669.6720052,10.10.13.130,2,17,8,w4,
483,1548779674.685533,10.10.13.130,2,18,8,w4,
484,1548779679.694943,10.10.13.130,2,18,8,w4,
485,1548779684.70808,10.10.13.130,2,22,8,w4,
486,1548779689.719486,10.10.13.130,2,22,8,w4,
487,1548779509.723729,10.10.13.130,2,14,8,w4,
488,1548779514.735857,10.10.13.130,2,14,8,w4,
489,1548779519.748584,10.10.13.130,2,14,8,w4,
490,1548779524.761312,10.10.13.130,2,14,8,w4,
491,1548779529.774873,10.10.13.130,2,14,8,w4,
492,1548779534.787392,10.10.13.130,2,14,8,w4,
493,1548779539.799601,10.10.13.130,2,12,8,w4,
494,1548779544.8121119,10.10.13.130,2,12,8,w4,
495,1548779549.8246439,10.10.13.130,2,12,8,w4,
496,1548779554.837546,10.10.13.130,2,12,8,w4,
497,1548779559.84987,10.10.13.130,2,12,8,w4,
498,1548779564.862605,10.10.13.130,2,12,8,w4,
499,1548779569.8753119,10.10.13.130,2,13,8,w4,
500,1548779574.88759,10.10.13.130,2,13,8,w4,
501,1548779579.900538,10.10.13.130,2,13,8,w4,
502,1548779584.913744,10.10.13.130,2,13,8,w4,
503,1548779589.9241061,10.10.13.130,2,18,8,w4,
504,1548779594.937046,10.10.13.130,2,18,8,w4,
505,1548779423.243639,10.10.13.130,2,24,8,w4,
506,1548779428.2571142,10.10.13.130,2,24,8,w4,
507,1548779433.269477,10.10.13.130,2,25,8,w4,
508,1548779438.281368,10.10.13.130,2,25,8,w4,
509,1548779443.294493,10.10.13.130,2,25,8,w4,
510,1548779448.3075368,10.10.13.130,2,25,8,w4,
511,1548779453.3199449,10.10.13.130,2,25,8,w4,
512,1548779458.333192,10.10.13.130,2,25,8,w4,
513,1548779463.34251,10.10.13.130,2,25,8,w4,
514,1548779468.3555179,10.10.13.130,2,25,8,w4,
515,1548779473.368351,10.10.13.130,2,17,8,w4,
516,1548779478.379776,10.10.13.130,2,17,8,w4,
517,1548779483.3925369,10.10.13.130,2,17,8,w4,
518,1548779488.405792,10.10.13.130,2,17,8,w4,
519,1548779493.418257,10.10.13.130,2,14,8,w4,
520,1548779498.430689,10.10.13.130,2,13,8,w4,
521,1548779503.44322,10.10.13.130,2,14,8,w4,
522,1548779326.466186,10.10.13.130,2,21,8,w4,
523,1548779331.478872,10.10.13.130,2,47,8,w4,
524,1548779336.491057,10.10.13.130,2,47,8,w4,
525,1548779341.504398,10.10.13.130,2,47,8,w4,
526,1548779346.5173461,10.10.13.130,2,47,8,w4,
527,1548779351.529777,10.10.13.130,2,48,8,w4,
528,1548779356.542268,10.10.13.130,2,17,8,w4,
529,1548779361.55487,10.10.13.130,2,17,8,w4,
530,1548779366.567576,10.10.13.130,2,17,8,w4,
531,1548779371.5796,10.10.13.130,2,17,8,w4,
532,1548779376.591327,10.10.13.130,2,17,8,w4,
533,1548779381.6035311,10.10.13.130,2,17,8,w4,
534,1548779386.6163142,10.10.13.130,2,17,8,w4,
535,1548779391.6288269,10.10.13.130,2,17,8,w4,
536,1548779396.641364,10.10.13.130,2,18,8,w4,
537,1548779401.654404,10.10.13.130,2,18,8,w4,
538,1548779406.666914,10.10.13.130,2,18,8,w4,
539,1548779411.679476,10.10.13.130,2,18,8,w4,
540,1548779416.6916132,10.10.13.130,2,18,8,w4,
541,1548779421.703899,10.10.13.130,2,24,8,w4,
542,1548779240.068812,10.10.13.130,2,9,8,w4,
543,1548779245.0790071,10.10.13.130,2,9,8,w4,
544,1548779250.090656,10.10.13.130,2,9,8,w4,
545,1548779255.103025,10.10.13.130,2,9,8,w4,
546,1548779260.110929,10.10.13.130,2,9,8,w4,
547,1548779265.11985,10.10.13.130,2,9,8,w4,
548,1548779270.132541,10.10.13.130,2,9,8,w4,
