,timestamp,server,stratum,delta,poll-freq,id,mac-addr
554,1548781843.964192,10.10.13.130,2,31,8,w4,
555,1548781848.977314,10.10.13.130,2,32,8,w4,
556,1548781853.990524,10.10.13.130,2,23,8,w4,
557,1548781859.00311,10.10.13.130,2,23,8,w4,
558,1548781864.016502,10.10.13.130,2,23,8,w4,
559,1548781869.0248,10.10.13.130,2,16,8,w4,
560,1548781708.921285,10.10.13.130,2,22,8,w4,
561,1548781713.9342391,10.10.13.130,2,22,8,w4,
562,1548781718.946116,10.10.13.130,2,22,8,w4,
563,1548781723.958563,10.10.13.130,2,22,8,w4,
564,1548781728.971654,10.10.13.130,2,23,8,w4,
565,1548781733.984716,10.10.13.130,2,23,8,w4,
566,1548781738.997023,10.10.13.130,2,23,8,w4,
567,1548781744.010325,10.10.13.130,2,23,8,w4,
568,1548781749.022804,10.10.13.130,2,23,8,w4,
569,1548781754.035098,10.10.13.130,2,23,8,w4,
570,1548781759.045788,10.10.13.130,2,23,8,w4,
571,1548781764.058939,10.10.13.130,2,23,8,w4,
572,1548781613.876427,10.10.13.130,2,25,8,w4,
573,1548781618.889478,10.10.13.130,2,25,8,w4,
574,1548781623.901695,10.10.13.130,2,25,8,w4,
575,1548781628.911835,10.10.13.130,2,22,8,w4,
576,1548781633.9249802,10.10.13.130,2,22,8,w4,
577,1548781638.9380028,10.10.13.130,2,22,8,w4,
578,1548781643.949858,10.10.13.130,2,22,8,w4,
579,1548781648.9628448,10.10.13.130,2,22,8,w4,
580,1548781653.9717891,10.10.13.130,2,22,8,w4,
581,1548781658.984067,10.10.13.130,2,23,8,w4,
582,1548781663.997309,10.10.13.130,2,23,8,w4,
583,1548781669.010359,10.10.13.130,2,23,8,w4,
584,1548781674.022758,10.10.13.130,2,23,8,w4,
585,1548781679.0350802,10.10.13.130,2,23,8,w4,
586,1548781684.047886,10.10.13.130,2,23,8,w4,
587,1548781689.061094,10.10.13.130,2,23,8,w4,
588,1548781694.073358,10.10.13.130,2,33,8,w4,
589,1548781449.6511471,10.10.13.130,2,22,8,w4,
590,1548781454.663605,10.10.13.130,2,19,8,w4,
591,1548781459.676144,10.10.13.130,2,19,8,w4,
592,1548781464.68855,10.10.13.130,2,19,8,w4,
593,1548781469.701558,10.10.13.130,2,19,8,w4,
594,1548781474.713594,10.10.13.130,2,19,8,w4,
595,1548781479.726352,10.10.13.130,2,19,8,w4,
596,1548781484.7394938,10.10.13.130,2,19,8,w4,
597,1548781489.752073,10.10.13.130,2,19,8,w4,
598,1548781494.765016,10.10.13.130,2,13,8,w4,
599,1548781499.777798,10.10.13.130,2,13,8,w4,
600,1548781504.788899,10.10.13.130,2,13,8,w4,
601,1548781509.801767,10.10.13.130,2,13,8,w4,
602,1548781514.813776,10.10.13.130,2,13,8,w4,
603,1548781519.8261518,10.10.13.130,2,13,8,w4,
604,1548781524.838617,10.10.13.130,2,13,8,w4,
605,1548781529.851268,10.10.13.130,2,13,8,w4,
606,1548781534.863385,10.10.13.130,2,13,8,w4,
607,1548781539.875621,10.10.13.130,2,14,8,w4,
608,1548781544.888118,10.10.13.130,2,14,8,w4,
609,1548781549.900933,10.10.13.130,2,14,8,w4,
610,1548781554.907913,10.10.13.130,2,30,8,w4,
611,1548781559.915807,10.10.13.130,2,30,8,w4,
612,1548781564.92858,10.10.13.130,2,30,8,w4,
613,1548781569.94176,10.10.13.130,2,30,8,w4,
614,1548781574.952612,10.10.13.130,2,31,8,w4,
615,1548781579.965732,10.10.13.130,2,31,8,w4,
616,1548781584.97605,10.10.13.130,2,31,8,w4,
617,1548781589.9872642,10.10.13.130,2,31,8,w4,
618,1548781594.9990802,10.10.13.130,2,25,8,w4,
619,1548781398.510531,10.10.13.130,2,21,8,w4,
620,1548781403.522954,10.10.13.130,2,21,8,w4,
621,1548781408.536371,10.10.13.130,2,21,8,w4,
622,1548781413.5491529,10.10.13.130,2,22,8,w4,
623,1548781418.559275,10.10.13.130,2,22,8,w4,
624,1548781423.571707,10.10.13.130,2,22,8,w4,
625,1548781316.442363,10.10.13.130,2,16,8,w4,
626,1548781321.45481,10.10.13.130,2,17,8,w4,
627,1548781326.463856,10.10.13.130,2,17,8,w4,
628,1548781331.474803,10.10.13.130,2,17,8,w4,
629,1548781336.4870288,10.10.13.130,2,17,8,w4,
630,1548781341.499235,10.10.13.130,2,26,8,w4,
631,1548781346.5113769,10.10.13.130,2,26,8,w4,
632,1548781351.523604,10.10.13.130,2,26,8,w4,
633,1548781356.5325038,10.10.13.130,2,26,8,w4,
634,1548781361.545442,10.10.13.130,2,26,8,w4,
635,1548781366.557898,10.10.13.130,2,26,8,w4,
636,1548781371.57144,10.10.13.130,2,26,8,w4,
637,1548781376.583621,10.10.13.130,2,27,8,w4,
638,1548781305.408494,10.10.13.130,2,17,8,w3,c4:6e:1f:25:d7:26
639,1548781310.422242,10.10.13.130,2,18,8,w3,c4:6e:1f:25:d7:26
640,1548781315.436359,10.10.13.130,2,18,8,w3,c4:6e:1f:25:d7:26
641,1548781320.4464061,10.10.13.130,2,19,8,w3,c4:6e:1f:25:d7:26
642,1548781325.4608269,10.10.13.130,2,19,8,w3,c4:6e:1f:25:d7:26
643,1548781330.474622,10.10.13.130,2,19,8,w3,c4:6e:1f:25:d7:26
644,1548781335.4893858,10.10.13.130,2,27,8,w3,c4:6e:1f:25:d7:26
645,1548781340.5032618,10.10.13.130,2,26,8,w3,c4:6e:1f:25:d7:26
646,1548781345.517532,10.10.13.130,2,26,8,w3,c4:6e:1f:25:d7:26
647,1548781350.5321689,10.10.13.130,2,24,8,w3,c4:6e:1f:25:d7:26
648,1548781355.548158,10.10.13.130,2,22,8,w3,c4:6e:1f:25:d7:26
649,1548781360.560469,10.10.13.130,2,22,8,w3,c4:6e:1f:25:d7:26
650,1548781365.5744689,10.10.13.130,2,22,8,w3,c4:6e:1f:25:d7:26
651,1548781370.588247,10.10.13.130,2,22,8,w3,c4:6e:1f:25:d7:26
652,1548781375.601957,10.10.13.130,2,22,8,w3,c4:6e:1f:25:d7:26
653,1548781380.615707,10.10.13.130,2,22,8,w3,c4:6e:1f:25:d7:26
654,1548781385.629042,10.10.13.130,2,22,8,w3,c4:6e:1f:25:d7:26
655,1548781390.642752,10.10.13.130,2,22,8,w3,c4:6e:1f:25:d7:26
656,1548781395.656442,10.10.13.130,2,22,8,w3,c4:6e:1f:25:d7:26
657,1548781400.670691,10.10.13.130,2,22,8,w3,c4:6e:1f:25:d7:26
658,1548781405.684618,10.10.13.130,2,22,8,w3,c4:6e:1f:25:d7:26
659,1548781410.698344,10.10.13.130,2,22,8,w3,c4:6e:1f:25:d7:26
660,1548781415.712567,10.10.13.130,2,22,8,w3,c4:6e:1f:25:d7:26
661,1548781420.726543,10.10.13.130,2,26,8,w3,c4:6e:1f:25:d7:26
662,1548781425.74087,10.10.13.130,2,26,8,w3,c4:6e:1f:25:d7:26
663,1548781430.755385,10.10.13.130,2,27,8,w3,c4:6e:1f:25:d7:26
664,1548781435.767876,10.10.13.130,2,19,8,w3,c4:6e:1f:25:d7:26
665,1548781440.77834,10.10.13.130,2,20,8,w3,c4:6e:1f:25:d7:26
666,1548781445.791996,10.10.13.130,2,20,8,w3,c4:6e:1f:25:d7:26
667,1548781450.805261,10.10.13.130,2,20,8,w3,c4:6e:1f:25:d7:26
668,1548781455.818381,10.10.13.130,2,20,8,w3,c4:6e:1f:25:d7:26
669,1548781460.833148,10.10.13.130,2,20,8,w3,c4:6e:1f:25:d7:26
670,1548781465.846749,10.10.13.130,2,20,8,w3,c4:6e:1f:25:d7:26
671,1548781470.860433,10.10.13.130,2,20,8,w3,c4:6e:1f:25:d7:26
672,1548781475.87407,10.10.13.130,2,20,8,w3,c4:6e:1f:25:d7:26
673,1548781480.887661,10.10.13.130,2,20,8,w3,c4:6e:1f:25:d7:26
674,1548781485.901727,10.10.13.130,2,20,8,w3,c4:6e:1f:25:d7:26
675,1548781490.912603,10.10.13.130,2,20,8,w3,c4:6e:1f:25:d7:26
676,1548781495.923842,10.10.13.130,2,20,8,w3,c4:6e:1f:25:d7:26
677,1548781500.937257,10.10.13.130,2,14,8,w3,c4:6e:1f:25:d7:26
678,1548781505.951376,10.10.13.130,2,14,8,w3,c4:6e:1f:25:d7:26
679,1548781510.9672,10.10.13.130,2,14,8,w3,c4:6e:1f:25:d7:26
680,1548781515.980794,10.10.13.130,2,17,8,w3,c4:6e:1f:25:d7:26
681,1548781520.994734,10.10.13.130,2,17,8,w3,c4:6e:1f:25:d7:26
682,1548781526.009164,10.10.13.130,2,17,8,w3,c4:6e:1f:25:d7:26
683,1548781531.020514,10.10.13.130,2,13,8,w3,c4:6e:1f:25:d7:26
684,1548781536.0285802,10.10.13.130,2,13,8,w3,c4:6e:1f:25:d7:26
685,1548781541.043084,10.10.13.130,2,13,8,w3,c4:6e:1f:25:d7:26
686,1548781546.057822,10.10.13.130,2,13,8,w3,c4:6e:1f:25:d7:26
687,1548781551.07168,10.10.13.130,2,13,8,w3,c4:6e:1f:25:d7:26
688,1548781556.086803,10.10.13.130,2,13,8,w3,c4:6e:1f:25:d7:26
689,1548781561.101192,10.10.13.130,2,13,8,w3,c4:6e:1f:25:d7:26
690,1548781566.116608,10.10.13.130,2,13,8,w3,c4:6e:1f:25:d7:26
691,1548781571.1304119,10.10.13.130,2,13,8,w3,c4:6e:1f:25:d7:26
692,1548781576.1444778,10.10.13.130,2,14,8,w3,c4:6e:1f:25:d7:26
693,1548781581.158325,10.10.13.130,2,14,8,w3,c4:6e:1f:25:d7:26
694,1548781586.172262,10.10.13.130,2,14,8,w3,c4:6e:1f:25:d7:26
695,1548781591.186184,10.10.13.130,2,14,8,w3,c4:6e:1f:25:d7:26
696,1548781596.20052,10.10.13.130,2,21,8,w3,c4:6e:1f:25:d7:26
697,1548781601.210943,10.10.13.130,2,21,8,w3,c4:6e:1f:25:d7:26
698,1548781606.224211,10.10.13.130,2,21,8,w3,c4:6e:1f:25:d7:26
699,1548781611.235117,10.10.13.130,2,21,8,w3,c4:6e:1f:25:d7:26
700,1548781616.2510688,10.10.13.130,2,21,8,w3,c4:6e:1f:25:d7:26
701,1548781621.2671971,10.10.13.130,2,25,8,w3,c4:6e:1f:25:d7:26
702,1548781626.281642,10.10.13.130,2,25,8,w3,c4:6e:1f:25:d7:26
703,1548781631.29694,10.10.13.130,2,27,8,w3,c4:6e:1f:25:d7:26
704,1548781636.30635,10.10.13.130,2,27,8,w3,c4:6e:1f:25:d7:26
705,1548781641.320271,10.10.13.130,2,27,8,w3,c4:6e:1f:25:d7:26
706,1548781646.334569,10.10.13.130,2,27,8,w3,c4:6e:1f:25:d7:26
707,1548781651.345874,10.10.13.130,2,27,8,w3,c4:6e:1f:25:d7:26
708,1548781656.360302,10.10.13.130,2,27,8,w3,c4:6e:1f:25:d7:26
709,1548781661.373922,10.10.13.130,2,27,8,w3,c4:6e:1f:25:d7:26
710,1548781666.386992,10.10.13.130,2,27,8,w3,c4:6e:1f:25:d7:26
711,1548781671.400852,10.10.13.130,2,27,8,w3,c4:6e:1f:25:d7:26
712,1548781676.414711,10.10.13.130,2,27,8,w3,c4:6e:1f:25:d7:26
713,1548781681.4284132,10.10.13.130,2,27,8,w3,c4:6e:1f:25:d7:26
714,1548781686.443136,10.10.13.130,2,13,8,w3,c4:6e:1f:25:d7:26
715,1548781691.456806,10.10.13.130,2,13,8,w3,c4:6e:1f:25:d7:26
716,1548781696.470643,10.10.13.130,2,13,8,w3,c4:6e:1f:25:d7:26
717,1548781701.4843302,10.10.13.130,2,13,8,w3,c4:6e:1f:25:d7:26
718,1548781706.498394,10.10.13.130,2,13,8,w3,c4:6e:1f:25:d7:26
719,1548781711.51233,10.10.13.130,2,16,8,w3,c4:6e:1f:25:d7:26
720,1548781716.526211,10.10.13.130,2,18,8,w3,c4:6e:1f:25:d7:26
721,1548781721.54028,10.10.13.130,2,18,8,w3,c4:6e:1f:25:d7:26
722,1548781726.554131,10.10.13.130,2,18,8,w3,c4:6e:1f:25:d7:26
723,1548781731.567917,10.10.13.130,2,18,8,w3,c4:6e:1f:25:d7:26
724,1548781736.580424,10.10.13.130,2,18,8,w3,c4:6e:1f:25:d7:26
725,1548781741.590411,10.10.13.130,2,18,8,w3,c4:6e:1f:25:d7:26
726,1548781746.604267,10.10.13.130,2,18,8,w3,c4:6e:1f:25:d7:26
727,1548781751.61515,10.10.13.130,2,19,8,w3,c4:6e:1f:25:d7:26
728,1548781756.629225,10.10.13.130,2,19,8,w3,c4:6e:1f:25:d7:26
729,1548781761.6430929,10.10.13.130,2,19,8,w3,c4:6e:1f:25:d7:26
730,1548781766.656462,10.10.13.130,2,19,8,w3,c4:6e:1f:25:d7:26
731,1548781771.670224,10.10.13.130,2,19,8,w3,c4:6e:1f:25:d7:26
732,1548781776.684623,10.10.13.130,2,19,8,w3,c4:6e:1f:25:d7:26
733,1548781781.6985052,10.10.13.130,2,20,8,w3,c4:6e:1f:25:d7:26
734,1548781786.7103221,10.10.13.130,2,22,8,w3,c4:6e:1f:25:d7:26
735,1548781791.72272,10.10.13.130,2,22,8,w3,c4:6e:1f:25:d7:26
736,1548781796.735146,10.10.13.130,2,22,8,w3,c4:6e:1f:25:d7:26
737,1548781801.747163,10.10.13.130,2,22,8,w3,c4:6e:1f:25:d7:26
738,1548781806.761115,10.10.13.130,2,22,8,w3,c4:6e:1f:25:d7:26
739,1548781811.774372,10.10.13.130,2,21,8,w3,c4:6e:1f:25:d7:26
740,1548781816.788273,10.10.13.130,2,21,8,w3,c4:6e:1f:25:d7:26
741,1548781821.799378,10.10.13.130,2,21,8,w3,c4:6e:1f:25:d7:26
742,1548781826.812964,10.10.13.130,2,21,8,w3,c4:6e:1f:25:d7:26
743,1548781831.826848,10.10.13.130,2,21,8,w3,c4:6e:1f:25:d7:26
744,1548781836.840878,10.10.13.130,2,21,8,w3,c4:6e:1f:25:d7:26
745,1548781841.854381,10.10.13.130,2,21,8,w3,c4:6e:1f:25:d7:26
746,1548781846.867999,10.10.13.130,2,21,8,w3,c4:6e:1f:25:d7:26
747,1548781851.88228,10.10.13.130,2,21,8,w3,c4:6e:1f:25:d7:26
748,1548781856.894934,10.10.13.130,2,21,8,w3,c4:6e:1f:25:d7:26
749,1548781861.908699,10.10.13.130,2,21,8,w3,c4:6e:1f:25:d7:26
750,1548781866.922545,10.10.13.130,2,21,8,w3,c4:6e:1f:25:d7:26
751,1548781871.936124,10.10.13.130,2,22,8,w3,c4:6e:1f:25:d7:26
752,1548781876.949866,10.10.13.130,2,22,8,w3,c4:6e:1f:25:d7:26
753,1548781881.963881,10.10.13.130,2,22,8,w3,c4:6e:1f:25:d7:26
754,1548781886.977283,unspecified,2,22,8,w3,c4:6e:1f:25:d7:26
755,1548781891.991679,unspecified,2,22,8,w3,c4:6e:1f:25:d7:26
756,1548781897.005871,unspecified,2,22,8,w3,c4:6e:1f:25:d7:26
757,1548781902.020663,unspecified,2,22,8,w3,c4:6e:1f:25:d7:26
758,1548781907.030451,unspecified,2,22,8,w3,c4:6e:1f:25:d7:26
759,1548781912.04419,unspecified,2,22,8,w3,c4:6e:1f:25:d7:26
760,1548781917.058372,unspecified,2,22,8,w3,c4:6e:1f:25:d7:26
761,1548781922.0719788,unspecified,2,22,8,w3,c4:6e:1f:25:d7:26
762,1548781927.08596,unspecified,2,22,8,w3,c4:6e:1f:25:d7:26
763,1548781932.0995312,unspecified,2,22,8,w3,c4:6e:1f:25:d7:26
764,1548781937.114233,unspecified,2,23,8,w3,c4:6e:1f:25:d7:26
765,1548781942.127865,unspecified,2,23,8,w3,c4:6e:1f:25:d7:26
766,1548781947.141535,unspecified,2,23,8,w3,c4:6e:1f:25:d7:26
767,1548781952.15505,unspecified,2,23,8,w3,c4:6e:1f:25:d7:26
768,1548781957.168471,10.10.13.130,2,18,8,w3,c4:6e:1f:25:d7:26
769,1548781962.18355,10.10.13.130,2,18,8,w3,c4:6e:1f:25:d7:26
770,1548781967.1979241,10.10.13.130,2,18,8,w3,c4:6e:1f:25:d7:26
771,1548781972.212239,10.10.13.130,2,18,8,w3,c4:6e:1f:25:d7:26
772,1548781977.226136,10.10.13.130,2,18,8,w3,c4:6e:1f:25:d7:26
773,1548781982.240032,10.10.13.130,2,18,8,w3,c4:6e:1f:25:d7:26
774,1548781987.252676,10.10.13.130,2,19,8,w3,c4:6e:1f:25:d7:26
775,1548781992.2674289,unspecified,2,19,8,w3,c4:6e:1f:25:d7:26
776,1548781997.2783449,unspecified,2,19,8,w3,c4:6e:1f:25:d7:26
777,1548782002.2927089,unspecified,2,19,8,w3,c4:6e:1f:25:d7:26
778,1548782007.307018,unspecified,2,19,8,w3,c4:6e:1f:25:d7:26
779,1548782012.320226,unspecified,2,19,8,w3,c4:6e:1f:25:d7:26
780,1548782017.3344789,unspecified,2,19,8,w3,c4:6e:1f:25:d7:26
781,1548782022.3487132,unspecified,2,19,8,w3,c4:6e:1f:25:d7:26
782,1548782027.3633,unspecified,2,19,8,w3,c4:6e:1f:25:d7:26
783,1548782032.375699,unspecified,2,19,8,w3,c4:6e:1f:25:d7:26
784,1548782037.386606,10.10.13.130,2,14,8,w3,c4:6e:1f:25:d7:26
785,1548782042.400692,10.10.13.130,2,14,8,w3,c4:6e:1f:25:d7:26
786,1548782047.414574,10.10.13.130,2,14,8,w3,c4:6e:1f:25:d7:26
787,1548782052.428758,10.10.13.130,2,14,8,w3,c4:6e:1f:25:d7:26
788,1548782057.441377,10.10.13.130,2,14,8,w3,c4:6e:1f:25:d7:26
789,1548782062.455462,10.10.13.130,2,15,8,w3,c4:6e:1f:25:d7:26
790,1548782067.469113,10.10.13.130,2,15,8,w3,c4:6e:1f:25:d7:26
791,1548782072.483607,10.10.13.130,2,15,8,w3,c4:6e:1f:25:d7:26
792,1548782077.49789,10.10.13.130,2,15,8,w3,c4:6e:1f:25:d7:26
793,1548782082.509811,10.10.13.130,2,15,8,w3,c4:6e:1f:25:d7:26
794,1548782087.523508,10.10.13.130,2,15,8,w3,c4:6e:1f:25:d7:26
795,1548782092.536925,10.10.13.130,2,15,8,w3,c4:6e:1f:25:d7:26
796,1548782097.550325,10.10.13.130,2,15,8,w3,c4:6e:1f:25:d7:26
797,1548782102.563966,unspecified,2,15,8,w3,c4:6e:1f:25:d7:26
798,1548782107.574414,unspecified,2,15,8,w3,c4:6e:1f:25:d7:26
799,1548782112.5892901,unspecified,2,15,8,w3,c4:6e:1f:25:d7:26
800,1548782117.6032438,10.10.13.130,2,74,8,w3,c4:6e:1f:25:d7:26
801,1548782122.6170712,10.10.13.130,2,74,8,w3,c4:6e:1f:25:d7:26
802,1548782127.631546,10.10.13.130,2,74,8,w3,c4:6e:1f:25:d7:26
803,1548782132.645429,10.10.13.130,2,74,8,w3,c4:6e:1f:25:d7:26
804,1548782137.658916,10.10.13.130,2,74,8,w3,c4:6e:1f:25:d7:26
805,1548782142.672689,10.10.13.130,2,74,8,w3,c4:6e:1f:25:d7:26
806,1548782147.686503,10.10.13.130,2,74,8,w3,c4:6e:1f:25:d7:26
807,1548782152.7006721,10.10.13.130,2,74,8,w3,c4:6e:1f:25:d7:26
808,1548782157.714621,10.10.13.130,2,74,8,w3,c4:6e:1f:25:d7:26
809,1548782162.729201,10.10.13.130,2,74,8,w3,c4:6e:1f:25:d7:26
810,1548782167.744067,10.10.13.130,2,75,8,w3,c4:6e:1f:25:d7:26
811,1548782172.754522,10.10.13.130,2,75,8,w3,c4:6e:1f:25:d7:26
812,1548782177.768787,10.10.13.130,2,75,8,w3,c4:6e:1f:25:d7:26
813,1548782182.7823179,10.10.13.130,2,75,8,w3,c4:6e:1f:25:d7:26
814,1548782187.795853,10.10.13.130,2,75,8,w3,c4:6e:1f:25:d7:26
815,1548782192.806376,10.10.13.130,2,75,8,w3,c4:6e:1f:25:d7:26
816,1548782197.820972,10.10.13.130,2,75,8,w3,c4:6e:1f:25:d7:26
817,1548782202.835142,10.10.13.130,2,75,8,w3,c4:6e:1f:25:d7:26
818,1548782207.849023,10.10.13.130,2,75,8,w3,c4:6e:1f:25:d7:26
819,1548782212.863141,unspecified,2,75,8,w3,c4:6e:1f:25:d7:26
820,1548782217.8773289,unspecified,2,75,8,w3,c4:6e:1f:25:d7:26
821,1548782222.891231,unspecified,2,75,8,w3,c4:6e:1f:25:d7:26
822,1548782227.905194,unspecified,2,75,8,w3,c4:6e:1f:25:d7:26
823,1548782232.915113,unspecified,2,76,8,w3,c4:6e:1f:25:d7:26
824,1548782237.9303632,unspecified,2,76,8,w3,c4:6e:1f:25:d7:26
825,1548782242.942606,unspecified,2,76,8,w3,c4:6e:1f:25:d7:26
826,1548782247.9570189,unspecified,2,76,8,w3,c4:6e:1f:25:d7:26
827,1548782252.970058,unspecified,2,76,8,w3,c4:6e:1f:25:d7:26
828,1548782257.983256,unspecified,2,76,8,w3,c4:6e:1f:25:d7:26
829,1548782262.996881,unspecified,2,76,8,w3,c4:6e:1f:25:d7:26
830,1548782268.010694,unspecified,2,76,8,w3,c4:6e:1f:25:d7:26
831,1548782273.024321,unspecified,2,76,8,w3,c4:6e:1f:25:d7:26
832,1548782278.038349,unspecified,2,76,8,w3,c4:6e:1f:25:d7:26
833,1548782283.052442,unspecified,2,76,8,w3,c4:6e:1f:25:d7:26
834,1548782288.066237,unspecified,2,76,8,w3,c4:6e:1f:25:d7:26
835,1548782293.080055,unspecified,2,76,8,w3,c4:6e:1f:25:d7:26
836,1548782298.091139,unspecified,2,76,8,w3,c4:6e:1f:25:d7:26
837,1548782303.104867,unspecified,2,77,8,w3,c4:6e:1f:25:d7:26
838,1548782308.119065,10.10.13.130,2,199,8,w3,c4:6e:1f:25:d7:26
839,1548782313.13256,10.10.13.130,2,199,8,w3,c4:6e:1f:25:d7:26
840,1548782318.146424,10.10.13.130,2,199,8,w3,c4:6e:1f:25:d7:26
841,1548782323.160899,10.10.13.130,2,199,8,w3,c4:6e:1f:25:d7:26
842,1548782328.1704779,10.10.13.130,2,199,8,w3,c4:6e:1f:25:d7:26
843,1548782333.184072,10.10.13.130,2,199,8,w3,c4:6e:1f:25:d7:26
844,1548782338.198179,10.10.13.130,2,199,8,w3,c4:6e:1f:25:d7:26
845,1548782343.2118711,10.10.13.130,2,200,8,w3,c4:6e:1f:25:d7:26
846,1548782348.225291,10.10.13.130,2,200,8,w3,c4:6e:1f:25:d7:26
847,1548782353.238533,10.10.13.130,2,200,8,w3,c4:6e:1f:25:d7:26
848,1548782358.253378,10.10.13.130,2,200,8,w3,c4:6e:1f:25:d7:26
849,1548782363.26507,10.10.13.130,2,200,8,w3,c4:6e:1f:25:d7:26
850,1548782368.2781382,10.10.13.130,2,200,8,w3,c4:6e:1f:25:d7:26
851,1548782373.2923849,10.10.13.130,2,200,8,w3,c4:6e:1f:25:d7:26
852,1548782378.3022711,unspecified,2,200,8,w3,c4:6e:1f:25:d7:26
853,1548782383.3158169,unspecified,2,200,8,w3,c4:6e:1f:25:d7:26
854,1548782388.33029,unspecified,2,200,8,w3,c4:6e:1f:25:d7:26
855,1548782393.343916,unspecified,2,200,8,w3,c4:6e:1f:25:d7:26
856,1548782398.357706,unspecified,2,200,8,w3,c4:6e:1f:25:d7:26
857,1548782403.371624,unspecified,2,200,8,w3,c4:6e:1f:25:d7:26
858,1548782408.382626,unspecified,2,200,8,w3,c4:6e:1f:25:d7:26
859,1548782413.395972,unspecified,2,201,8,w3,c4:6e:1f:25:d7:26
860,1548782418.4094632,unspecified,2,201,8,w3,c4:6e:1f:25:d7:26
861,1548782423.422796,unspecified,2,201,8,w3,c4:6e:1f:25:d7:26
862,1548782428.4353302,unspecified,2,201,8,w3,c4:6e:1f:25:d7:26
863,1548782433.446432,unspecified,2,201,8,w3,c4:6e:1f:25:d7:26
864,1548782438.460382,unspecified,2,201,8,w3,c4:6e:1f:25:d7:26
865,1548782443.4745688,unspecified,2,201,8,w3,c4:6e:1f:25:d7:26
866,1548782448.488312,unspecified,2,201,8,w3,c4:6e:1f:25:d7:26
867,1548782453.502161,unspecified,2,201,8,w3,c4:6e:1f:25:d7:26
868,1548782458.516551,10.10.13.130,2,23,8,w3,c4:6e:1f:25:d7:26
869,1548782463.530453,10.10.13.130,2,24,8,w3,c4:6e:1f:25:d7:26
870,1548782468.543472,10.10.13.130,2,23,8,w3,c4:6e:1f:25:d7:26
871,1548782473.557857,10.10.13.130,2,19,8,w3,c4:6e:1f:25:d7:26
872,1548782478.571634,10.10.13.130,2,19,8,w3,c4:6e:1f:25:d7:26
873,1548782483.585376,10.10.13.130,2,19,8,w3,c4:6e:1f:25:d7:26
874,1548782488.5957391,10.10.13.130,2,19,8,w3,c4:6e:1f:25:d7:26
875,1548782493.6093562,10.10.13.130,2,19,8,w3,c4:6e:1f:25:d7:26
876,1548782498.623048,10.10.13.130,2,19,8,w3,c4:6e:1f:25:d7:26
877,1548782503.6367722,10.10.13.130,2,19,8,w3,c4:6e:1f:25:d7:26
878,1548782508.6480598,10.10.13.130,2,19,8,w3,c4:6e:1f:25:d7:26
879,1548782513.6627321,10.10.13.130,2,19,8,w3,c4:6e:1f:25:d7:26
880,1548782518.6762722,10.10.13.130,2,20,8,w3,c4:6e:1f:25:d7:26
881,1548782523.6931741,10.10.13.130,2,20,8,w3,c4:6e:1f:25:d7:26
882,1548782528.707326,10.10.13.130,2,20,8,w3,c4:6e:1f:25:d7:26
883,1548782533.721802,unspecified,2,20,8,w3,c4:6e:1f:25:d7:26
884,1548782538.736811,unspecified,2,20,8,w3,c4:6e:1f:25:d7:26
885,1548782543.750334,unspecified,2,20,8,w3,c4:6e:1f:25:d7:26
886,1548782548.7644892,unspecified,2,20,8,w3,c4:6e:1f:25:d7:26
887,1548782553.775868,unspecified,2,20,8,w3,c4:6e:1f:25:d7:26
888,1548782558.790062,unspecified,2,20,8,w3,c4:6e:1f:25:d7:26
889,1548782563.803666,unspecified,2,20,8,w3,c4:6e:1f:25:d7:26
890,1548782568.817103,unspecified,2,20,8,w3,c4:6e:1f:25:d7:26
891,1548782573.830892,unspecified,2,20,8,w3,c4:6e:1f:25:d7:26
892,1548782578.844467,unspecified,2,20,8,w3,c4:6e:1f:25:d7:26
893,1548782583.85812,unspecified,2,21,8,w3,c4:6e:1f:25:d7:26
894,1548782588.8716118,unspecified,2,21,8,w3,c4:6e:1f:25:d7:26
895,1548782593.8863368,unspecified,2,21,8,w3,c4:6e:1f:25:d7:26
896,1548782598.900371,unspecified,2,21,8,w3,c4:6e:1f:25:d7:26
897,1548782603.915166,unspecified,2,21,8,w3,c4:6e:1f:25:d7:26
898,1548782608.9277859,unspecified,2,21,8,w3,c4:6e:1f:25:d7:26
899,1548782613.9400759,unspecified,2,21,8,w3,c4:6e:1f:25:d7:26
900,1548782618.953908,unspecified,2,21,8,w3,c4:6e:1f:25:d7:26
901,1548782623.9687722,unspecified,2,21,8,w3,c4:6e:1f:25:d7:26
902,1548782628.97867,unspecified,2,21,8,w3,c4:6e:1f:25:d7:26
903,1548782633.993336,unspecified,2,21,8,w3,c4:6e:1f:25:d7:26
904,1548782639.007195,unspecified,2,21,8,w3,c4:6e:1f:25:d7:26
905,1548782644.021364,unspecified,2,21,8,w3,c4:6e:1f:25:d7:26
906,1548782649.0350509,unspecified,2,21,8,w3,c4:6e:1f:25:d7:26
907,1548782654.049374,unspecified,2,22,8,w3,c4:6e:1f:25:d7:26
908,1548782659.063544,unspecified,2,22,8,w3,c4:6e:1f:25:d7:26
909,1548782664.072975,unspecified,2,22,8,w3,c4:6e:1f:25:d7:26
910,1548782669.086669,unspecified,2,22,8,w3,c4:6e:1f:25:d7:26
911,1548782674.101374,unspecified,2,22,8,w3,c4:6e:1f:25:d7:26
