,client-id,data-rate,data-volume,dst-addr,dst-port,interval-end,interval-start,jitter,pckt-lost,pckt-total,protocol,src-addr,src-port
487,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781540.0,1548781538.0,0.649,0.0,1458.0,udp,10.10.12.1,5204
488,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781542.0,1548781540.0,0.55,0.0,1461.0,udp,10.10.12.1,5204
489,m1,48000000.0,11400000.0,10.10.15.248,32829,1548781544.0,1548781542.0,0.369,0.0,1464.0,udp,10.10.12.1,5204
490,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781546.0,1548781544.0,0.33,0.0,1462.0,udp,10.10.12.1,5204
491,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781548.0,1548781546.0,0.392,0.0,1463.0,udp,10.10.12.1,5204
492,m1,47700000.0,11400000.0,10.10.15.248,32829,1548781550.0,1548781548.0,0.34,3.0,1460.0,udp,10.10.12.1,5204
493,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781552.0,1548781550.0,0.235,0.0,1462.0,udp,10.10.12.1,5204
494,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781554.0,1548781552.0,0.592,0.0,1462.0,udp,10.10.12.1,5204
495,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781556.0,1548781554.0,0.228,0.0,1461.0,udp,10.10.12.1,5204
496,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781558.0,1548781556.0,0.299,0.0,1460.0,udp,10.10.12.1,5204
497,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781560.0,1548781558.0,0.279,0.0,1460.0,udp,10.10.12.1,5204
498,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781562.0,1548781560.0,0.423,1.0,1461.0,udp,10.10.12.1,5204
499,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781564.0,1548781562.0,0.314,0.0,1461.0,udp,10.10.12.1,5204
500,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781566.0,1548781564.0,0.482,0.0,1463.0,udp,10.10.12.1,5204
501,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781568.0,1548781566.0,0.245,0.0,1462.0,udp,10.10.12.1,5204
502,m1,46200000.0,11000000.0,10.10.15.248,32829,1548781570.0,1548781568.0,1.346,44.0,1454.0,udp,10.10.12.1,5204
503,m1,48000000.0,11500000.0,10.10.15.248,32829,1548781572.0,1548781570.0,0.262,0.0,1466.0,udp,10.10.12.1,5204
504,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781574.0,1548781572.0,0.229,0.0,1463.0,udp,10.10.12.1,5204
505,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781576.0,1548781574.0,0.59,1.0,1459.0,udp,10.10.12.1,5204
506,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781578.0,1548781576.0,0.314,0.0,1462.0,udp,10.10.12.1,5204
507,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781580.0,1548781578.0,0.323,0.0,1463.0,udp,10.10.12.1,5204
508,m1,47700000.0,11400000.0,10.10.15.248,32829,1548781582.0,1548781580.0,0.917,0.0,1457.0,udp,10.10.12.1,5204
509,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781584.0,1548781582.0,0.822,0.0,1462.0,udp,10.10.12.1,5204
510,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781586.0,1548781584.0,0.335,2.0,1460.0,udp,10.10.12.1,5204
511,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781588.0,1548781586.0,0.341,0.0,1463.0,udp,10.10.12.1,5204
512,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781590.0,1548781588.0,0.308,0.0,1463.0,udp,10.10.12.1,5204
513,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781592.0,1548781590.0,0.984,0.0,1460.0,udp,10.10.12.1,5204
514,m1,48000000.0,11400000.0,10.10.15.248,32829,1548781594.0,1548781592.0,0.267,0.0,1464.0,udp,10.10.12.1,5204
515,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781596.0,1548781594.0,0.22,0.0,1462.0,udp,10.10.12.1,5204
516,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781598.0,1548781596.0,0.347,0.0,1461.0,udp,10.10.12.1,5204
517,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781600.0,1548781598.0,0.388,0.0,1460.0,udp,10.10.12.1,5204
518,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781602.0,1548781600.0,0.364,1.0,1462.0,udp,10.10.12.1,5204
519,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781604.0,1548781602.0,0.148,0.0,1461.0,udp,10.10.12.1,5204
520,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781606.0,1548781604.0,0.415,0.0,1461.0,udp,10.10.12.1,5204
521,m1,47600000.0,11400000.0,10.10.15.248,32829,1548781608.0,1548781606.0,0.682,1.0,1455.0,udp,10.10.12.1,5204
522,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781610.0,1548781608.0,0.33,0.0,1463.0,udp,10.10.12.1,5204
523,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781612.0,1548781610.0,0.546,1.0,1462.0,udp,10.10.12.1,5204
524,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781614.0,1548781612.0,0.096,0.0,1463.0,udp,10.10.12.1,5204
525,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781616.0,1548781614.0,0.434,0.0,1458.0,udp,10.10.12.1,5204
526,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781618.0,1548781616.0,0.207,0.0,1461.0,udp,10.10.12.1,5204
527,m1,48100000.0,11500000.0,10.10.15.248,32829,1548781620.0,1548781618.0,0.501,0.0,1468.0,udp,10.10.12.1,5204
528,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781622.0,1548781620.0,0.318,1.0,1462.0,udp,10.10.12.1,5204
529,m1,48000000.0,11400000.0,10.10.15.248,32829,1548781624.0,1548781622.0,0.536,0.0,1464.0,udp,10.10.12.1,5204
530,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781626.0,1548781624.0,0.304,0.0,1459.0,udp,10.10.12.1,5204
531,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781628.0,1548781626.0,0.851,0.0,1463.0,udp,10.10.12.1,5204
532,m1,47000000.0,11200000.0,10.10.15.248,32829,1548781630.0,1548781628.0,0.732,20.0,1453.0,udp,10.10.12.1,5204
533,m1,47300000.0,11300000.0,10.10.15.248,32829,1548781632.0,1548781630.0,0.86,27.0,1471.0,udp,10.10.12.1,5204
534,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781634.0,1548781632.0,0.263,0.0,1461.0,udp,10.10.12.1,5204
535,m1,48000000.0,11400000.0,10.10.15.248,32829,1548781636.0,1548781634.0,0.26,0.0,1464.0,udp,10.10.12.1,5204
536,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781638.0,1548781636.0,0.46,1.0,1460.0,udp,10.10.12.1,5204
537,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781640.0,1548781638.0,0.327,0.0,1461.0,udp,10.10.12.1,5204
538,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781642.0,1548781640.0,0.408,0.0,1461.0,udp,10.10.12.1,5204
539,m1,48000000.0,11400000.0,10.10.15.248,32829,1548781644.0,1548781642.0,0.447,0.0,1464.0,udp,10.10.12.1,5204
540,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781646.0,1548781644.0,0.4,0.0,1460.0,udp,10.10.12.1,5204
541,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781648.0,1548781646.0,0.334,2.0,1462.0,udp,10.10.12.1,5204
542,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781650.0,1548781648.0,0.72,0.0,1459.0,udp,10.10.12.1,5204
543,m1,48000000.0,11400000.0,10.10.15.248,32829,1548781652.0,1548781650.0,0.192,0.0,1465.0,udp,10.10.12.1,5204
544,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781654.0,1548781652.0,0.514,0.0,1462.0,udp,10.10.12.1,5204
545,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781656.0,1548781654.0,0.372,0.0,1463.0,udp,10.10.12.1,5204
546,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781658.0,1548781656.0,0.407,0.0,1463.0,udp,10.10.12.1,5204
547,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781660.0,1548781658.0,0.255,0.0,1461.0,udp,10.10.12.1,5204
548,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781662.0,1548781660.0,0.307,0.0,1462.0,udp,10.10.12.1,5204
549,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781664.0,1548781662.0,0.27,0.0,1461.0,udp,10.10.12.1,5204
550,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781666.0,1548781664.0,0.653,2.0,1462.0,udp,10.10.12.1,5204
551,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781668.0,1548781666.0,0.391,0.0,1462.0,udp,10.10.12.1,5204
552,m1,48000000.0,11400000.0,10.10.15.248,32829,1548781670.0,1548781668.0,0.55,0.0,1465.0,udp,10.10.12.1,5204
553,m1,47700000.0,11400000.0,10.10.15.248,32829,1548781672.0,1548781670.0,0.835,2.0,1458.0,udp,10.10.12.1,5204
554,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781674.0,1548781672.0,0.552,0.0,1463.0,udp,10.10.12.1,5204
555,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781676.0,1548781674.0,0.323,0.0,1463.0,udp,10.10.12.1,5204
556,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781678.0,1548781676.0,0.56,0.0,1462.0,udp,10.10.12.1,5204
557,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781680.0,1548781678.0,0.319,0.0,1461.0,udp,10.10.12.1,5204
558,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781682.0,1548781680.0,0.411,0.0,1462.0,udp,10.10.12.1,5204
559,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781684.0,1548781682.0,0.38,2.0,1461.0,udp,10.10.12.1,5204
560,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781686.0,1548781684.0,0.381,0.0,1462.0,udp,10.10.12.1,5204
561,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781688.0,1548781686.0,0.727,0.0,1463.0,udp,10.10.12.1,5204
562,m1,48100000.0,11500000.0,10.10.15.248,32829,1548781690.0,1548781688.0,0.575,0.0,1469.0,udp,10.10.12.1,5204
563,m1,44700000.0,10700000.0,10.10.15.248,32829,1548781692.0,1548781690.0,2.202,79.0,1443.0,udp,10.10.12.1,5204
564,m1,48500000.0,11600000.0,10.10.15.248,32829,1548781694.0,1548781692.0,0.272,1.0,1481.0,udp,10.10.12.1,5204
565,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781696.0,1548781694.0,0.301,1.0,1459.0,udp,10.10.12.1,5204
566,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781698.0,1548781696.0,0.271,1.0,1462.0,udp,10.10.12.1,5204
567,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781700.0,1548781698.0,0.183,1.0,1463.0,udp,10.10.12.1,5204
568,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781702.0,1548781700.0,0.394,0.0,1463.0,udp,10.10.12.1,5204
569,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781704.0,1548781702.0,0.244,0.0,1461.0,udp,10.10.12.1,5204
570,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781706.0,1548781704.0,0.068,0.0,1461.0,udp,10.10.12.1,5204
571,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781708.0,1548781706.0,0.353,1.0,1462.0,udp,10.10.12.1,5204
572,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781710.0,1548781708.0,0.228,1.0,1461.0,udp,10.10.12.1,5204
573,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781712.0,1548781710.0,0.526,0.0,1462.0,udp,10.10.12.1,5204
574,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781714.0,1548781712.0,0.289,0.0,1462.0,udp,10.10.12.1,5204
575,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781716.0,1548781714.0,0.403,0.0,1460.0,udp,10.10.12.1,5204
576,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781718.0,1548781716.0,0.236,0.0,1463.0,udp,10.10.12.1,5204
577,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781720.0,1548781718.0,0.3,0.0,1463.0,udp,10.10.12.1,5204
578,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781722.0,1548781720.0,0.831,0.0,1462.0,udp,10.10.12.1,5204
579,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781724.0,1548781722.0,0.254,0.0,1462.0,udp,10.10.12.1,5204
580,m1,48000000.0,11400000.0,10.10.15.248,32829,1548781726.0,1548781724.0,0.615,0.0,1465.0,udp,10.10.12.1,5204
581,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781728.0,1548781726.0,0.324,1.0,1463.0,udp,10.10.12.1,5204
582,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781730.0,1548781728.0,0.408,0.0,1459.0,udp,10.10.12.1,5204
583,m1,48000000.0,11400000.0,10.10.15.248,32829,1548781732.0,1548781730.0,0.21,0.0,1465.0,udp,10.10.12.1,5204
584,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781734.0,1548781732.0,0.439,0.0,1461.0,udp,10.10.12.1,5204
585,m1,47700000.0,11400000.0,10.10.15.248,32829,1548781736.0,1548781734.0,0.546,2.0,1459.0,udp,10.10.12.1,5204
586,m1,48000000.0,11400000.0,10.10.15.248,32829,1548781738.0,1548781736.0,0.275,0.0,1464.0,udp,10.10.12.1,5204
587,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781740.0,1548781738.0,0.316,0.0,1462.0,udp,10.10.12.1,5204
588,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781742.0,1548781740.0,0.251,0.0,1461.0,udp,10.10.12.1,5204
589,m1,47800000.0,11400000.0,10.10.15.248,32829,1548781744.0,1548781742.0,0.961,2.0,1461.0,udp,10.10.12.1,5204
590,m1,47700000.0,11400000.0,10.10.15.248,32829,1548781746.0,1548781744.0,0.317,1.0,1457.0,udp,10.10.12.1,5204
591,m1,47700000.0,11400000.0,10.10.15.248,32829,1548781748.0,1548781746.0,0.506,6.0,1461.0,udp,10.10.12.1,5204
592,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781750.0,1548781748.0,0.408,0.0,1462.0,udp,10.10.12.1,5204
593,m1,45900000.0,10900000.0,10.10.15.248,32829,1548781752.0,1548781750.0,0.385,0.0,1401.0,udp,10.10.12.1,5204
594,m1,47300000.0,11300000.0,10.10.15.248,32829,1548781754.0,1548781752.0,0.326,81.0,1524.0,udp,10.10.12.1,5204
595,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781756.0,1548781754.0,0.286,0.0,1463.0,udp,10.10.12.1,5204
596,m1,47700000.0,11400000.0,10.10.15.248,32829,1548781758.0,1548781756.0,1.125,0.0,1456.0,udp,10.10.12.1,5204
597,m1,46100000.0,11000000.0,10.10.15.248,32829,1548781760.0,1548781758.0,1.552,0.0,1406.0,udp,10.10.12.1,5204
598,m1,46400000.0,11100000.0,10.10.15.248,32829,1548781762.0,1548781760.0,2.683,65.0,1482.0,udp,10.10.12.1,5204
599,m1,49300000.0,11800000.0,10.10.15.248,32829,1548781764.0,1548781762.0,0.486,1.0,1506.0,udp,10.10.12.1,5204
600,m1,47300000.0,11300000.0,10.10.15.248,32829,1548781766.0,1548781764.0,1.412,4.0,1449.0,udp,10.10.12.1,5204
601,m1,39000000.0,9300000.0,10.10.15.248,32829,1548781768.0,1548781766.0,10.777,4.0,1195.0,udp,10.10.12.1,5204
602,m1,41400000.0,9870000.0,10.10.15.248,32829,1548781770.0,1548781768.0,1.379,459.0,1722.0,udp,10.10.12.1,5204
603,m1,27000000.0,6440000.0,10.10.15.248,32829,1548781772.0,1548781770.0,0.791,1554.0,2378.0,udp,10.10.12.1,5204
604,m1,49900000.0,11900000.0,10.10.15.248,32829,1548781774.0,1548781772.0,0.733,167.0,1689.0,udp,10.10.12.1,5204
605,m1,47900000.0,11400000.0,10.10.15.248,32829,1548781776.0,1548781774.0,1.155,0.0,1463.0,udp,10.10.12.1,5204
606,m1,46400000.0,11100000.0,10.10.15.248,32829,1548781778.0,1548781776.0,1.434,3.0,1419.0,udp,10.10.12.1,5204
607,m1,27000000.0,6440000.0,10.10.15.248,32829,1548781780.0,1548781778.0,15.021,175.0,999.0,udp,10.10.12.1,5204
608,m1,5930000.0,1410000.0,10.10.15.248,32829,1548781782.0,1548781780.0,5.747,1408.0,1589.0,udp,10.10.12.1,5204
609,m1,1870000.0,456000.0,10.10.15.248,32829,1548781784.0,1548781782.0,25.99,125.0,182.0,udp,10.10.12.1,5204
610,m1,819000.0,200000.0,10.10.15.248,32829,1548781786.0,1548781784.0,28.209,153.0,178.0,udp,10.10.12.1,5204
611,m1,0.0,0.0,10.10.15.248,32829,1548781788.0,1548781786.0,28.209,0.0,0.0,udp,10.10.12.1,5204
612,m1,32800.0,8000.0,10.10.15.248,32829,1548781790.0,1548781788.0,73.657,2910.0,2911.0,udp,10.10.12.1,5204
613,m1,65600.0,16000.0,10.10.15.248,32829,1548781792.0,1548781790.0,110.114,2407.0,2409.0,udp,10.10.12.1,5204
614,m1,295000.0,72000.0,10.10.15.248,32829,1548781794.0,1548781792.0,160.219,3729.0,3738.0,udp,10.10.12.1,5204
615,m1,1340000.0,328000.0,10.10.15.248,32829,1548781796.0,1548781794.0,30.252,1947.0,1988.0,udp,10.10.12.1,5204
616,m1,262000.0,64000.0,10.10.15.248,32829,1548781798.0,1548781796.0,87.826,483.0,491.0,udp,10.10.12.1,5204
617,m1,32800.0,8000.0,10.10.15.248,32829,1548781800.0,1548781798.0,133.687,186.0,187.0,udp,10.10.12.1,5204
618,m1,32800.0,8000.0,10.10.15.248,32829,1548781800.0,1548781798.0,133.687,186.0,187.0,udp,10.10.12.1,5204
619,m1,14700000.0,3500000.0,10.10.15.248,40317,1548781803.0,1548781801.0,5.521,613.0,1061.0,udp,10.10.12.1,5204
620,m1,42100000.0,10000000.0,10.10.15.248,40317,1548781805.0,1548781803.0,0.453,550.0,1836.0,udp,10.10.12.1,5204
621,m1,47700000.0,11400000.0,10.10.15.248,40317,1548781807.0,1548781805.0,0.336,6.0,1463.0,udp,10.10.12.1,5204
622,m1,47800000.0,11400000.0,10.10.15.248,40317,1548781809.0,1548781807.0,0.622,2.0,1461.0,udp,10.10.12.1,5204
623,m1,46200000.0,11000000.0,10.10.15.248,40317,1548781811.0,1548781809.0,1.96,2.0,1413.0,udp,10.10.12.1,5204
624,m1,42600000.0,10100000.0,10.10.15.248,40317,1548781813.0,1548781811.0,2.262,88.0,1387.0,udp,10.10.12.1,5204
625,m1,50900000.0,12100000.0,10.10.15.248,40317,1548781815.0,1548781813.0,0.84,32.0,1584.0,udp,10.10.12.1,5204
626,m1,47100000.0,11200000.0,10.10.15.248,40317,1548781817.0,1548781815.0,1.914,4.0,1440.0,udp,10.10.12.1,5204
627,m1,28100000.0,6700000.0,10.10.15.248,40317,1548781819.0,1548781817.0,2.583,512.0,1369.0,udp,10.10.12.1,5204
628,m1,23400000.0,5590000.0,10.10.15.248,40317,1548781821.0,1548781819.0,4.871,1130.0,1845.0,udp,10.10.12.1,5204
629,m1,5870000.0,1400000.0,10.10.15.248,40317,1548781823.0,1548781821.0,29.665,1183.0,1362.0,udp,10.10.12.1,5204
630,m1,7900000.0,1880000.0,10.10.15.248,40317,1548781825.0,1548781823.0,29.017,922.0,1163.0,udp,10.10.12.1,5204
631,m1,1020000.0,248000.0,10.10.15.248,40317,1548781827.0,1548781825.0,65.971,103.0,134.0,udp,10.10.12.1,5204
632,m1,524000.0,128000.0,10.10.15.248,40317,1548781829.0,1548781827.0,82.901,130.0,146.0,udp,10.10.12.1,5204
633,m1,327000.0,80000.0,10.10.15.248,40317,1548781831.0,1548781829.0,75.398,49.0,59.0,udp,10.10.12.1,5204
634,m1,0.0,0.0,10.10.15.248,40317,1548781833.0,1548781831.0,75.398,0.0,0.0,udp,10.10.12.1,5204
635,m1,0.0,0.0,10.10.15.248,40317,1548781835.0,1548781833.0,75.398,0.0,0.0,udp,10.10.12.1,5204
636,m1,32800.0,8000.0,10.10.15.248,40317,1548781837.0,1548781835.0,293.974,2081.0,2082.0,udp,10.10.12.1,5204
637,m1,32800.0,8000.0,10.10.15.248,40317,1548781837.0,1548781835.0,293.974,2081.0,2082.0,udp,10.10.12.1,5204
638,m1,45200000.0,10800000.0,10.10.15.248,50763,1548781841.0,1548781839.0,0.771,108.0,1487.0,udp,10.10.12.1,5204
639,m1,47900000.0,11400000.0,10.10.15.248,50763,1548781843.0,1548781841.0,0.577,0.0,1462.0,udp,10.10.12.1,5204
640,m1,47800000.0,11400000.0,10.10.15.248,50763,1548781845.0,1548781843.0,0.482,3.0,1462.0,udp,10.10.12.1,5204
641,m1,45100000.0,10800000.0,10.10.15.248,50763,1548781847.0,1548781845.0,1.553,13.0,1389.0,udp,10.10.12.1,5204
642,m1,50200000.0,12000000.0,10.10.15.248,50763,1548781849.0,1548781847.0,0.521,2.0,1535.0,udp,10.10.12.1,5204
643,m1,47800000.0,11400000.0,10.10.15.248,50763,1548781851.0,1548781849.0,0.909,2.0,1461.0,udp,10.10.12.1,5204
644,m1,47800000.0,11400000.0,10.10.15.248,50763,1548781853.0,1548781851.0,0.909,1.0,1460.0,udp,10.10.12.1,5204
645,m1,48000000.0,11400000.0,10.10.15.248,50763,1548781855.0,1548781853.0,0.667,0.0,1465.0,udp,10.10.12.1,5204
646,m1,29700000.0,7080000.0,10.10.15.248,50763,1548781857.0,1548781855.0,1.389,479.0,1385.0,udp,10.10.12.1,5204
647,m1,46000000.0,11000000.0,10.10.15.248,50763,1548781859.0,1548781857.0,0.76,136.0,1539.0,udp,10.10.12.1,5204
648,m1,41400000.0,9880000.0,10.10.15.248,50763,1548781861.0,1548781859.0,2.59,62.0,1326.0,udp,10.10.12.1,5204
649,m1,27300000.0,6510000.0,10.10.15.248,50763,1548781863.0,1548781861.0,5.173,531.0,1364.0,udp,10.10.12.1,5204
650,m1,3310000.0,808000.0,10.10.15.248,50763,1548781865.0,1548781863.0,29.185,311.0,412.0,udp,10.10.12.1,5204
651,m1,164000.0,40000.0,10.10.15.248,50763,1548781867.0,1548781865.0,78.655,18.0,23.0,udp,10.10.12.1,5204
652,m1,0.0,0.0,10.10.15.248,50763,1548781869.0,1548781867.0,78.655,0.0,0.0,udp,10.10.12.1,5204
653,m1,6170000.0,1470000.0,10.10.15.248,50763,1548781871.0,1548781869.0,7.753,5134.0,5322.0,udp,10.10.12.1,5204
654,m1,3150000.0,768000.0,10.10.15.248,50763,1548781873.0,1548781871.0,19.467,405.0,501.0,udp,10.10.12.1,5204
655,m1,164000.0,40000.0,10.10.15.248,50763,1548781875.0,1548781873.0,46.021,451.0,456.0,udp,10.10.12.1,5204
656,m1,164000.0,40000.0,10.10.15.248,50763,1548781875.0,1548781873.0,46.021,451.0,456.0,udp,10.10.12.1,5204
657,m1,196000.0,48000.0,10.10.15.248,58307,1548781881.0,1548781879.0,339.1,1676.0,1682.0,udp,10.10.12.1,5204
658,m1,32800.0,8000.0,10.10.15.248,58307,1548781883.0,1548781881.0,517.56,302.0,303.0,udp,10.10.12.1,5204
659,m1,295000.0,72000.0,10.10.15.248,58307,1548781885.0,1548781883.0,359.598,754.0,763.0,udp,10.10.12.1,5204
660,m1,459000.0,112000.0,10.10.15.248,58307,1548781887.0,1548781885.0,197.17,602.0,616.0,udp,10.10.12.1,5204
661,m1,917000.0,224000.0,10.10.15.248,58307,1548781889.0,1548781887.0,90.723,731.0,759.0,udp,10.10.12.1,5204
662,m1,0.0,0.0,10.10.15.248,58307,1548781891.0,1548781889.0,90.723,0.0,0.0,udp,10.10.12.1,5204
663,m1,918000.0,224000.0,10.10.15.248,58307,1548781893.0,1548781891.0,114.725,6177.0,6205.0,udp,10.10.12.1,5204
664,m1,0.0,0.0,10.10.15.248,58307,1548781895.0,1548781893.0,114.725,0.0,0.0,udp,10.10.12.1,5204
665,m1,0.0,0.0,10.10.15.248,58307,1548781897.0,1548781895.0,114.725,0.0,0.0,udp,10.10.12.1,5204
666,m1,0.0,0.0,10.10.15.248,58307,1548781899.0,1548781897.0,114.725,0.0,0.0,udp,10.10.12.1,5204
667,m1,0.0,0.0,10.10.15.248,58307,1548781901.0,1548781899.0,114.725,0.0,0.0,udp,10.10.12.1,5204
668,m1,0.0,0.0,10.10.15.248,58307,1548781903.0,1548781901.0,114.725,0.0,0.0,udp,10.10.12.1,5204
669,m1,0.0,0.0,10.10.15.248,58307,1548781905.0,1548781903.0,114.725,0.0,0.0,udp,10.10.12.1,5204
670,m1,0.0,0.0,10.10.15.248,58307,1548781907.0,1548781905.0,114.725,0.0,0.0,udp,10.10.12.1,5204
671,m1,0.0,0.0,10.10.15.248,58307,1548781909.0,1548781907.0,114.725,0.0,0.0,udp,10.10.12.1,5204
672,m1,0.0,0.0,10.10.15.248,58307,1548781911.0,1548781909.0,114.725,0.0,0.0,udp,10.10.12.1,5204
673,m1,0.0,0.0,10.10.15.248,58307,1548781913.0,1548781911.0,114.725,0.0,0.0,udp,10.10.12.1,5204
674,m1,0.0,0.0,10.10.15.248,58307,1548781915.0,1548781913.0,114.725,0.0,0.0,udp,10.10.12.1,5204
675,m1,0.0,0.0,10.10.15.248,58307,1548781917.0,1548781915.0,114.725,0.0,0.0,udp,10.10.12.1,5204
676,m1,0.0,0.0,10.10.15.248,58307,1548781917.0,1548781915.0,114.725,0.0,0.0,udp,10.10.12.1,5204
677,m1,196000.0,48000.0,10.10.15.248,36367,1548781934.0,1548781932.0,32.848,1.0,7.0,udp,10.10.12.1,5204
678,m1,1970000.0,480000.0,10.10.15.248,36367,1548781936.0,1548781934.0,18.041,9.0,69.0,udp,10.10.12.1,5204
679,m1,229000.0,56000.0,10.10.15.248,36367,1548781938.0,1548781936.0,27.465,0.0,7.0,udp,10.10.12.1,5204
680,m1,1340000.0,328000.0,10.10.15.248,36367,1548781940.0,1548781938.0,100.833,2457.0,2498.0,udp,10.10.12.1,5204
681,m1,426000.0,104000.0,10.10.15.248,36367,1548781942.0,1548781940.0,138.801,2517.0,2530.0,udp,10.10.12.1,5204
682,m1,17100000.0,4070000.0000000005,10.10.15.248,36367,1548781944.0,1548781942.0,1.01,3121.0,3642.0,udp,10.10.12.1,5204
683,m1,10900000.0,2590000.0,10.10.15.248,36367,1548781946.0,1548781944.0,8.31,4.0,336.0,udp,10.10.12.1,5204
684,m1,197000.0,48000.0,10.10.15.248,36367,1548781948.0,1548781946.0,136.627,7.0,13.0,udp,10.10.12.1,5204
685,m1,0.0,0.0,10.10.15.248,36367,1548781950.0,1548781948.0,136.627,0.0,0.0,udp,10.10.12.1,5204
686,m1,32800.0,8000.0,10.10.15.248,36367,1548781952.0,1548781950.0,350.642,6.0,7.0,udp,10.10.12.1,5204
687,m1,0.0,0.0,10.10.15.248,36367,1548781954.0,1548781952.0,350.642,0.0,0.0,udp,10.10.12.1,5204
688,m1,24200000.0,5770000.0,10.10.15.248,36367,1548781956.0,1548781954.0,2.871,8079.0,8818.0,udp,10.10.12.1,5204
689,m1,4320000.0,1030000.0,10.10.15.248,36367,1548781958.0,1548781956.0,7.597,220.0,352.0,udp,10.10.12.1,5204
690,m1,262000.0,64000.0,10.10.15.248,36367,1548781960.0,1548781958.0,138.147,40.0,48.0,udp,10.10.12.1,5204
