senderId,receiverId,systime,receiverDist,receiverX,receiverY,receiverAlt,receiverSpeed,channelFreq,channelBw,channelUtil,isInLap,isIperfOn,rssiMean,dataRateMean,nBytesReceived
ap1,w2,1548780308,23.402621143679795,22.129664785790876,-7.6132314435442145,143.3,0.0,2437,20,90.09348037535216,0.0,1.0,-45.579235,72.115492,4339916
ap1,w2,1548780309,23.40169559575183,22.129664774303407,-7.610385905379971,143.3,0.0,2437,20,89.31261770244822,0.0,1.0,-45.021583,64.319066,2800738
ap1,w2,1548780310,23.40340940135167,22.132426608719648,-7.607624059813424,143.3,0.0,2437,20,88.87789433355458,0.0,1.0,-45.463855,69.890614,3339673
ap1,w2,1548780311,23.405558867021238,22.135188448688996,-7.60620129102991,143.3,0.0,2437,20,88.44317096466094,0.0,1.0,-44.971014000000004,65.263532,2956216
ap1,w2,1548780312,23.404292476503826,22.133849372055863,-7.60620129102991,143.3,0.0,2437,20,88.5359253675416,0.0,1.0,-45.371795,67.112379,3489325
ap1,w2,1548780313,23.403395040038504,22.13384936090415,-7.603439445465474,143.3,0.0,2437,20,88.48954816610126,0.0,1.0,-45.042254,66.476275,3366338
ap1,w2,1548780314,23.403395040038504,22.133137956596496,-7.598543446434848,143.3,0.0,2437,20,88.58230256898192,0.0,1.0,-44.637097,63.316014,2628484
ap1,w2,1548780315,23.398869803440146,22.13242655228884,-7.593647447404221,143.3,0.0,2437,20,87.88579755600148,0.0,1.0,-45.415663,69.570138,3308244
ap1,w2,1548780316,23.397973640817494,22.132426541137853,-7.590885601846108,143.3,0.0,2437,20,87.18929254302105,0.0,1.0,-45.253165,66.113781,3171214
ap1,w2,1548780317,23.39527048830541,22.13100375531545,-7.5867009869162665,143.3,0.0,2437,20,88.6326329761639,0.0,1.0,-46.035088,70.985315,3976015
ap1,w2,1548780318,23.391301085896593,22.12824189286789,-7.582516372584284,143.3,0.0,2437,20,90.07597340930674,0.0,1.0,-46.186747,71.19480899999999,3793276
ap1,w2,1548780319,23.38859891401945,22.126819106902214,-7.578331757660826,143.3,0.0,2437,20,88.36653763722151,0.0,1.0,-45.943396,71.416196,3503665
ap1,w2,1548780320,23.386437288466908,22.125480019277052,-7.5755699121104305,143.3,0.0,2437,20,86.6571018651363,0.0,1.0,-45.185393,66.77180600000001,3877038
ap1,w2,1548780321,23.385976446728684,22.125480013534396,-7.574147142740567,143.3,0.0,2437,20,89.22708104162457,0.0,1.0,-45.963351,72.14744300000001,4885284
ap1,w2,1548780322,23.385976446728684,22.125480013534396,-7.574147142740567,143.3,0.0,2437,20,91.79706021811285,0.0,1.0,-45.905,72.059556,4721282
ap1,w2,1548780323,23.385976446728684,22.12476862612709,-7.573435758650487,143.3,0.0,2437,20,90.6253709641633,0.0,1.0,-46.067485,70.2179,4127136
ap1,w2,1548780324,23.384169580444695,22.124057238719782,-7.572724374560408,143.3,0.0,2437,20,89.45368171021376,0.0,1.0,-45.789116,64.913464,3192835
ap1,w2,1548780325,23.381929180845052,22.1226344586504,-7.569962528418165,143.3,0.0,2437,20,89.76718257318946,0.0,1.0,-46.098901,72.132576,4223327
ap1,w2,1548780326,23.381929180845052,22.1226344586504,-7.569962528418165,143.3,0.0,2437,20,90.08068343616516,0.0,1.0,-45.944134000000005,71.640938,4094596
ap1,w2,1548780327,23.380201615304898,22.12129537628455,-7.568539759644428,143.3,0.0,2437,20,91.13929509581807,0.0,1.0,-45.0,65.99081600000001,3926705
ap1,w2,1548780328,23.38146859165803,22.12263445290849,-7.568539759644428,143.3,0.0,2437,20,92.19790675547098,0.0,1.0,-46.275,72.084913,4671463
ap1,w2,1548780329,23.380662229450504,22.121295382026116,-7.569962528418165,143.3,0.0,2437,20,91.4741303480045,0.0,1.0,-46.251462,72.12784,4335125
ap1,w2,1548780330,23.380662229450504,22.121295382026116,-7.569962528418165,143.2,0.0,2437,20,90.750353940538,0.0,1.0,-45.939394,69.543205,4072577
ap1,w2,1548780331,23.37977682056725,22.119872618844713,-7.571385297192276,143.2,0.0,2437,20,89.94448283213731,0.0,1.0,-45.601265999999995,67.907085,3516280
ap1,w2,1548780332,23.37977682056725,22.119872618844713,-7.571385297192276,143.2,0.0,2437,20,90.34741838633765,0.0,1.0,-46.201058,72.181499,4649208
ap1,w2,1548780333,23.37885546172703,22.11987260736233,-7.568539759644428,143.2,0.0,2437,20,89.54154727793696,0.0,1.0,-45.740505999999996,67.493605,3854191
ap1,w2,1548780334,23.377961498085213,22.119872596217657,-7.565777914098963,143.2,0.0,2437,20,88.54749572922975,0.0,1.0,-45.80117,67.69621,3599668
ap1,w2,1548780335,23.377953847187005,22.1212953482522,-7.561593299188285,143.2,0.0,2437,20,87.55344418052256,0.0,1.0,-45.463087,68.709453,3265499
ap1,w2,1548780336,23.377867833611575,22.122634407986478,-7.557408684875472,143.2,0.0,2437,20,88.04606306447332,0.0,1.0,-45.632979,68.936977,4127593
ap1,w2,1548780337,23.37740219843679,22.124057154274468,-7.5518013017964565,143.2,0.0,2437,20,88.53868194842406,0.0,1.0,-45.823944,65.097133,3386029
ap1,w2,1548780338,23.37740219843679,22.125438060152163,-7.5476166871953785,143.2,0.0,2437,20,88.29211137269401,0.0,1.0,-45.224242,65.795683,3215574
ap1,w2,1548780339,23.377314029812993,22.126818966029855,-7.5434320725943005,143.2,0.0,2437,20,88.04554079696396,0.0,1.0,-45.979592,69.781635,3589346
ap1,w2,1548780340,23.3782257541463,22.12966448171072,-7.537908380935397,143.2,0.0,2437,20,89.8282994737918,0.0,1.0,-46.203488,69.34424200000001,3845875
ap1,w2,1548780341,23.376418341250506,22.129664459073638,-7.5323009972816575,143.2,0.0,2437,20,91.61105815061964,0.0,1.0,-45.728722999999995,67.691958,3815582
ap1,w2,1548780342,23.375528566057483,22.129664447924032,-7.529539151754454,143.2,0.0,2437,20,91.0571909936384,0.0,1.0,-45.482051,67.276354,4164798
ap1,w2,1548780343,23.37418097913773,22.129664431030694,-7.525354537466107,143.2,0.0,2437,20,90.50332383665716,0.0,1.0,-45.721212,68.031756,3624059
ap1,w2,1548780344,23.37499075933355,22.131003501899986,-7.5239317681092786,143.2,0.0,2437,20,90.24450884250598,0.0,1.0,-46.190751,70.587299,3979228
ap1,w2,1548780345,23.37499075933355,22.131003501899986,-7.5239317681092786,143.2,0.0,2437,20,89.9856938483548,0.0,1.0,-45.22695,67.469211,3555344
ap1,w2,1548780346,23.37499075933355,22.133095800742705,-7.521839460967245,143.2,0.0,2437,20,88.16926156992157,0.0,1.0,-45.207547,63.908977,3550084
ap1,w2,1548780347,23.377606321604624,22.135188099585424,-7.519747153825212,143.2,0.0,2437,20,86.35282929148835,0.0,1.0,-45.598361,66.171785,2606496
ap1,w2,1548780348,23.379765776754972,22.13937269136956,-7.5141397707847215,143.2,0.0,2437,20,86.6671156471748,0.0,1.0,-46.145455,71.200086,3987131
ap1,w2,1548780349,23.379768555684237,22.14079544352449,-7.509955155913462,143.2,0.0,2437,20,86.98140200286123,0.0,1.0,-45.404255,67.509212,2939778
ap1,w2,1548780350,23.381497146240477,22.143557277884533,-7.507193310397517,143.2,0.0,2437,20,88.18264730893854,0.0,1.0,-45.945578000000005,68.96333,3544790
ap1,w2,1548780351,23.38150142286149,22.1449800298858,-7.503008696126229,143.2,0.0,2437,20,87.58202465589989,0.0,1.0,-46.049296000000005,67.69071600000001,3207095
ap1,w2,1548780352,23.38231863452736,22.14774185289204,-7.497401312508192,143.2,0.0,2437,20,88.7832699619772,0.0,1.0,-45.647059000000006,67.12177199999999,3382111
ap1,w2,1548780353,23.38367265428845,22.150587373938908,-7.493216698244377,143.2,0.0,2437,20,88.40974746907249,0.0,1.0,-45.542857,65.47955,3457495
ap1,w2,1548780354,23.38360057518201,22.151926433485432,-7.489032083389093,143.2,0.0,2437,20,88.03622497616777,0.0,1.0,-46.268966,71.434324,3567861
ap1,w2,1548780355,23.38360057518201,22.154018726725383,-7.4855588532113995,143.2,0.0,2437,20,87.48930207916194,0.0,1.0,-45.813433,67.64455500000001,2938052
ap1,w2,1548780356,23.385341365207072,22.15611101996533,-7.482085623033706,143.2,0.0,2437,20,86.94237918215613,0.0,1.0,-46.228571,70.336975,3787009
ap1,w2,1548780357,23.38613248645901,22.171510226410593,-7.4388167095375035,143.0,0.0,2437,20,89.1502019367571,0.0,1.0,-46.392045,68.302802,4280389
ap1,w2,1548780358,23.38741296669677,22.184063934337026,-7.405339794090224,142.9,0.0,2437,20,91.35802469135805,0.0,1.0,-45.6,69.828501,4331599
ap1,w2,1548780359,23.38699391425211,22.19243305610453,-7.378893030466491,142.9,0.0,2437,20,90.61272446689117,0.0,1.0,-46.023528999999996,72.012569,3716562
ap1,w2,1548780360,23.388700315621772,22.197956701740548,-7.3676782640847405,142.9,0.0,2437,20,89.86742424242426,0.0,1.0,-46.353260999999996,71.93457099999999,4843969
ap1,w2,1548780361,23.39007160278377,22.203564034225078,-7.3551244210053035,142.9,0.0,2437,20,90.98509175965171,0.0,1.0,-45.678788,68.29025,4283501
ap1,w2,1548780362,23.390546714024854,22.20774860358436,-7.3439933466697065,142.8,0.0,2437,20,92.10275927687915,0.0,1.0,-46.327684000000005,69.055995,4297606
ap1,w2,1548780363,23.39144768597405,22.211933178352623,-7.334201349071907,142.8,0.0,2437,20,91.3165311535911,0.0,1.0,-46.376543,71.164047,4321523
ap1,w2,1548780364,23.39062174958596,22.213355919065013,-7.327254888912722,142.8,0.0,2437,20,90.53030303030305,0.0,1.0,-46.161677000000005,70.378286,4316665
ap1,w2,1548780365,23.390137575463505,22.214694972757272,-7.321647506069137,142.8,0.0,2437,20,90.4364169766168,0.0,1.0,-46.655172,71.64305,4285661
ap1,w2,1548780366,23.39062451819302,22.21611773057092,-7.318885660053392,142.8,0.0,2437,20,90.34253092293055,0.0,1.0,-46.2,71.573426,4295960
ap1,w2,1548780367,23.391530728556265,22.217540493661804,-7.317462891344823,142.8,0.0,2437,20,89.54478792009412,0.0,1.0,-46.408537,70.96872900000001,4070497
ap1,w2,1548780368,23.39111186346754,22.217540488234466,-7.3161238146337135,142.8,0.0,2437,20,88.7470449172577,0.0,1.0,-46.341176000000004,70.66229,3932454
ap1,w2,1548780369,23.391938814083467,22.21887955902984,-7.314701045331187,142.8,0.0,2437,20,87.44398352587837,0.0,1.0,-45.458333,64.020163,2807762
ap1,w2,1548780370,23.391493948252982,22.218879553262962,-7.31327827721837,142.8,0.0,2437,20,88.09551422156804,0.0,1.0,-45.937888,68.681917,3821757
ap1,w2,1548780371,23.391938814083467,22.21887955902984,-7.314701045331187,142.8,0.0,2437,20,86.7924528301887,0.0,1.0,-46.311258,70.13006700000001,3322759
ap1,w2,1548780372,23.39415397303025,22.22030233908146,-7.317462891344823,142.8,0.0,2437,20,87.02483844730658,0.0,1.0,-45.893855,70.435868,3899519
ap1,w2,1548780373,23.396814530669012,22.221725125050806,-7.321647506069137,142.8,0.0,2437,20,87.25722406442446,0.0,1.0,-45.615384999999996,65.984897,3707712
ap1,w2,1548780374,23.396814530669012,22.221725125050806,-7.321647506069137,142.8,0.0,2437,20,88.94482696326311,0.0,1.0,-46.111111,64.96985699999999,3657732
ap1,w2,1548780375,23.39639552048515,22.221725119622448,-7.320308428762338,142.8,0.0,2437,20,90.63242986210176,0.0,1.0,-46.333333,71.063224,4166513
ap1,w2,1548780376,23.39639552048515,22.222394646537786,-7.317504737046763,142.8,0.0,2437,20,90.85024139607924,0.0,1.0,-46.335,71.706665,4464796
ap1,w2,1548780377,23.395913609697022,22.22306417345312,-7.314701045331187,142.8,0.0,2437,20,91.06805293005672,0.0,1.0,-45.677596,68.02371600000001,3956237
ap1,w2,1548780378,23.394605625309797,22.223064156488487,-7.310516431206848,142.8,0.0,2437,20,91.1438983207474,0.0,1.0,-46.082902000000004,69.445964,4211256
ap1,w2,1548780379,23.392026231626005,22.22172506296395,-7.306331817085698,142.8,0.0,2437,20,91.21974371143807,0.0,1.0,-46.39759,70.318485,3881649
ap1,w2,1548780380,23.389367869652855,22.220302276998577,-7.302147202967744,142.8,0.0,2437,20,88.93219370564825,0.0,1.0,-46.28125,69.905586,2399924
ap1,w2,1548780381,23.388061765343558,22.22030226003605,-7.297962588852986,142.8,0.0,2437,20,86.64464369985842,0.0,1.0,-45.467742,63.531577,4301924
ap1,w2,1548780382,23.38540453682775,22.218879474222607,-7.293777974146752,142.8,0.0,2437,20,88.70547273046228,0.0,1.0,-46.436275,72.16716600000001,4959684
ap1,w2,1548780383,23.38540453682775,22.218209927463985,-7.291685666795233,142.8,0.0,2437,20,90.76630176106615,0.0,1.0,-45.69697,66.376482,3813785
ap1,w2,1548780384,23.38282736315729,22.217540380705362,-7.289593359443713,142.8,0.0,2437,20,89.42740700106039,0.0,1.0,-46.323308000000004,68.08081,3075347
ap1,w2,1548780385,23.382383851541324,22.217540374938814,-7.288170590742741,142.8,0.0,2437,20,88.08851224105463,0.0,1.0,-45.084507,62.529327,3154763
ap1,w2,1548780386,23.38103196696909,22.21611760608936,-7.288170590742741,142.8,0.0,2437,20,89.001439755161,0.0,1.0,-45.840491,67.530049,3693608
ap1,w2,1548780387,23.37972789858259,22.216117589130025,-7.283985976638651,142.8,0.0,2437,20,89.91436726926737,0.0,1.0,-46.418079,71.31294799999999,3893822
ap1,w2,1548780388,23.379727898582594,22.21516906900371,-7.282144746370588,142.73333333333335,0.0,2437,20,88.9676678776346,0.0,1.0,-45.75974,67.24544,3427512
ap1,w2,1548780389,23.37972789858259,22.215643329066868,-7.283065361504619,142.76666666666668,0.0,2437,20,89.44101757345098,0.0,1.0,-45.721591,68.06141099999999,3829151
ap1,w2,1548780390,23.377515582416958,22.21469480894055,-7.281224131236557,142.7,0.0,2437,20,88.49431818181819,0.0,1.0,-45.963235,67.72243900000001,3202600
ap1,w2,1548780391,23.375799991079308,22.21335572677,-7.279801361943088,142.7,0.0,2437,20,89.55444827623543,0.0,1.0,-46.227513,70.27409399999999,4448750
ap1,w2,1548780392,23.375799991079308,22.2133557126955,-7.276328132195298,142.7,0.0,2437,20,90.6145783706527,0.0,1.0,-46.397059000000006,72.147042,4803752
ap1,w2,1548780393,23.37363761078636,22.213355698620997,-7.2728549024475075,142.7,0.0,2437,20,91.12289202220578,0.0,1.0,-45.856353999999996,69.34906099999999,4472648
ap1,w2,1548780394,23.373608548507253,22.214694758065768,-7.2686702877604406,142.7,0.0,2437,20,91.63120567375887,0.0,1.0,-45.845745,65.674021,4112544
ap1,w2,1548780395,23.374960775947514,22.21611752705883,-7.2686702877604406,142.7,0.0,2437,20,89.91084093211754,0.0,1.0,-46.909721999999995,71.111166,3271865
ap1,w2,1548780396,23.375870649888427,22.217540290136682,-7.267247519064899,142.7,0.0,2437,20,88.19047619047619,0.0,1.0,-46.627219000000004,71.373959,3938505
ap1,w2,1548780397,23.375454380807763,22.217540284709347,-7.26590844236606,142.7,0.0,2437,20,87.93993506493507,0.0,1.0,-46.157576,66.064915,3653300
ap1,w2,1548780398,23.375454380807763,22.218921190443652,-7.261723827983227,142.64999999999998,0.0,2437,20,87.68939393939394,0.0,1.0,-46.496815000000005,70.281214,3495869
ap1,w2,1548780399,23.375479609779177,22.22030209617796,-7.257539213600395,142.6,0.0,2437,20,87.99590952319198,0.0,1.0,-46.484848,66.81703900000001,2974221
ap1,w2,1548780400,23.376390395830036,22.221724859400506,-7.256116444907744,142.6,0.0,2437,20,88.30242510699001,0.0,1.0,-47.063953000000005,68.75809100000001,3793543
ap1,w2,1548780401,23.376390395830036,22.221724859400506,-7.256116444907744,142.6,0.0,2437,20,89.33850510920861,0.0,1.0,-47.656051,65.789337,3335414
ap1,w2,1548780402,23.37722175921023,22.22306393018014,-7.254693676215463,142.6,0.0,2437,20,90.37458511142721,0.0,1.0,-47.639053000000004,67.145635,3552963
ap1,w2,1548780403,23.376806233301053,22.22306392475145,-7.253354599519691,142.6,0.0,2437,20,88.79524710116814,0.0,1.0,-46.646667,66.319476,3353882
ap1,w2,1548780404,23.375508161645122,22.22306390778681,-7.249169984847508,142.6,0.0,2437,20,87.2159090909091,0.0,1.0,-45.734848,65.49717700000001,2913463
ap1,w2,1548780405,23.374625859840325,22.223063896250853,-7.246324447466919,142.6,0.0,2437,20,87.69372268871561,0.0,1.0,-46.797385999999996,70.374814,3334162
ap1,w2,1548780406,23.373769807436773,22.223063885054184,-7.243562602083799,142.6,0.0,2437,20,88.17153628652214,0.0,1.0,-46.921569,66.91528000000001,3683308
ap1,w2,1548780407,23.373769807436773,22.223063873687877,-7.240758910407475,142.6,0.0,2437,20,85.57599724716691,0.0,1.0,-46.76129,71.978654,3613966
ap1,w2,1548780408,23.372032669066357,22.223063862321567,-7.237955218731152,142.6,0.0,2437,20,86.87376676684453,0.0,1.0,-46.221429,70.612756,3216802
ap1,w2,1548780409,23.371177510697308,22.22306385112489,-7.2351933733522475,142.6,0.0,2437,20,84.27822772748928,0.0,1.0,-46.537415,67.034258,3366645
ap1,w2,1548780410,23.370737089776675,22.223063845356922,-7.233770604665398,142.6,0.0,2437,20,86.93324543023778,0.0,1.0,-46.322784999999996,68.230271,3037516
ap1,w2,1548780411,23.370322647240897,22.223063839928237,-7.232431527380067,142.6,0.0,2437,20,89.58826313298628,0.0,1.0,-46.214286,67.32410300000001,3398201
ap1,w2,1548780412,23.368609019180823,22.221724757618777,-7.231008759288603,142.6,0.0,2437,20,89.03770911168819,0.0,1.0,-46.536722999999995,67.43432800000001,3732648
ap1,w2,1548780413,23.368609019180823,22.221013367529494,-7.229627836303566,142.55,0.0,2437,20,88.48715509039009,0.0,1.0,-46.287671,64.03059300000001,3042304
ap1,w2,1548780414,23.36640157045512,22.220301977440208,-7.228246913318528,142.5,0.0,2437,20,87.20899677778624,0.0,1.0,-45.572581,65.858641,2652036
ap1,w2,1548780415,23.36552147286961,22.22030196590569,-7.225401375948797,142.5,0.0,2437,20,85.93083846518238,0.0,1.0,-45.88,67.968896,3544449
ap1,w2,1548780416,23.363754365255023,22.218879191644863,-7.224062299260181,142.5,0.0,2437,20,87.55808240553068,0.0,1.0,-46.04375,67.88751500000001,3736706
ap1,w2,1548780417,23.36112787542875,22.216117346272263,-7.224062299260181,142.5,0.0,2437,20,89.18532634587898,0.0,1.0,-47.210256,68.439263,4158796
ap1,w2,1548780418,23.359774847254304,22.214694577290782,-7.224062299260181,142.5,0.0,2437,20,89.3007789774008,0.0,1.0,-47.337143,69.738589,3740085
ap1,w2,1548780419,23.35720757582807,22.21335548394243,-7.219877684610361,142.5,0.0,2437,20,89.41623160892263,0.0,1.0,-46.644578,70.44535400000001,3572290
ap1,w2,1548780420,23.356328151441367,22.213355472411514,-7.217032147244978,142.5,0.0,2437,20,89.90088115429474,0.0,1.0,-46.058201000000004,65.819156,3670032
ap1,w2,1548780421,23.356328151441367,22.213355472411514,-7.217032147244978,142.5,0.0,2437,20,90.38553069966684,0.0,1.0,-48.180645,70.02085699999999,3595277
ap1,w2,1548780422,23.35412170498607,22.211932692389468,-7.214270301876618,142.4,0.0,2437,20,90.77405079406782,0.0,1.0,-47.984536,70.439075,3870339
ap1,w2,1548780423,23.35412170498607,22.211932683911392,-7.212177994555445,142.4,0.0,2437,20,91.1625708884688,0.0,1.0,-48.490196000000005,70.53650400000001,3452142
ap1,w2,1548780424,23.352829375974864,22.21193267543332,-7.210085687234272,142.4,0.0,2437,20,90.50744075628776,0.0,1.0,-47.125873999999996,62.566548,3113558
ap1,w2,1548780425,23.35103685923467,22.210509900690745,-7.208662918553935,142.4,0.0,2437,20,89.8523106241067,0.0,1.0,-47.175182,62.577879,2769047
ap1,w2,1548780426,23.350184396801392,22.210509889500408,-7.205901073784458,142.4,0.0,2437,20,88.78544571727289,0.0,1.0,-47.458904,65.391019,2880400
ap1,w2,1548780427,23.347619565749067,22.20917079601102,-7.201716459148501,142.4,0.0,2437,20,89.3188781706898,0.0,1.0,-45.63354,66.421846,3220495
ap1,w2,1548780428,23.34582732731841,22.20774802142,-7.200293689875672,142.4,0.0,2437,20,88.25201326385599,0.0,1.0,-46.492958,71.919495,3138768
ap1,w2,1548780429,23.344060934129264,22.206325247020093,-7.1989546131931865,142.4,0.0,2437,20,87.68198029138236,0.0,1.0,-46.244094,69.91796,2812938
ap1,w2,1548780430,23.343622210324465,22.20632524125645,-7.197531844515742,142.3,0.0,2437,20,87.11194731890875,0.0,1.0,-46.401235,69.164599,3621309
ap1,w2,1548780431,23.341909709406764,22.204986158959862,-7.196109075838663,142.3,0.0,2437,20,87.52392841911507,0.0,1.0,-45.875,64.158805,3074830
ap1,w2,1548780432,23.340556245838588,22.203563390134303,-7.196109075838663,142.3,0.0,2437,20,87.9359095193214,0.0,1.0,-46.103448,68.115646,3304658
ap1,w2,1548780433,23.339641510518927,22.20214062692262,-7.197531844515742,142.3,0.0,2437,20,89.22985952156546,0.0,1.0,-45.679348,65.688172,3337186
ap1,w2,1548780434,23.339641510518927,22.20214062692262,-7.197531844515742,142.3,0.0,2437,20,90.5238095238095,0.0,1.0,-45.69697,67.750176,3216987
ap1,w2,1548780435,23.339641510518927,22.20004831983004,-7.197531844515742,142.3,0.0,2437,20,90.51807174482695,0.0,1.0,-46.120482,69.663279,3641868
ap1,w2,1548780436,23.33566088220499,22.197956012737457,-7.197531844515742,142.3,0.0,2437,20,90.5123339658444,0.0,1.0,-46.55615,71.500752,4603949
ap1,w2,1548780437,23.334825993659354,22.196616941965264,-7.1989546131931865,142.3,0.0,2437,20,91.07166864721131,0.0,1.0,-46.5,67.73607,3765889
ap1,w2,1548780438,23.332532473140716,22.193771409585533,-7.200293689875672,142.3,0.0,2437,20,91.63100332857823,0.0,1.0,-46.419354999999996,70.26346,4093188
ap1,w2,1548780439,23.331697881416797,22.19243233881159,-7.201716459148501,142.3,0.0,2437,20,91.4295367520084,0.0,1.0,-46.019868,64.767719,3407578
ap1,w2,1548780440,23.3307838196746,22.191009575744232,-7.203139227827034,142.3,0.0,2437,20,91.22807017543859,0.0,1.0,-46.079545,65.558557,4142460
ap1,w2,1548780441,23.32900985796953,22.188247741561298,-7.205901073784458,142.3,0.0,2437,20,91.23308270676691,0.0,1.0,-45.662857,67.96168,3822163
ap1,w2,1548780442,23.32900985796953,22.186155434391182,-7.205901073784458,142.3,0.0,2437,20,91.23809523809523,0.0,1.0,-46.216931,70.333107,4240013
ap1,w2,1548780443,23.325029907568283,22.18406312722107,-7.205901073784458,142.3,0.0,2437,20,88.79440306928458,0.0,1.0,-46.622378000000005,70.928459,3696690
ap1,w2,1548780444,23.322323582169155,22.181217589416203,-7.205901073784458,142.2,0.0,2437,20,86.35071090047394,0.0,1.0,-45.072,61.149809999999995,2753647
ap1,w2,1548780445,23.322323582169155,22.179125268194603,-7.202427843488822,142.2,0.0,2437,20,88.43269310717552,0.0,1.0,-45.40625,63.116102000000005,2947276
ap1,w2,1548780446,23.316198059683728,22.177032946973004,-7.1989546131931865,142.2,0.0,2437,20,87.39170200382473,0.0,1.0,-46.508982,71.245365,3888134
ap1,w2,1548780447,23.316198059683728,22.174940637002408,-7.198243228854464,142.2,0.0,2437,20,89.47368421052632,0.0,1.0,-46.480663,70.94629499999999,4157828
ap1,w2,1548780448,23.311778612155784,22.172848327031808,-7.197531844515742,142.2,0.0,2437,20,89.36278907496012,0.0,1.0,-46.613095,71.19006999999999,3873302
ap1,w2,1548780449,23.31006569494124,22.17150924474391,-7.196109075838663,142.2,0.0,2437,20,89.25189393939394,0.0,1.0,-46.218543,67.213061,3324326
ap1,w2,1548780450,23.309151719748417,22.170086481672577,-7.197531844515742,142.2,0.0,2437,20,88.17663711724575,0.0,1.0,-46.190184,71.227272,3916862
ap1,w2,1548780451,23.30652485840189,22.16732463616467,-7.197531844515742,142.2,0.0,2437,20,87.10138029509756,0.0,1.0,-45.445161,67.139494,3563112
ap1,w2,1548780452,23.30517163904834,22.165901867338746,-7.197531844515742,142.2,0.0,2437,20,88.05305981579522,0.0,1.0,-46.664516,70.33756,3880327
ap1,w2,1548780453,23.30517163904834,22.165190482851447,-7.197531844515742,142.14999999999998,0.0,2437,20,89.00473933649288,0.0,1.0,-46.4,67.81535500000001,3620275
ap1,w2,1548780454,23.30381842783812,22.164479098364147,-7.197531844515742,142.1,0.0,2437,20,88.45186943003776,0.0,1.0,-47.777778000000005,68.254579,3312607
ap1,w2,1548780455,23.30381842783812,22.164479098364147,-7.197531844515742,142.1,0.0,2437,20,87.89899952358265,0.0,1.0,-46.650407,67.11375600000001,3131009
ap1,w2,1548780456,23.30337903327948,22.164479092611376,-7.196109075838663,142.1,0.0,2437,20,89.26054897256198,0.0,1.0,-47.276835999999996,70.16264,3709773
ap1,w2,1548780457,23.30337903327948,22.164479087027804,-7.194728153159753,142.1,0.0,2437,20,90.62209842154131,0.0,1.0,-45.405556,68.087613,3841254
ap1,w2,1548780458,23.302526315146064,22.16447908144423,-7.1933472304808435,142.1,0.0,2437,20,90.8153308473073,0.0,1.0,-46.225,70.834311,3973851
ap1,w2,1548780459,23.302526315146064,22.16447908144423,-7.1933472304808435,142.1,0.0,2437,20,91.00856327307328,0.0,1.0,-46.614907,70.91930699999999,3854871
ap1,w2,1548780460,23.301673892974023,22.164479070277075,-7.1905853845297445,142.1,0.0,2437,20,91.14615752474128,0.0,1.0,-46.049383,66.745017,3773545
ap1,w2,1548780461,23.301673892974023,22.163809523626156,-7.188493077514948,142.05,0.0,2437,20,91.28375177640929,0.0,1.0,-46.625,71.70421800000001,4474000
ap1,w2,1548780462,23.299109118411067,22.163139976975234,-7.186400770500151,142.0,0.0,2437,20,91.60387113761081,0.0,1.0,-46.650794,71.766283,4497593
ap1,w2,1548780463,23.299109118411067,22.163139948720673,-7.1794124648325415,142.0,0.0,2437,20,91.92399049881234,0.0,1.0,-46.0,69.692099,4285561
ap1,w2,1548780464,23.294801925406777,22.16313992046611,-7.172424159164933,142.0,0.0,2437,20,90.7423402672809,0.0,1.0,-45.850829,68.044054,3823465
ap1,w2,1548780465,23.294801925406777,22.161047596393075,-7.1682395448534635,142.0,0.0,2437,20,91.33316538304662,0.0,1.0,-45.822222,66.559753,3333272
ap1,w2,1548780466,23.28824467605175,22.158955272320036,-7.164054930541995,142.0,0.0,2437,20,90.15151515151516,0.0,1.0,-45.804598,67.53126800000001,3903194
ap1,w2,1548780467,23.28951882029491,22.160294348845163,-7.164054930541995,142.0,0.0,2437,20,88.44407818644461,0.0,1.0,-46.298429,70.57762,3912234
ap1,w2,1548780468,23.28951882029491,22.160294340386802,-7.1619626232399884,142.0,0.0,2437,20,86.73664122137406,0.0,1.0,-46.65873,69.94532199999999,2892884
ap1,w2,1548780469,23.28823192943634,22.16029433192844,-7.159870315937983,142.0,0.0,2437,20,86.83422970159612,0.0,1.0,-45.461078,65.353634,3865309
ap1,w2,1548780470,23.28823192943634,22.16029433192844,-7.159870315937983,142.0,0.0,2437,20,86.93181818181819,0.0,1.0,-46.113475,68.45450100000001,3264532
ap1,w2,1548780471,23.28866939585103,22.160294337680124,-7.1612930846056555,142.0,0.0,2437,20,87.42483936789094,0.0,1.0,-46.027972,66.943919,3108650
ap1,w2,1548780472,23.28866939585103,22.161005741787385,-7.166147237550014,142.0,0.0,2437,20,87.9178605539637,0.0,1.0,-46.290541,69.99391899999999,3172740
ap1,w2,1548780473,23.2930102240545,22.161717145894645,-7.1710013904943715,142.0,0.0,2437,20,87.77702596622865,0.0,1.0,-46.1375,65.936211,3370214
ap1,w2,1548780474,23.296090708169853,22.16313993738501,-7.176608773183856,142.0,0.0,2437,20,87.63619137849359,0.0,1.0,-46.253731,69.968521,2978410
ap1,w2,1548780475,23.299944129256826,22.164479047604384,-7.1849780018259635,142.0,0.0,2437,20,88.50351036989503,0.0,1.0,-46.442857000000004,71.55622199999999,3533189
