,timestamp,freq,noise,cat,cbt,crt,ctt,ch-util,id,mac-addr
636,1548782745,2462,-95,6291589,3334858,2048757,1182208,76.49289099526067,ap3,78:8a:20:57:1f:6b
637,1548782684,2462,-95,6231426,3287408,2032895,1152266,81.72147001934236,ap3,78:8a:20:57:1f:6b
638,1548782686,2462,-95,6233521,3289102,2033288,1153512,80.85918854415274,ap3,78:8a:20:57:1f:6b
639,1548782688,2462,-95,6235641,3290812,2033772,1154678,80.66037735849056,ap3,78:8a:20:57:1f:6b
640,1548782674,2462,-95,6221045,3278963,2030597,1146406,76.72955974842768,ap3,78:8a:20:57:1f:6b
641,1548782676,2462,-95,6223139,3280652,2031010,1147622,80.65902578796562,ap3,78:8a:20:57:1f:6b
642,1548782678,2462,-95,6225242,3282333,2031459,1148803,79.93342843556823,ap3,78:8a:20:57:1f:6b
643,1548782680,2462,-95,6227339,3284086,2031870,1150091,83.59561278016213,ap3,78:8a:20:57:1f:6b
644,1548782595,2462,-95,6142319,3216955,2012193,1105003,77.50848279205042,ap3,78:8a:20:57:1f:6b
645,1548782597,2462,-95,6144421,3218657,2012624,1106225,80.97050428163654,ap3,78:8a:20:57:1f:6b
646,1548782599,2462,-95,6146535,3220365,2013055,1107447,80.79470198675497,ap3,78:8a:20:57:1f:6b
647,1548782601,2462,-95,6148630,3222016,2013559,1108530,78.80668257756564,ap3,78:8a:20:57:1f:6b
648,1548782603,2462,-95,6150737,3223699,2014162,1109547,79.8766018035121,ap3,78:8a:20:57:1f:6b
649,1548782605,2462,-95,6152831,3225367,2014788,1110520,79.65616045845272,ap3,78:8a:20:57:1f:6b
650,1548782607,2462,-95,6154934,3227149,2015253,1111784,84.73609129814551,ap3,78:8a:20:57:1f:6b
651,1548782610,2462,-95,6157039,3228838,2015699,1112975,80.2375296912114,ap3,78:8a:20:57:1f:6b
652,1548782612,2462,-95,6159147,3230549,2016252,1114076,81.16698292220114,ap3,78:8a:20:57:1f:6b
653,1548782614,2462,-95,6161244,3232249,2016715,1115266,81.06819265617548,ap3,78:8a:20:57:1f:6b
654,1548782616,2462,-95,6163349,3234081,2017160,1116605,87.03087885985748,ap3,78:8a:20:57:1f:6b
655,1548782618,2462,-95,6165447,3235834,2017607,1117866,83.55576739752145,ap3,78:8a:20:57:1f:6b
656,1548782620,2462,-95,6167549,3237475,2018089,1118962,78.06850618458611,ap3,78:8a:20:57:1f:6b
657,1548782622,2462,-95,6169644,3239082,2018573,1120009,76.70644391408115,ap3,78:8a:20:57:1f:6b
658,1548782624,2462,-95,6171747,3240826,2019172,1121085,82.92914883499762,ap3,78:8a:20:57:1f:6b
659,1548782626,2462,-95,6173863,3242596,2019662,1122311,83.648393194707,ap3,78:8a:20:57:1f:6b
660,1548782629,2462,-95,6175981,3244466,2020092,1123699,88.2908404154863,ap3,78:8a:20:57:1f:6b
661,1548782631,2462,-95,6178089,3246140,2020547,1124869,79.41176470588235,ap3,78:8a:20:57:1f:6b
662,1548782633,2462,-95,6180195,3247885,2021049,1126060,82.8584995251662,ap3,78:8a:20:57:1f:6b
663,1548782635,2462,-95,6182293,3249561,2021499,1127237,79.88560533841755,ap3,78:8a:20:57:1f:6b
664,1548782637,2462,-95,6184396,3251367,2021950,1128551,85.87731811697576,ap3,78:8a:20:57:1f:6b
665,1548782639,2462,-95,6186491,3253102,2022431,1129752,82.81622911694511,ap3,78:8a:20:57:1f:6b
666,1548782641,2462,-95,6188593,3254759,2022955,1130827,78.82968601332064,ap3,78:8a:20:57:1f:6b
667,1548782643,2462,-95,6190689,3256383,2023419,1131927,77.48091603053436,ap3,78:8a:20:57:1f:6b
668,1548782645,2462,-95,6192794,3257928,2023893,1132941,73.39667458432304,ap3,78:8a:20:57:1f:6b
669,1548782647,2462,-95,6194887,3259480,2024428,1133897,74.15193502150024,ap3,78:8a:20:57:1f:6b
670,1548782650,2462,-95,6196988,3261057,2025112,1134726,75.05949547834363,ap3,78:8a:20:57:1f:6b
671,1548782652,2462,-95,6199081,3262555,2025711,1135552,71.57190635451505,ap3,78:8a:20:57:1f:6b
672,1548782654,2462,-95,6201183,3264185,2026160,1136667,77.54519505233112,ap3,78:8a:20:57:1f:6b
673,1548782656,2462,-95,6203279,3265885,2026571,1137903,81.10687022900763,ap3,78:8a:20:57:1f:6b
674,1548782658,2462,-95,6205383,3267556,2026965,1139123,79.42015209125475,ap3,78:8a:20:57:1f:6b
675,1548782660,2462,-95,6207476,3269154,2027487,1140139,76.34973721930244,ap3,78:8a:20:57:1f:6b
676,1548782662,2462,-95,6209584,3270798,2027953,1141257,77.98861480075901,ap3,78:8a:20:57:1f:6b
677,1548782664,2462,-95,6211681,3272359,2028408,1142282,74.43967572722937,ap3,78:8a:20:57:1f:6b
678,1548782666,2462,-95,6213783,3273587,2028963,1142902,58.420551855375834,ap3,78:8a:20:57:1f:6b
679,1548782669,2462,-95,6215881,3275083,2029416,1143873,71.30600571973308,ap3,78:8a:20:57:1f:6b
680,1548782671,2462,-95,6217991,3276589,2029905,1144814,71.37440758293839,ap3,78:8a:20:57:1f:6b
681,1548782519,2462,-95,6066674,3163336,1993489,1071841,77.89066279632317,ap3,78:8a:20:57:1f:6b
682,1548782521,2462,-95,6068768,3165067,1993978,1073032,82.6647564469914,ap3,78:8a:20:57:1f:6b
683,1548782523,2462,-95,6070871,3166866,1994471,1074284,85.54446029481693,ap3,78:8a:20:57:1f:6b
684,1548782525,2462,-95,6072972,3168675,1994949,1075565,86.10185625892433,ap3,78:8a:20:57:1f:6b
685,1548782527,2462,-95,6075079,3170473,1995421,1076846,85.33459895586142,ap3,78:8a:20:57:1f:6b
686,1548782530,2462,-95,6077185,3172085,1996025,1077783,76.5432098765432,ap3,78:8a:20:57:1f:6b
687,1548782532,2462,-95,6079294,3173801,1996730,1078734,81.3655761024182,ap3,78:8a:20:57:1f:6b
688,1548782534,2462,-95,6081397,3175593,1997224,1079985,85.21160247265811,ap3,78:8a:20:57:1f:6b
689,1548782536,2462,-95,6083514,3177447,1997665,1081343,87.57675956542276,ap3,78:8a:20:57:1f:6b
690,1548782538,2462,-95,6085615,3179201,1998262,1082453,83.48405521180389,ap3,78:8a:20:57:1f:6b
691,1548782540,2462,-95,6087726,3180867,1998817,1083518,78.9199431549029,ap3,78:8a:20:57:1f:6b
692,1548782542,2462,-95,6089826,3182691,1999274,1084845,86.85714285714286,ap3,78:8a:20:57:1f:6b
693,1548782544,2462,-95,6091940,3184529,1999867,1086050,86.9441816461684,ap3,78:8a:20:57:1f:6b
694,1548782546,2462,-95,6094041,3186333,2000494,1087188,85.86387434554975,ap3,78:8a:20:57:1f:6b
695,1548782549,2462,-95,6096153,3188099,2001163,1088246,83.61742424242425,ap3,78:8a:20:57:1f:6b
696,1548782551,2462,-95,6098251,3189843,2001589,1089508,83.12678741658722,ap3,78:8a:20:57:1f:6b
697,1548782553,2462,-95,6100361,3191563,2002042,1090714,81.51658767772511,ap3,78:8a:20:57:1f:6b
698,1548782555,2462,-95,6102460,3193327,2002504,1091959,84.04001905669367,ap3,78:8a:20:57:1f:6b
699,1548782557,2462,-95,6104567,3195077,2002934,1093224,83.05647840531562,ap3,78:8a:20:57:1f:6b
700,1548782559,2462,-95,6106671,3196831,2003419,1094444,83.36501901140684,ap3,78:8a:20:57:1f:6b
701,1548782561,2462,-95,6108781,3198551,2003844,1095682,81.51658767772511,ap3,78:8a:20:57:1f:6b
702,1548782563,2462,-95,6110879,3200243,2004364,1096797,80.64823641563393,ap3,78:8a:20:57:1f:6b
703,1548782565,2462,-95,6112995,3201797,2004897,1097748,73.44045368620039,ap3,78:8a:20:57:1f:6b
704,1548782567,2462,-95,6115112,3203507,2005350,1098950,80.7746811525744,ap3,78:8a:20:57:1f:6b
705,1548782570,2462,-95,6117219,3205065,2005862,1099923,73.94399620313241,ap3,78:8a:20:57:1f:6b
706,1548782572,2462,-95,6119315,3206728,2006302,1101081,79.34160305343512,ap3,78:8a:20:57:1f:6b
707,1548782574,2462,-95,6121421,3208331,2006682,1102224,76.11585944919278,ap3,78:8a:20:57:1f:6b
708,1548782576,2462,-95,6123518,3209923,2007033,1103364,75.91797806390082,ap3,78:8a:20:57:1f:6b
709,1548782578,2462,-95,6125619,3210638,2007691,1103396,34.031413612565444,ap3,78:8a:20:57:1f:6b
710,1548782580,2462,-95,6127712,3211342,2008341,1103429,33.6359292881032,ap3,78:8a:20:57:1f:6b
711,1548782582,2462,-95,6129810,3212111,2009038,1103478,36.653956148713064,ap3,78:8a:20:57:1f:6b
712,1548782584,2462,-95,6131901,3212766,2009644,1103507,31.324725011956,ap3,78:8a:20:57:1f:6b
713,1548782586,2462,-95,6133971,3213269,2010100,1103538,24.29951690821256,ap3,78:8a:20:57:1f:6b
714,1548782588,2462,-95,6136037,3213919,2010659,1103611,31.461761858664083,ap3,78:8a:20:57:1f:6b
715,1548782591,2462,-95,6138097,3214532,2011167,1103691,29.75728155339806,ap3,78:8a:20:57:1f:6b
716,1548782389,2462,-95,5937287,3098993,1950575,1052304,83.3252779120348,ap3,78:8a:20:57:1f:6b
717,1548782391,2462,-95,5939381,3100711,1950933,1053623,82.04393505253104,ap3,78:8a:20:57:1f:6b
718,1548782393,2462,-95,5941482,3101430,1951595,1053659,34.221799143265116,ap3,78:8a:20:57:1f:6b
719,1548782395,2462,-95,5943571,3102133,1952235,1053705,33.652465294399235,ap3,78:8a:20:57:1f:6b
720,1548782398,2462,-95,5945631,3102725,1952767,1053751,28.7378640776699,ap3,78:8a:20:57:1f:6b
721,1548782400,2462,-95,5947688,3103395,1953390,1053783,32.57170636849781,ap3,78:8a:20:57:1f:6b
722,1548782402,2462,-95,5949759,3103886,1953832,1053816,23.708353452438434,ap3,78:8a:20:57:1f:6b
723,1548782404,2462,-95,5951814,3104404,1954307,1053845,25.206812652068127,ap3,78:8a:20:57:1f:6b
724,1548782406,2462,-95,5953875,3104979,1954833,1053875,27.89907811741873,ap3,78:8a:20:57:1f:6b
725,1548782408,2462,-95,5955940,3105688,1955482,1053918,34.33414043583535,ap3,78:8a:20:57:1f:6b
726,1548782410,2462,-95,5958000,3106353,1956078,1053967,32.28155339805826,ap3,78:8a:20:57:1f:6b
727,1548782412,2462,-95,5960058,3106912,1956589,1053998,27.1622934888241,ap3,78:8a:20:57:1f:6b
728,1548782414,2462,-95,5962131,3107552,1957178,1054029,30.873130728412928,ap3,78:8a:20:57:1f:6b
729,1548782416,2462,-95,5964190,3108150,1957718,1054069,29.04322486644002,ap3,78:8a:20:57:1f:6b
730,1548782418,2462,-95,5966248,3108930,1958435,1054108,37.90087463556851,ap3,78:8a:20:57:1f:6b
731,1548782420,2462,-95,5968314,3109776,1959193,1054173,40.9486931268151,ap3,78:8a:20:57:1f:6b
732,1548782422,2462,-95,5970374,3110385,1959729,1054227,29.563106796116507,ap3,78:8a:20:57:1f:6b
733,1548782424,2462,-95,5972433,3111099,1960386,1054262,34.67702768334143,ap3,78:8a:20:57:1f:6b
734,1548782427,2462,-95,5974504,3111903,1961118,1054315,38.82182520521487,ap3,78:8a:20:57:1f:6b
735,1548782429,2462,-95,5976561,3112590,1961743,1054355,33.398152649489546,ap3,78:8a:20:57:1f:6b
736,1548782431,2462,-95,5978625,3113675,1962756,1054399,52.56782945736435,ap3,78:8a:20:57:1f:6b
737,1548782433,2462,-95,5980691,3114311,1963329,1054440,30.784123910939016,ap3,78:8a:20:57:1f:6b
738,1548782435,2462,-95,5982749,3115141,1964084,1054490,40.330417881438294,ap3,78:8a:20:57:1f:6b
739,1548782437,2462,-95,5984816,3115805,1964682,1054538,32.12385099177552,ap3,78:8a:20:57:1f:6b
740,1548782439,2462,-95,5986890,3116475,1965281,1054590,32.30472516875603,ap3,78:8a:20:57:1f:6b
741,1548782441,2462,-95,5988947,3117395,1966112,1054654,44.72532814778804,ap3,78:8a:20:57:1f:6b
742,1548782443,2462,-95,5991024,3118092,1966737,1054698,33.55801636976408,ap3,78:8a:20:57:1f:6b
743,1548782445,2462,-95,5993083,3118787,1967350,1054751,33.75424963574551,ap3,78:8a:20:57:1f:6b
744,1548782447,2462,-95,5995139,3119502,1967986,1054805,34.776264591439684,ap3,78:8a:20:57:1f:6b
745,1548782449,2462,-95,5997205,3120093,1968509,1054853,28.60600193610842,ap3,78:8a:20:57:1f:6b
746,1548782451,2462,-95,5999263,3120778,1969117,1054908,33.28474246841594,ap3,78:8a:20:57:1f:6b
747,1548782453,2462,-95,6001324,3122391,1969541,1056057,78.26297913634158,ap3,78:8a:20:57:1f:6b
748,1548782456,2462,-95,6003426,3124120,1969957,1057321,82.25499524262607,ap3,78:8a:20:57:1f:6b
749,1548782458,2462,-95,6005525,3125864,1970417,1058552,83.08718437351119,ap3,78:8a:20:57:1f:6b
750,1548782460,2462,-95,6007628,3127551,1970954,1059647,80.2187351402758,ap3,78:8a:20:57:1f:6b
751,1548782462,2462,-95,6009725,3129294,1971583,1060711,83.11874105865522,ap3,78:8a:20:57:1f:6b
752,1548782464,2462,-95,6011832,3130929,1972214,1061659,77.5984812529663,ap3,78:8a:20:57:1f:6b
753,1548782466,2462,-95,6013927,3132619,1972846,1062662,80.66825775656325,ap3,78:8a:20:57:1f:6b
754,1548782468,2462,-95,6016037,3134350,1973472,1063720,82.03791469194313,ap3,78:8a:20:57:1f:6b
755,1548782470,2462,-95,6018129,3136010,1974336,1064474,79.34990439770554,ap3,78:8a:20:57:1f:6b
756,1548782472,2462,-95,6020236,3137744,1974936,1065562,82.297104888467,ap3,78:8a:20:57:1f:6b
757,1548782475,2462,-95,6022330,3139268,1975730,1066235,72.77936962750717,ap3,78:8a:20:57:1f:6b
758,1548782477,2462,-95,6024434,3140865,1976575,1066943,75.90304182509506,ap3,78:8a:20:57:1f:6b
759,1548782479,2462,-95,6026530,3142438,1977463,1067579,75.04770992366412,ap3,78:8a:20:57:1f:6b
760,1548782481,2462,-95,6028635,3143973,1978413,1068112,72.92161520190024,ap3,78:8a:20:57:1f:6b
761,1548782483,2462,-95,6030730,3145508,1979149,1068847,73.26968973747017,ap3,78:8a:20:57:1f:6b
762,1548782485,2462,-95,6032833,3147123,1979698,1069819,76.79505468378507,ap3,78:8a:20:57:1f:6b
763,1548782487,2462,-95,6034927,3148471,1980530,1070281,64.37440305635148,ap3,78:8a:20:57:1f:6b
764,1548782489,2462,-95,6037028,3149151,1981161,1070309,32.36554021894336,ap3,78:8a:20:57:1f:6b
765,1548782491,2462,-95,6039118,3149902,1981848,1070353,35.933014354066984,ap3,78:8a:20:57:1f:6b
766,1548782493,2462,-95,6041216,3150919,1982802,1070392,48.474737845567205,ap3,78:8a:20:57:1f:6b
767,1548782496,2462,-95,6043281,3152216,1984046,1070424,62.808716707021794,ap3,78:8a:20:57:1f:6b
768,1548782498,2462,-95,6045339,3153230,1985010,1070455,49.27113702623907,ap3,78:8a:20:57:1f:6b
769,1548782500,2462,-95,6047396,3154308,1986039,1070483,52.406417112299465,ap3,78:8a:20:57:1f:6b
770,1548782502,2462,-95,6049467,3155525,1987198,1070512,58.76388218252052,ap3,78:8a:20:57:1f:6b
771,1548782504,2462,-95,6051525,3156854,1988479,1070538,64.57725947521867,ap3,78:8a:20:57:1f:6b
772,1548782506,2462,-95,6053583,3158076,1989648,1070570,59.37803692905733,ap3,78:8a:20:57:1f:6b
773,1548782508,2462,-95,6055637,3158828,1990339,1070614,36.61148977604674,ap3,78:8a:20:57:1f:6b
774,1548782510,2462,-95,6057696,3159425,1990869,1070663,28.994657600777074,ap3,78:8a:20:57:1f:6b
775,1548782512,2462,-95,6059752,3160196,1991586,1070693,37.5,ap3,78:8a:20:57:1f:6b
776,1548782514,2462,-95,6061827,3160827,1992165,1070725,30.409638554216865,ap3,78:8a:20:57:1f:6b
777,1548782516,2462,-95,6063891,3161457,1992740,1070760,30.523255813953487,ap3,78:8a:20:57:1f:6b
778,1548782105,2462,-95,5653555,2972463,1876476,1003623,79.33204259438529,ap3,78:8a:20:57:1f:6b
779,1548782107,2462,-95,5655648,2974217,1876829,1004979,83.80315336837076,ap3,78:8a:20:57:1f:6b
780,1548782109,2462,-95,5657752,2975906,1877234,1006203,80.27566539923954,ap3,78:8a:20:57:1f:6b
781,1548782111,2462,-95,5659843,2977571,1877613,1007424,79.62697274031564,ap3,78:8a:20:57:1f:6b
782,1548782113,2462,-95,5661945,2979300,1877977,1008741,82.25499524262607,ap3,78:8a:20:57:1f:6b
783,1548782115,2462,-95,5664040,2981070,1878395,1010038,84.48687350835323,ap3,78:8a:20:57:1f:6b
784,1548782117,2462,-95,5666144,2982764,1878823,1011250,80.51330798479087,ap3,78:8a:20:57:1f:6b
785,1548782119,2462,-95,5668237,2984485,1879190,1012550,82.22646918299093,ap3,78:8a:20:57:1f:6b
786,1548782121,2462,-95,5670346,2986280,1879572,1013919,85.11142721669037,ap3,78:8a:20:57:1f:6b
787,1548782124,2462,-95,5672443,2988098,1879924,1015336,86.69527896995707,ap3,78:8a:20:57:1f:6b
788,1548782126,2462,-95,5674550,2989784,1880382,1016517,80.01898433792121,ap3,78:8a:20:57:1f:6b
789,1548782128,2462,-95,5676641,2991426,1880742,1017734,78.5270205643233,ap3,78:8a:20:57:1f:6b
790,1548782130,2462,-95,5678745,2993154,1881168,1018979,82.12927756653993,ap3,78:8a:20:57:1f:6b
791,1548782132,2462,-95,5680838,2994860,1881583,1020213,81.50979455327281,ap3,78:8a:20:57:1f:6b
792,1548782134,2462,-95,5682949,2996635,1881950,1021575,84.08337280909521,ap3,78:8a:20:57:1f:6b
793,1548782136,2462,-95,5685063,2998484,1882296,1023038,87.46452223273415,ap3,78:8a:20:57:1f:6b
794,1548782138,2462,-95,5687174,3000193,1882644,1024359,80.95689246802463,ap3,78:8a:20:57:1f:6b
795,1548782140,2462,-95,5689266,3001881,1883038,1025605,80.68833652007649,ap3,78:8a:20:57:1f:6b
796,1548782143,2462,-95,5691370,3003578,1883429,1026868,80.65589353612167,ap3,78:8a:20:57:1f:6b
797,1548782145,2462,-95,5693465,3005300,1883766,1028220,82.19570405727924,ap3,78:8a:20:57:1f:6b
798,1548782147,2462,-95,5695569,3007045,1884120,1029569,82.93726235741445,ap3,78:8a:20:57:1f:6b
799,1548782149,2462,-95,5697660,3008743,1884458,1030887,81.2051649928264,ap3,78:8a:20:57:1f:6b
800,1548782151,2462,-95,5699767,3010467,1884888,1032115,81.82249644043664,ap3,78:8a:20:57:1f:6b
801,1548782153,2462,-95,5701865,3012177,1885304,1033348,81.50619637750238,ap3,78:8a:20:57:1f:6b
802,1548782155,2462,-95,5703970,3013927,1885678,1034666,83.1353919239905,ap3,78:8a:20:57:1f:6b
803,1548782157,2462,-95,5706065,3015678,1886081,1035952,83.5799522673031,ap3,78:8a:20:57:1f:6b
804,1548782159,2462,-95,5708168,3017350,1886464,1037182,79.50546837850689,ap3,78:8a:20:57:1f:6b
805,1548782162,2462,-95,5710262,3019033,1886801,1038477,80.37249283667622,ap3,78:8a:20:57:1f:6b
806,1548782164,2462,-95,5712368,3020703,1887191,1039702,79.29724596391263,ap3,78:8a:20:57:1f:6b
807,1548782166,2462,-95,5714459,3022236,1887578,1040787,73.3142037302726,ap3,78:8a:20:57:1f:6b
808,1548782168,2462,-95,5716560,3023859,1888027,1041896,77.24892908138982,ap3,78:8a:20:57:1f:6b
809,1548782170,2462,-95,5718656,3025579,1888406,1043171,82.06106870229007,ap3,78:8a:20:57:1f:6b
810,1548782172,2462,-95,5720757,3027185,1888802,1044318,76.43979057591623,ap3,78:8a:20:57:1f:6b
811,1548782174,2462,-95,5722848,3028492,1889118,1045231,62.505978000956475,ap3,78:8a:20:57:1f:6b
812,1548782176,2462,-95,5724945,3029191,1889743,1045274,33.33333333333333,ap3,78:8a:20:57:1f:6b
813,1548782178,2462,-95,5727039,3029902,1890394,1045309,33.95415472779369,ap3,78:8a:20:57:1f:6b
814,1548782180,2462,-95,5729141,3030491,1890923,1045354,28.020932445290196,ap3,78:8a:20:57:1f:6b
815,1548782183,2462,-95,5731231,3031121,1891500,1045391,30.14354066985646,ap3,78:8a:20:57:1f:6b
816,1548782185,2462,-95,5733330,3031680,1892009,1045421,26.63172939494998,ap3,78:8a:20:57:1f:6b
817,1548782187,2462,-95,5735420,3032323,1892589,1045470,30.76555023923445,ap3,78:8a:20:57:1f:6b
818,1548782189,2462,-95,5737517,3032942,1893148,1045514,29.518359561278018,ap3,78:8a:20:57:1f:6b
819,1548782191,2462,-95,5739611,3033606,1893764,1045541,31.709646609360075,ap3,78:8a:20:57:1f:6b
820,1548782193,2462,-95,5741711,3034202,1894302,1045581,28.38095238095238,ap3,78:8a:20:57:1f:6b
821,1548782195,2462,-95,5743803,3034790,1894839,1045617,28.107074569789674,ap3,78:8a:20:57:1f:6b
822,1548782197,2462,-95,5745920,3035306,1895307,1045649,24.37411431270666,ap3,78:8a:20:57:1f:6b
823,1548782199,2462,-95,5748014,3035936,1895887,1045684,30.08595988538682,ap3,78:8a:20:57:1f:6b
824,1548782202,2462,-95,5750116,3036488,1896385,1045718,26.26070409134158,ap3,78:8a:20:57:1f:6b
825,1548782204,2462,-95,5752205,3037192,1897031,1045757,33.70033508855912,ap3,78:8a:20:57:1f:6b
826,1548782206,2462,-95,5754307,3037766,1897548,1045796,27.30732635585157,ap3,78:8a:20:57:1f:6b
827,1548782208,2462,-95,5756397,3038280,1898015,1045826,24.593301435406698,ap3,78:8a:20:57:1f:6b
828,1548782210,2462,-95,5758496,3039464,1898471,1046524,56.40781324440209,ap3,78:8a:20:57:1f:6b
829,1548782212,2462,-95,5760592,3041135,1898833,1047792,79.72328244274809,ap3,78:8a:20:57:1f:6b
830,1548782214,2462,-95,5762650,3041841,1899327,1047987,34.305150631681244,ap3,78:8a:20:57:1f:6b
831,1548782216,2462,-95,5764706,3042283,1899730,1048015,21.498054474708173,ap3,78:8a:20:57:1f:6b
832,1548782218,2462,-95,5766775,3042634,1900037,1048046,16.964717254712422,ap3,78:8a:20:57:1f:6b
833,1548782220,2462,-95,5768835,3043081,1900438,1048080,21.699029126213592,ap3,78:8a:20:57:1f:6b
834,1548782222,2462,-95,5770894,3043644,1900925,1048142,27.343370568237006,ap3,78:8a:20:57:1f:6b
835,1548782224,2462,-95,5772959,3044099,1901328,1048181,22.033898305084744,ap3,78:8a:20:57:1f:6b
836,1548782226,2462,-95,5775019,3044478,1901657,1048216,18.398058252427184,ap3,78:8a:20:57:1f:6b
837,1548782229,2462,-95,5777075,3044790,1901925,1048250,15.17509727626459,ap3,78:8a:20:57:1f:6b
838,1548782231,2462,-95,5779145,3045161,1902257,1048276,17.92270531400966,ap3,78:8a:20:57:1f:6b
839,1548782233,2462,-95,5781203,3045685,1902733,1048311,25.461613216715257,ap3,78:8a:20:57:1f:6b
840,1548782235,2462,-95,5783260,3046141,1903145,1048343,22.168206125425378,ap3,78:8a:20:57:1f:6b
841,1548782237,2462,-95,5785323,3046566,1903523,1048377,20.60106640814348,ap3,78:8a:20:57:1f:6b
842,1548782239,2462,-95,5787379,3046988,1903884,1048428,20.525291828793772,ap3,78:8a:20:57:1f:6b
843,1548782241,2462,-95,5789436,3047628,1904461,1048474,31.113271754982986,ap3,78:8a:20:57:1f:6b
844,1548782243,2462,-95,5791508,3048232,1905015,1048505,29.150579150579148,ap3,78:8a:20:57:1f:6b
845,1548782245,2462,-95,5793565,3048803,1905537,1048538,27.758872143898884,ap3,78:8a:20:57:1f:6b
846,1548782247,2462,-95,5795626,3049442,1906106,1048591,31.004366812227076,ap3,78:8a:20:57:1f:6b
847,1548782249,2462,-95,5797692,3050067,1906661,1048643,30.251694094869315,ap3,78:8a:20:57:1f:6b
848,1548782251,2462,-95,5799749,3050678,1907218,1048679,29.70345162858532,ap3,78:8a:20:57:1f:6b
849,1548782253,2462,-95,5801806,3051453,1907933,1048718,37.67622751579971,ap3,78:8a:20:57:1f:6b
850,1548782255,2462,-95,5803878,3052179,1908603,1048753,35.03861003861004,ap3,78:8a:20:57:1f:6b
851,1548782258,2462,-95,5805938,3052997,1909351,1048800,39.70873786407767,ap3,78:8a:20:57:1f:6b
852,1548782260,2462,-95,5807997,3053657,1909963,1048827,32.054395337542495,ap3,78:8a:20:57:1f:6b
853,1548782262,2462,-95,5810061,3054353,1910592,1048874,33.72093023255814,ap3,78:8a:20:57:1f:6b
854,1548782264,2462,-95,5812118,3055085,1911249,1048922,35.585804569761784,ap3,78:8a:20:57:1f:6b
855,1548782266,2462,-95,5814173,3056090,1912204,1048953,48.9051094890511,ap3,78:8a:20:57:1f:6b
856,1548782268,2462,-95,5816244,3057261,1913321,1048992,56.54273297923709,ap3,78:8a:20:57:1f:6b
857,1548782270,2462,-95,5818304,3057938,1913951,1049018,32.86407766990291,ap3,78:8a:20:57:1f:6b
858,1548782272,2462,-95,5820364,3058618,1914574,1049056,33.00970873786408,ap3,78:8a:20:57:1f:6b
859,1548782274,2462,-95,5822430,3059664,1915555,1049105,50.62923523717329,ap3,78:8a:20:57:1f:6b
860,1548782276,2462,-95,5824491,3060382,1916213,1049147,34.837457544881126,ap3,78:8a:20:57:1f:6b
861,1548782278,2462,-95,5826550,3061126,1916899,1049190,36.13404565322973,ap3,78:8a:20:57:1f:6b
862,1548782280,2462,-95,5828623,3061671,1917398,1049220,26.290400385914136,ap3,78:8a:20:57:1f:6b
863,1548782282,2462,-95,5830682,3062381,1918034,1049277,34.48275862068966,ap3,78:8a:20:57:1f:6b
864,1548782284,2462,-95,5832741,3063034,1918633,1049313,31.714424477901893,ap3,78:8a:20:57:1f:6b
865,1548782286,2462,-95,5834812,3063647,1919189,1049353,29.599227426364077,ap3,78:8a:20:57:1f:6b
866,1548782289,2462,-95,5836872,3064283,1919768,1049391,30.87378640776699,ap3,78:8a:20:57:1f:6b
867,1548782291,2462,-95,5838932,3064946,1920370,1049430,32.18446601941747,ap3,78:8a:20:57:1f:6b
868,1548782293,2462,-95,5841005,3065559,1920930,1049462,29.57067052580801,ap3,78:8a:20:57:1f:6b
869,1548782295,2462,-95,5843064,3066301,1921613,1049502,36.036911121903834,ap3,78:8a:20:57:1f:6b
870,1548782297,2462,-95,5845124,3066940,1922203,1049533,31.019417475728154,ap3,78:8a:20:57:1f:6b
871,1548782299,2462,-95,5847182,3067686,1922882,1049581,36.248785228377066,ap3,78:8a:20:57:1f:6b
872,1548782301,2462,-95,5849242,3068465,1923593,1049627,37.81553398058252,ap3,78:8a:20:57:1f:6b
873,1548782303,2462,-95,5851299,3069137,1924219,1049657,32.668935342732134,ap3,78:8a:20:57:1f:6b
874,1548782305,2462,-95,5853359,3069947,1924970,1049697,39.32038834951456,ap3,78:8a:20:57:1f:6b
875,1548782307,2462,-95,5855414,3070649,1925610,1049742,34.160583941605836,ap3,78:8a:20:57:1f:6b
876,1548782309,2462,-95,5857472,3071289,1926202,1049773,31.09815354713314,ap3,78:8a:20:57:1f:6b
877,1548782311,2462,-95,5859530,3071890,1926748,1049812,29.20310981535471,ap3,78:8a:20:57:1f:6b
878,1548782313,2462,-95,5861601,3072561,1927369,1049841,32.39980685659102,ap3,78:8a:20:57:1f:6b
879,1548782315,2462,-95,5863670,3073268,1928021,1049874,34.17109714838086,ap3,78:8a:20:57:1f:6b
880,1548782317,2462,-95,5865728,3073890,1928592,1049905,30.223517978620016,ap3,78:8a:20:57:1f:6b
881,1548782320,2462,-95,5867806,3074681,1929339,1049932,38.065447545717035,ap3,78:8a:20:57:1f:6b
882,1548782322,2462,-95,5869865,3075579,1930184,1049966,43.61340456532297,ap3,78:8a:20:57:1f:6b
883,1548782324,2462,-95,5871923,3076377,1930923,1050002,38.775510204081634,ap3,78:8a:20:57:1f:6b
884,1548782326,2462,-95,5873995,3077194,1931686,1050041,39.43050193050193,ap3,78:8a:20:57:1f:6b
