,timestamp,cpu,user,nice,system,idle,iowait,irq,softirq,id,mac-addr
4327,16,32632,1314206,4788,0,2228,0,0,0,m1,24:05:0f:61:51:14
4328,0,27609,1307797,5263,0,5498,0,0,0,m1,24:05:0f:61:51:14
4329,0,29946,1328734,4714,0,410,0,0,0,m1,24:05:0f:61:51:14
4330,16,118164,5287627,19003,0,8206,0,0,0,m1,24:05:0f:61:51:14
4331,0,27684,1334436,4228,0,40,0,0,0,m1,24:05:0f:61:51:14
4332,16,32737,1315047,4792,0,2228,0,0,0,m1,24:05:0f:61:51:14
4333,0,27690,1308572,5263,0,5525,0,0,0,m1,24:05:0f:61:51:14
4334,0,30052,1329570,4717,0,411,0,0,0,m1,24:05:0f:61:51:14
4335,16,118596,5290813,19057,0,8242,0,0,0,m1,24:05:0f:61:51:14
4336,0,27826,1335230,4228,0,40,0,0,0,m1,24:05:0f:61:51:14
4337,16,32818,1315911,4800,0,2233,0,0,0,m1,24:05:0f:61:51:14
4338,0,27812,1309282,5263,0,5555,0,0,0,m1,24:05:0f:61:51:14
4339,0,30140,1330388,4763,0,413,0,0,0,m1,24:05:0f:61:51:14
4340,16,118649,5294634,19079,0,8248,0,0,0,m1,24:05:0f:61:51:14
4341,0,27838,1336199,4228,0,40,0,0,0,m1,24:05:0f:61:51:14
4342,16,32829,1316869,4800,0,2233,0,0,0,m1,24:05:0f:61:51:14
4343,0,27829,1310214,5277,0,5561,0,0,0,m1,24:05:0f:61:51:14
4344,0,30152,1331350,4772,0,413,0,0,0,m1,24:05:0f:61:51:14
4345,16,118686,5298463,19089,0,8250,0,0,0,m1,24:05:0f:61:51:14
4346,0,27844,1337174,4228,0,40,0,0,0,m1,24:05:0f:61:51:14
4347,16,32840,1317834,4800,0,2234,0,0,0,m1,24:05:0f:61:51:14
4348,0,27839,1311162,5277,0,5562,0,0,0,m1,24:05:0f:61:51:14
4349,0,30161,1332293,4782,0,413,0,0,0,m1,24:05:0f:61:51:14
4350,16,118742,5302287,19097,0,8259,0,0,0,m1,24:05:0f:61:51:14
4351,0,27853,1338145,4228,0,40,0,0,0,m1,24:05:0f:61:51:14
