,timestamp,freq,noise,cat,cbt,crt,ctt,ch-util,id,mac-addr
60,1548780324,5240,-102,36874,35082,0,1745,95.45,ap4,78:8a:20:58:25:74
61,1548780326,5240,-102,38875,36990,0,1676,95.35232383808095,ap4,78:8a:20:58:25:74
62,1548780328,5240,-102,40875,38903,0,1570,95.65,ap4,78:8a:20:58:25:74
63,1548780330,5240,-102,42875,40817,0,1489,95.7,ap4,78:8a:20:58:25:74
64,1548780332,5240,-102,44875,42727,0,1365,95.5,ap4,78:8a:20:58:25:74
65,1548780334,5240,-102,46875,44634,0,1269,95.35,ap4,78:8a:20:58:25:74
66,1548780337,5240,-102,47875,45590,0,214,95.6,ap4,78:8a:20:58:25:74
67,1548780339,5240,-102,26472,25214,0,1053,95.20160725131991,ap4,78:8a:20:58:25:74
68,1548780341,5240,-102,29472,28080,0,1895,95.53333333333333,ap4,78:8a:20:58:25:74
69,1548780343,5240,-102,31472,29986,0,1829,95.3,ap4,78:8a:20:58:25:74
70,1548780345,5240,-102,33472,31893,0,1721,95.35,ap4,78:8a:20:58:25:74
71,1548780347,5240,-102,35472,33794,0,1615,95.05,ap4,78:8a:20:58:25:74
72,1548780349,5240,-102,37472,35684,0,1508,94.5,ap4,78:8a:20:58:25:74
73,1548780351,5240,-102,39472,37577,0,1400,94.65,ap4,78:8a:20:58:25:74
74,1548780353,5240,-102,41472,39471,0,1309,94.69999999999999,ap4,78:8a:20:58:25:74
75,1548780356,5240,-102,43472,41357,0,1203,94.3,ap4,78:8a:20:58:25:74
76,1548780358,5240,-102,45472,43250,0,1101,94.65,ap4,78:8a:20:58:25:74
77,1548780360,5240,-102,48473,46012,0,1853,92.03598800399867,ap4,78:8a:20:58:25:74
78,1548780362,5240,-102,26069,24749,0,1841,94.90715943581503,ap4,78:8a:20:58:25:74
79,1548780364,5240,-102,28069,26659,0,1758,95.5,ap4,78:8a:20:58:25:74
80,1548780366,5240,-102,30069,28567,0,1659,95.39999999999999,ap4,78:8a:20:58:25:74
81,1548780368,5240,-102,32070,30476,0,1555,95.40229885057471,ap4,78:8a:20:58:25:74
82,1548780370,5240,-102,34070,32386,0,1449,95.5,ap4,78:8a:20:58:25:74
83,1548780372,5240,-102,36070,34294,0,1350,95.39999999999999,ap4,78:8a:20:58:25:74
84,1548780375,5240,-102,38070,36208,0,1249,95.7,ap4,78:8a:20:58:25:74
85,1548780377,5240,-102,40070,38117,0,1128,95.45,ap4,78:8a:20:58:25:74
86,1548780379,5240,-102,43070,40981,0,1958,95.46666666666667,ap4,78:8a:20:58:25:74
87,1548780381,5240,-102,45070,42874,0,1841,94.65,ap4,78:8a:20:58:25:74
88,1548780383,5240,-102,47070,44746,0,1710,93.60000000000001,ap4,78:8a:20:58:25:74
89,1548780385,5240,-102,48070,45681,0,708,93.5,ap4,78:8a:20:58:25:74
90,1548780387,5240,-102,26667,25344,0,1548,95.01938980516749,ap4,78:8a:20:58:25:74
91,1548780389,5240,-102,28667,27248,0,1458,95.19999999999999,ap4,78:8a:20:58:25:74
92,1548780391,5240,-102,30667,29123,0,1312,93.75,ap4,78:8a:20:58:25:74
93,1548780394,5240,-102,32667,30995,0,1217,93.60000000000001,ap4,78:8a:20:58:25:74
94,1548780396,5240,-102,34667,32868,1,1112,93.65,ap4,78:8a:20:58:25:74
95,1548780398,5240,-102,37667,35676,0,1907,93.60000000000001,ap4,78:8a:20:58:25:74
96,1548780400,5240,-102,39668,37547,0,1792,93.50324837581209,ap4,78:8a:20:58:25:74
97,1548780402,5240,-102,41668,39432,0,1726,94.25,ap4,78:8a:20:58:25:74
98,1548780404,5240,-102,43668,41338,0,1647,95.3,ap4,78:8a:20:58:25:74
99,1548780406,5240,-102,45668,43245,0,1559,95.35,ap4,78:8a:20:58:25:74
100,1548780408,5240,-102,47668,43435,0,4,9.5,ap4,78:8a:20:58:25:74
101,1548780410,5240,-102,48668,43472,0,1,3.6999999999999997,ap4,78:8a:20:58:25:74
102,1548780412,5240,-102,27265,21856,0,5,100.99518759052468,ap4,78:8a:20:58:25:74
103,1548780414,5240,-102,29265,21929,0,3,3.65,ap4,78:8a:20:58:25:74
104,1548780416,5240,-102,31265,22028,0,4,4.95,ap4,78:8a:20:58:25:74
105,1548780419,5240,-102,33265,22125,0,3,4.8500000000000005,ap4,78:8a:20:58:25:74
106,1548780421,5240,-102,35265,22212,0,3,4.35,ap4,78:8a:20:58:25:74
107,1548780423,5240,-102,37265,22281,0,3,3.45,ap4,78:8a:20:58:25:74
108,1548780425,5240,-102,40265,22446,0,7,5.5,ap4,78:8a:20:58:25:74
109,1548780427,5240,-102,42265,22534,0,6,4.3999999999999995,ap4,78:8a:20:58:25:74
110,1548780429,5240,-102,44265,22603,0,5,3.45,ap4,78:8a:20:58:25:74
111,1548780431,5240,-102,46265,22687,0,5,4.2,ap4,78:8a:20:58:25:74
112,1548780433,5240,-102,48266,22766,0,5,3.948025987006497,ap4,78:8a:20:58:25:74
113,1548780435,5240,-102,25862,11473,0,6,50.40617746830923,ap4,78:8a:20:58:25:74
114,1548780437,5240,-102,27862,11537,2,5,3.2,ap4,78:8a:20:58:25:74
115,1548780439,5240,-102,29863,11632,0,6,4.747626186906547,ap4,78:8a:20:58:25:74
116,1548780441,5240,-102,31863,11709,0,4,3.85,ap4,78:8a:20:58:25:74
117,1548780443,5240,-102,33863,11889,0,5,9.0,ap4,78:8a:20:58:25:74
118,1548780445,5240,-102,35863,11968,0,4,3.95,ap4,78:8a:20:58:25:74
119,1548780448,5240,-101,37863,12024,0,3,2.8000000000000003,ap4,78:8a:20:58:25:74
120,1548780450,5240,-101,39863,12094,0,3,3.5000000000000004,ap4,78:8a:20:58:25:74
121,1548780452,5240,-101,41863,12154,0,3,3.0,ap4,78:8a:20:58:25:74
122,1548780454,5240,-101,43863,12211,0,3,2.85,ap4,78:8a:20:58:25:74
123,1548780237,5240,-102,27691,24283,0,1596,86.5313924422879,ap4,78:8a:20:58:25:74
124,1548780239,5240,-102,29691,26156,0,1580,93.65,ap4,78:8a:20:58:25:74
125,1548780241,5240,-102,31691,28027,0,1467,93.55,ap4,78:8a:20:58:25:74
126,1548780243,5240,-102,33691,29897,0,1367,93.5,ap4,78:8a:20:58:25:74
127,1548780245,5240,-102,35691,31776,0,1267,93.95,ap4,78:8a:20:58:25:74
128,1548780247,5240,-102,37691,33656,0,1178,94.0,ap4,78:8a:20:58:25:74
129,1548780249,5240,-102,39691,35541,0,1128,94.25,ap4,78:8a:20:58:25:74
130,1548780252,5240,-102,41691,37429,0,1076,94.39999999999999,ap4,78:8a:20:58:25:74
131,1548780254,5240,-102,43691,39306,0,1008,93.85,ap4,78:8a:20:58:25:74
132,1548780256,5240,-102,46692,41201,0,936,63.1456181272909,ap4,78:8a:20:58:25:74
133,1548780258,5240,-102,48692,41267,0,6,3.3000000000000003,ap4,78:8a:20:58:25:74
134,1548780260,5240,-102,26288,20689,0,5,91.84966970183895,ap4,78:8a:20:58:25:74
135,1548780157,5240,-101,44301,37572,0,1042,95.05,ap4,78:8a:20:58:25:74
136,1548780159,5240,-101,47301,40438,0,1915,95.53333333333333,ap4,78:8a:20:58:25:74
137,1548780161,5240,-101,48301,41393,0,868,95.5,ap4,78:8a:20:58:25:74
138,1548780165,5240,-101,28898,25136,0,1594,83.7860124722981,ap4,78:8a:20:58:25:74
139,1548780167,5240,-101,30898,27043,0,1497,95.35,ap4,78:8a:20:58:25:74
140,1548780169,5240,-101,32898,28956,0,1390,95.65,ap4,78:8a:20:58:25:74
141,1548780171,5240,-101,34898,30757,0,1188,90.05,ap4,78:8a:20:58:25:74
142,1548780173,5240,-101,36899,32669,0,1200,95.55222388805598,ap4,78:8a:20:58:25:74
143,1548780176,5240,-101,38899,34577,0,1092,95.39999999999999,ap4,78:8a:20:58:25:74
144,1548780178,5240,-102,41899,37365,0,1879,92.93333333333334,ap4,78:8a:20:58:25:74
145,1548780180,5240,-102,43899,38821,0,1371,72.8,ap4,78:8a:20:58:25:74
146,1548780182,5240,-102,45899,39777,0,859,47.8,ap4,78:8a:20:58:25:74
147,1548780184,5240,-102,47899,41212,0,1288,71.75,ap4,78:8a:20:58:25:74
148,1548780186,5240,-102,25496,22083,0,1523,85.38588581886356,ap4,78:8a:20:58:25:74
149,1548780188,5240,-102,27496,23993,0,1415,95.5,ap4,78:8a:20:58:25:74
150,1548780190,5240,-102,29496,25897,0,1308,95.19999999999999,ap4,78:8a:20:58:25:74
151,1548780192,5240,-102,31496,27803,0,1215,95.3,ap4,78:8a:20:58:25:74
152,1548780195,5240,-102,33496,29637,0,1101,91.7,ap4,78:8a:20:58:25:74
153,1548780197,5240,-102,36496,32484,0,1929,94.89999999999999,ap4,78:8a:20:58:25:74
154,1548780199,5240,-102,38496,34393,0,1840,95.45,ap4,78:8a:20:58:25:74
155,1548780201,5240,-102,40496,36289,0,1715,94.8,ap4,78:8a:20:58:25:74
156,1548780203,5240,-102,42496,38196,0,1623,95.35,ap4,78:8a:20:58:25:74
157,1548780205,5240,-102,44496,40028,0,1485,91.60000000000001,ap4,78:8a:20:58:25:74
158,1548780207,5240,0,46496,41931,0,1384,95.15,ap4,78:8a:20:58:25:74
159,1548780209,5240,-102,48496,43825,0,1300,94.69999999999999,ap4,78:8a:20:58:25:74
160,1548780211,5240,-102,26093,23383,0,923,91.24670803017453,ap4,78:8a:20:58:25:74
161,1548780214,5240,-102,28093,25268,0,1096,94.25,ap4,78:8a:20:58:25:74
162,1548780216,5240,-102,31094,28004,0,1823,91.16961012995668,ap4,78:8a:20:58:25:74
163,1548780218,5240,-102,33093,29904,0,1828,95.04752376188094,ap4,78:8a:20:58:25:74
164,1548780220,5240,-102,35093,31777,0,1691,93.65,ap4,78:8a:20:58:25:74
165,1548780222,5240,-102,37094,33656,0,1609,93.90304847576212,ap4,78:8a:20:58:25:74
166,1548780224,5240,-102,39094,35561,0,1523,95.25,ap4,78:8a:20:58:25:74
167,1548780226,5240,-102,41094,37402,0,1345,92.05,ap4,78:8a:20:58:25:74
168,1548780228,5240,-102,43094,38350,1,368,47.4,ap4,78:8a:20:58:25:74
169,1548780053,5240,-101,41066,32413,0,1046,95.35232383808095,ap4,78:8a:20:58:25:74
170,1548780055,5240,-101,44066,35264,0,1887,95.03333333333333,ap4,78:8a:20:58:25:74
171,1548780057,5240,-101,46066,37175,0,1838,95.55,ap4,78:8a:20:58:25:74
172,1548780059,5240,-101,48066,39080,0,1766,95.25,ap4,78:8a:20:58:25:74
173,1548780063,5240,-101,27663,23002,0,1566,78.80213694064598,ap4,78:8a:20:58:25:74
174,1548780065,5240,-101,29663,24909,0,1486,95.35,ap4,78:8a:20:58:25:74
175,1548780067,5240,-101,31663,26739,0,1296,91.5,ap4,78:8a:20:58:25:74
176,1548780069,5240,-101,33663,28645,0,1270,95.3,ap4,78:8a:20:58:25:74
177,1548780071,5240,-101,35663,30553,0,1161,95.39999999999999,ap4,78:8a:20:58:25:74
178,1548780074,5240,-101,37663,32461,0,1063,95.39999999999999,ap4,78:8a:20:58:25:74
179,1548780076,5240,-101,40663,35254,0,1931,93.10000000000001,ap4,78:8a:20:58:25:74
180,1548780078,5240,-101,42663,37163,0,1822,95.45,ap4,78:8a:20:58:25:74
181,1548780080,5240,-101,44663,39071,0,1707,95.39999999999999,ap4,78:8a:20:58:25:74
182,1548780082,5240,-101,46663,40976,0,1614,95.25,ap4,78:8a:20:58:25:74
183,1548780084,5240,-101,48664,41994,0,739,50.87456271864068,ap4,78:8a:20:58:25:74
184,1548780086,5240,-101,26260,21949,0,598,89.47063024459918,ap4,78:8a:20:58:25:74
185,1548780088,5240,-102,27260,22537,0,230,58.8,ap4,78:8a:20:58:25:74
186,1548780090,5240,-102,2702,2292,0,1155,82.43749491000895,ap4,78:8a:20:58:25:74
187,1548780093,5240,-102,4702,4200,0,1048,95.39999999999999,ap4,78:8a:20:58:25:74
188,1548780095,5240,-102,7702,7030,0,1884,94.33333333333334,ap4,78:8a:20:58:25:74
189,1548780097,5240,-102,9702,8937,0,1794,95.35,ap4,78:8a:20:58:25:74
190,1548780099,5240,-102,11702,10766,0,1650,91.45,ap4,78:8a:20:58:25:74
191,1548780101,5240,-102,13702,12674,0,1594,95.39999999999999,ap4,78:8a:20:58:25:74
192,1548780103,5240,-102,15702,14583,0,1495,95.45,ap4,78:8a:20:58:25:74
193,1548780105,5240,-102,17702,16495,0,1403,95.6,ap4,78:8a:20:58:25:74
194,1548780107,5240,-102,19702,18405,0,1295,95.5,ap4,78:8a:20:58:25:74
195,1548780109,5240,-102,21703,20241,0,1119,91.75412293853074,ap4,78:8a:20:58:25:74
196,1548780112,5240,-102,23703,22147,0,1091,95.3,ap4,78:8a:20:58:25:74
197,1548780114,5240,-102,26703,25000,0,1923,95.1,ap4,78:8a:20:58:25:74
198,1548780116,5240,-102,28703,26736,0,1671,86.8,ap4,78:8a:20:58:25:74
199,1548780118,5240,-102,30703,27695,0,823,47.949999999999996,ap4,78:8a:20:58:25:74
200,1548780120,5240,-102,32703,27758,0,5,3.15,ap4,78:8a:20:58:25:74
201,1548780122,5240,-102,34703,27819,0,5,3.05,ap4,78:8a:20:58:25:74
202,1548780124,5240,-102,36703,27892,0,4,3.65,ap4,78:8a:20:58:25:74
203,1548780126,5240,-102,38703,29543,0,1314,82.55,ap4,78:8a:20:58:25:74
204,1548780128,5240,-102,40703,31408,0,1201,93.25,ap4,78:8a:20:58:25:74
205,1548780131,5240,-102,42703,33269,0,1091,93.05,ap4,78:8a:20:58:25:74
206,1548780133,5240,-102,45703,36106,0,1926,94.56666666666666,ap4,78:8a:20:58:25:74
207,1548780135,5240,-102,47703,37925,0,1763,90.95,ap4,78:8a:20:58:25:74
208,1548780137,5240,-102,48703,38860,0,811,93.5,ap4,78:8a:20:58:25:74
209,1548780139,5240,-102,27300,22232,0,1631,77.69004345185255,ap4,78:8a:20:58:25:74
210,1548780141,5240,-102,29300,24136,0,1543,95.19999999999999,ap4,78:8a:20:58:25:74
211,1548780143,5240,0,31301,26042,1,1414,95.25237381309346,ap4,78:8a:20:58:25:74
212,1548780145,5240,-102,33301,27949,0,1341,95.35,ap4,78:8a:20:58:25:74
213,1548780147,5240,-101,35301,29835,0,1251,94.3,ap4,78:8a:20:58:25:74
214,1548779956,5240,-101,42674,21894,0,1186,94.95,ap4,78:8a:20:58:25:74
215,1548779958,5240,-101,44675,23792,0,1100,94.85257371314343,ap4,78:8a:20:58:25:74
216,1548779961,5240,-101,46675,25669,0,998,93.85,ap4,78:8a:20:58:25:74
217,1548779963,5240,-101,48675,27509,0,943,92.0,ap4,78:8a:20:58:25:74
218,1548779967,5240,-102,29272,18448,0,1714,46.69896407771994,ap4,78:8a:20:58:25:74
219,1548779969,5240,-102,31272,20360,0,1606,95.6,ap4,78:8a:20:58:25:74
220,1548779971,5240,-102,33272,22254,0,1477,94.69999999999999,ap4,78:8a:20:58:25:74
221,1548779973,5240,-102,35272,24161,0,1401,95.35,ap4,78:8a:20:58:25:74
222,1548779975,5240,-102,37272,26068,0,1290,95.35,ap4,78:8a:20:58:25:74
223,1548779977,5240,-102,39272,27903,0,1122,91.75,ap4,78:8a:20:58:25:74
224,1548779980,5240,-102,41272,29814,0,1083,95.55,ap4,78:8a:20:58:25:74
225,1548779982,5240,-102,44272,32684,0,1927,95.66666666666667,ap4,78:8a:20:58:25:74
226,1548779984,5240,-102,46273,34141,0,1375,72.8135932033983,ap4,78:8a:20:58:25:74
227,1548779986,5240,-102,48272,35837,0,1574,84.8424212106053,ap4,78:8a:20:58:25:74
228,1548779988,5240,-102,25869,19572,0,1617,72.60188367629335,ap4,78:8a:20:58:25:74
229,1548779990,5240,-102,27869,21412,0,1449,92.0,ap4,78:8a:20:58:25:74
230,1548779992,5240,-102,29870,22651,0,737,61.91904047976012,ap4,78:8a:20:58:25:74
231,1548779994,5240,-102,31870,23842,0,908,59.550000000000004,ap4,78:8a:20:58:25:74
232,1548779996,5240,-102,33870,25058,0,802,60.8,ap4,78:8a:20:58:25:74
233,1548779998,5240,-101,35870,26910,0,1102,92.60000000000001,ap4,78:8a:20:58:25:74
234,1548780001,5240,-101,38870,29773,0,1947,95.43333333333334,ap4,78:8a:20:58:25:74
235,1548780003,5240,-101,40870,31681,0,1854,95.39999999999999,ap4,78:8a:20:58:25:74
236,1548780005,5240,-101,42870,33513,0,1661,91.60000000000001,ap4,78:8a:20:58:25:74
237,1548780007,5240,-101,44870,35421,0,1642,95.39999999999999,ap4,78:8a:20:58:25:74
238,1548780009,5240,-101,46870,37331,0,1541,95.5,ap4,78:8a:20:58:25:74
239,1548780011,5240,-101,47870,38285,0,495,95.39999999999999,ap4,78:8a:20:58:25:74
240,1548780013,5240,-101,26467,21551,0,1309,78.18530112601037,ap4,78:8a:20:58:25:74
241,1548780015,5240,-101,28467,23429,0,1194,93.89999999999999,ap4,78:8a:20:58:25:74
242,1548780017,5240,-101,30467,25281,2,1114,92.60000000000001,ap4,78:8a:20:58:25:74
243,1548780020,5240,-101,33467,28133,1,1948,95.06666666666666,ap4,78:8a:20:58:25:74
244,1548780022,5240,-101,35467,29907,0,1717,88.7,ap4,78:8a:20:58:25:74
245,1548780024,5240,-101,37467,30970,1,934,53.15,ap4,78:8a:20:58:25:74
246,1548780026,5240,-101,39468,31061,0,5,4.547726136931534,ap4,78:8a:20:58:25:74
247,1548780028,5240,-101,41468,31121,0,5,3.0,ap4,78:8a:20:58:25:74
248,1548780030,5240,-101,43468,31178,0,4,2.85,ap4,78:8a:20:58:25:74
249,1548780032,5240,-101,45468,31933,0,699,37.75,ap4,78:8a:20:58:25:74
250,1548780034,5240,-101,47468,33834,0,1229,95.05,ap4,78:8a:20:58:25:74
251,1548780036,5240,-101,48468,34787,0,215,95.3,ap4,78:8a:20:58:25:74
252,1548780038,5240,-101,27065,20087,0,1085,68.68196047283092,ap4,78:8a:20:58:25:74
253,1548780041,5240,-101,29065,21997,0,1036,95.5,ap4,78:8a:20:58:25:74
254,1548779909,5240,-101,44479,5947,0,1777,89.07030989670109,ap4,78:8a:20:58:25:74
255,1548779911,5240,-101,46479,7855,0,1796,95.39999999999999,ap4,78:8a:20:58:25:74
256,1548779913,5240,-101,48479,9764,0,1724,95.45,ap4,78:8a:20:58:25:74
257,1548779917,5240,-101,28076,8448,0,1421,6.450031858060089,ap4,78:8a:20:58:25:74
258,1548779919,5240,-101,30076,10357,0,1448,95.45,ap4,78:8a:20:58:25:74
259,1548779921,5240,-101,32076,12261,0,1338,95.19999999999999,ap4,78:8a:20:58:25:74
260,1548779923,5240,-101,34076,14164,0,1233,95.15,ap4,78:8a:20:58:25:74
261,1548779925,5240,-101,36076,16074,0,1139,95.5,ap4,78:8a:20:58:25:74
262,1548779928,5240,-101,38076,17984,0,1044,95.5,ap4,78:8a:20:58:25:74
263,1548779930,5240,-101,41076,20773,0,1884,92.96666666666667,ap4,78:8a:20:58:25:74
264,1548779932,5240,-101,43077,22678,0,1773,95.2023988005997,ap4,78:8a:20:58:25:74
265,1548779934,5240,-101,45077,24272,0,1380,79.7,ap4,78:8a:20:58:25:74
266,1548779936,5240,-101,47077,25115,0,591,42.15,ap4,78:8a:20:58:25:74
267,1548779938,5240,-101,48077,25167,0,1,5.2,ap4,78:8a:20:58:25:74
268,1548779940,5240,-101,26674,12659,0,4,58.440405550623744,ap4,78:8a:20:58:25:74
269,1548779942,5240,-101,28674,12731,0,5,3.5999999999999996,ap4,78:8a:20:58:25:74
270,1548779944,5240,-101,30674,12814,0,3,4.15,ap4,78:8a:20:58:25:74
271,1548779854,5240,-101,13879,929,0,3,5.45,ap4,78:8a:20:58:25:74
272,1548779856,5240,-101,16879,1031,0,5,3.4000000000000004,ap4,78:8a:20:58:25:74
273,1548779859,5240,-101,18879,1097,0,6,3.3000000000000003,ap4,78:8a:20:58:25:74
274,1548779861,5240,-101,20879,1186,0,8,4.45,ap4,78:8a:20:58:25:74
275,1548779863,5240,-101,22879,1258,0,5,3.5999999999999996,ap4,78:8a:20:58:25:74
276,1548779865,5240,-101,24880,1321,0,6,3.1484257871064467,ap4,78:8a:20:58:25:74
277,1548779867,5240,-101,26880,1380,0,5,2.9499999999999997,ap4,78:8a:20:58:25:74
278,1548779869,5240,-101,28880,1456,0,5,3.8,ap4,78:8a:20:58:25:74
279,1548779871,5240,-101,30880,1530,0,4,3.6999999999999997,ap4,78:8a:20:58:25:74
280,1548779873,5240,-101,32880,1637,0,4,5.35,ap4,78:8a:20:58:25:74
281,1548779875,5240,-101,34880,1730,0,4,4.65,ap4,78:8a:20:58:25:74
282,1548779877,5240,-101,36880,1796,0,4,3.3000000000000003,ap4,78:8a:20:58:25:74
283,1548779879,5240,-101,38880,1865,0,3,3.45,ap4,78:8a:20:58:25:74
284,1548779881,5240,-101,40880,1959,0,4,4.7,ap4,78:8a:20:58:25:74
285,1548779883,5240,-101,42880,2036,0,3,3.85,ap4,78:8a:20:58:25:74
286,1548779885,5240,-101,44881,2101,0,4,3.248375812093953,ap4,78:8a:20:58:25:74
287,1548779887,5240,-101,46881,2195,0,4,4.7,ap4,78:8a:20:58:25:74
288,1548779890,5240,-101,48881,2268,0,3,3.65,ap4,78:8a:20:58:25:74
289,1548779894,5240,-101,29478,1311,0,7,4.932226975210019,ap4,78:8a:20:58:25:74
290,1548779896,5240,-101,31478,1375,0,5,3.2,ap4,78:8a:20:58:25:74
291,1548779898,5240,-101,33478,1486,0,9,5.55,ap4,78:8a:20:58:25:74
292,1548779900,5240,-101,35478,1546,0,4,3.0,ap4,78:8a:20:58:25:74
293,1548779902,5240,-101,37478,1605,0,5,2.9499999999999997,ap4,78:8a:20:58:25:74
294,1548779790,5240,-102,31189,26736,0,1064,95.55222388805598,ap4,78:8a:20:58:25:74
295,1548779793,5240,-102,34189,29449,0,1840,90.43333333333334,ap4,78:8a:20:58:25:74
296,1548779795,5240,-102,36189,31356,0,1796,95.35,ap4,78:8a:20:58:25:74
297,1548779797,5240,-102,38189,33264,0,1704,95.39999999999999,ap4,78:8a:20:58:25:74
298,1548779799,5240,-102,40189,35176,0,1607,95.6,ap4,78:8a:20:58:25:74
