,client-id,data-rate,data-volume,dst-addr,dst-port,interval-end,interval-start,jitter,pckt-lost,pckt-total,protocol,src-addr,src-port
595,m1,3960000.0,968000.0,10.10.15.248,52548,1548779271.0,1548779269.0,33.726,143.0,264.0,udp,10.10.12.1,5204
596,m1,1740000.0,424000.0,10.10.15.248,52548,1548779273.0,1548779271.0,36.384,0.0,53.0,udp,10.10.12.1,5204
597,m1,917000.0,224000.0,10.10.15.248,52548,1548779275.0,1548779273.0,55.428,164.0,192.0,udp,10.10.12.1,5204
598,m1,459000.0,112000.0,10.10.15.248,52548,1548779277.0,1548779275.0,99.149,30.0,44.0,udp,10.10.12.1,5204
599,m1,852000.0,208000.0,10.10.15.248,52548,1548779279.0,1548779277.0,66.299,36.0,62.0,udp,10.10.12.1,5204
600,m1,754000.0,184000.0,10.10.15.248,52548,1548779281.0,1548779279.0,53.363,1891.0,1914.0,udp,10.10.12.1,5204
601,m1,28800000.0,6870000.0,10.10.15.248,52548,1548779283.0,1548779281.0,3.644,7104.0,7983.0,udp,10.10.12.1,5204
602,m1,39600000.0,9450000.0,10.10.15.248,52548,1548779285.0,1548779283.0,0.245,672.0,1881.0,udp,10.10.12.1,5204
603,m1,47800000.0,11400000.0,10.10.15.248,52548,1548779287.0,1548779285.0,0.194,3.0,1461.0,udp,10.10.12.1,5204
604,m1,47200000.0,11300000.0,10.10.15.248,52548,1548779289.0,1548779287.0,0.816,0.0,1441.0,udp,10.10.12.1,5204
605,m1,48500000.0,11600000.0,10.10.15.248,52548,1548779291.0,1548779289.0,0.602,3.0,1482.0,udp,10.10.12.1,5204
606,m1,47600000.0,11400000.0,10.10.15.248,52548,1548779293.0,1548779291.0,1.183,3.0,1457.0,udp,10.10.12.1,5204
607,m1,48000000.0,11500000.0,10.10.15.248,52548,1548779295.0,1548779293.0,0.534,2.0,1468.0,udp,10.10.12.1,5204
608,m1,47200000.0,11200000.0,10.10.15.248,52548,1548779297.0,1548779295.0,1.288,1.0,1440.0,udp,10.10.12.1,5204
609,m1,36600000.0,8730000.0,10.10.15.248,52548,1548779299.0,1548779297.0,4.393,1.0,1118.0,udp,10.10.12.1,5204
610,m1,34800000.0,8300000.000000001,10.10.15.248,52548,1548779301.0,1548779299.0,1.823,536.0,1599.0,udp,10.10.12.1,5204
611,m1,39100000.0,9310000.0,10.10.15.248,52548,1548779303.0,1548779301.0,2.853,720.0,1912.0,udp,10.10.12.1,5204
612,m1,11100000.0,2640000.0,10.10.15.248,52548,1548779305.0,1548779303.0,9.863,817.0,1155.0,udp,10.10.12.1,5204
613,m1,1020000.0,248000.0,10.10.15.248,52548,1548779307.0,1548779305.0,46.143,37.0,68.0,udp,10.10.12.1,5204
614,m1,0.0,0.0,10.10.15.248,52548,1548779309.0,1548779307.0,46.143,0.0,0.0,udp,10.10.12.1,5204
615,m1,656000.0,160000.0,10.10.15.248,52548,1548779311.0,1548779309.0,60.282,4953.0,4973.0,udp,10.10.12.1,5204
616,m1,4620000.0,1100000.0,10.10.15.248,52548,1548779313.0,1548779311.0,12.262,1.0,142.0,udp,10.10.12.1,5204
617,m1,1830000.0,448000.0,10.10.15.248,52548,1548779315.0,1548779313.0,32.55,280.0,336.0,udp,10.10.12.1,5204
618,m1,1830000.0,448000.0,10.10.15.248,52548,1548779315.0,1548779313.0,32.55,280.0,336.0,udp,10.10.12.1,5204
619,m1,4000000.0,976000.0,10.10.15.248,39199,1548779318.0,1548779316.0,20.941,2.0,124.0,udp,10.10.12.1,5204
620,m1,2490000.0,608000.0,10.10.15.248,39199,1548779320.0,1548779318.0,37.848,414.0,490.0,udp,10.10.12.1,5204
621,m1,1150000.0,280000.0,10.10.15.248,39199,1548779322.0,1548779320.0,48.288,422.0,457.0,udp,10.10.12.1,5204
622,m1,2230000.0,544000.0,10.10.15.248,39199,1548779324.0,1548779322.0,47.642,2682.0,2750.0,udp,10.10.12.1,5204
623,m1,3150000.0,768000.0,10.10.15.248,39199,1548779326.0,1548779324.0,17.096,2342.0,2438.0,udp,10.10.12.1,5204
624,m1,3440000.0,840000.0,10.10.15.248,39199,1548779328.0,1548779326.0,26.198,1280.0,1385.0,udp,10.10.12.1,5204
625,m1,11800000.0,2810000.0,10.10.15.248,39199,1548779330.0,1548779328.0,1.729,2296.0,2656.0,udp,10.10.12.1,5204
626,m1,13800000.0,3280000.0,10.10.15.248,39199,1548779332.0,1548779330.0,10.701,1052.0,1472.0,udp,10.10.12.1,5204
627,m1,51700000.0,12300000.0,10.10.15.248,39199,1548779334.0,1548779332.0,0.678,353.0,1932.0,udp,10.10.12.1,5204
628,m1,50800000.0,12100000.0,10.10.15.248,39199,1548779336.0,1548779334.0,0.692,4.0,1555.0,udp,10.10.12.1,5204
629,m1,48700000.0,11600000.0,10.10.15.248,39199,1548779338.0,1548779336.0,0.946,0.0,1485.0,udp,10.10.12.1,5204
630,m1,42600000.0,10200000.0,10.10.15.248,39199,1548779340.0,1548779338.0,1.025,61.0,1362.0,udp,10.10.12.1,5204
631,m1,53200000.0,12700000.0,10.10.15.248,39199,1548779342.0,1548779340.0,0.786,94.0,1718.0,udp,10.10.12.1,5204
632,m1,49000000.0,11700000.0,10.10.15.248,39199,1548779344.0,1548779342.0,0.446,3.0,1498.0,udp,10.10.12.1,5204
633,m1,29900000.0,7140000.0,10.10.15.248,39199,1548779346.0,1548779344.0,5.793,158.0,1072.0,udp,10.10.12.1,5204
634,m1,5440000.0,1300000.0,10.10.15.248,39199,1548779348.0,1548779346.0,32.234,279.0,445.0,udp,10.10.12.1,5204
635,m1,2980000.0,728000.0,10.10.15.248,39199,1548779350.0,1548779348.0,33.054,606.0,697.0,udp,10.10.12.1,5204
636,m1,360000.0,88000.0,10.10.15.248,39199,1548779352.0,1548779350.0,66.56,48.0,59.0,udp,10.10.12.1,5204
637,m1,131000.0,32000.0,10.10.15.248,39199,1548779354.0,1548779352.0,141.227,986.0,990.0,udp,10.10.12.1,5204
638,m1,2820000.0,688000.0,10.10.15.248,39199,1548779356.0,1548779354.0,33.221,4261.0,4347.0,udp,10.10.12.1,5204
639,m1,1510000.0,368000.0,10.10.15.248,39199,1548779358.0,1548779356.0,35.256,232.0,278.0,udp,10.10.12.1,5204
640,m1,524000.0,128000.0,10.10.15.248,39199,1548779360.0,1548779358.0,86.345,112.0,128.0,udp,10.10.12.1,5204
641,m1,459000.0,112000.0,10.10.15.248,39199,1548779362.0,1548779360.0,112.156,136.0,150.0,udp,10.10.12.1,5204
642,m1,32700.000000000004,8000.0,10.10.15.248,39199,1548779364.0,1548779362.0,109.485,5.0,6.0,udp,10.10.12.1,5204
643,m1,0.0,0.0,10.10.15.248,39199,1548779366.0,1548779364.0,109.485,0.0,0.0,udp,10.10.12.1,5204
644,m1,426000.0,104000.0,10.10.15.248,39199,1548779368.0,1548779366.0,155.768,2484.0,2497.0,udp,10.10.12.1,5204
645,m1,426000.0,104000.0,10.10.15.248,39199,1548779368.0,1548779366.0,155.768,2484.0,2497.0,udp,10.10.12.1,5204
646,m1,36200000.0,8640000.0,10.10.15.248,40283,1548779373.0,1548779371.0,2.163,290.0,1396.0,udp,10.10.12.1,5204
647,m1,54000000.0,12900000.0,10.10.15.248,40283,1548779375.0,1548779373.0,1.498,2.0,1651.0,udp,10.10.12.1,5204
648,m1,48500000.0,11600000.0,10.10.15.248,40283,1548779377.0,1548779375.0,1.286,4.0,1484.0,udp,10.10.12.1,5204
649,m1,49300000.0,11800000.0,10.10.15.248,40283,1548779379.0,1548779377.0,2.019,0.0,1504.0,udp,10.10.12.1,5204
650,m1,49200000.0,11700000.0,10.10.15.248,40283,1548779381.0,1548779379.0,0.662,0.0,1502.0,udp,10.10.12.1,5204
651,m1,47900000.0,11400000.0,10.10.15.248,40283,1548779383.0,1548779381.0,1.094,0.0,1461.0,udp,10.10.12.1,5204
652,m1,47900000.0,11400000.0,10.10.15.248,40283,1548779385.0,1548779383.0,0.8,0.0,1462.0,udp,10.10.12.1,5204
653,m1,42100000.0,10000000.0,10.10.15.248,40283,1548779387.0,1548779385.0,3.095,22.0,1308.0,udp,10.10.12.1,5204
654,m1,44200000.0,10500000.0,10.10.15.248,40283,1548779389.0,1548779387.0,2.052,188.0,1536.0,udp,10.10.12.1,5204
655,m1,45400000.0,10800000.0,10.10.15.248,40283,1548779391.0,1548779389.0,1.668,5.0,1390.0,udp,10.10.12.1,5204
656,m1,24700000.0,5900000.0,10.10.15.248,40283,1548779393.0,1548779391.0,3.418,475.0,1230.0,udp,10.10.12.1,5204
657,m1,1970000.0,480000.0,10.10.15.248,40283,1548779395.0,1548779393.0,63.732,68.0,128.0,udp,10.10.12.1,5204
658,m1,295000.0,72000.0,10.10.15.248,40283,1548779397.0,1548779395.0,67.377,0.0,9.0,udp,10.10.12.1,5204
659,m1,0.0,0.0,10.10.15.248,40283,1548779399.0,1548779397.0,67.377,0.0,0.0,udp,10.10.12.1,5204
660,m1,7540000.0,1800000.0,10.10.15.248,40283,1548779401.0,1548779399.0,13.873,4867.0,5097.0,udp,10.10.12.1,5204
661,m1,2460000.0,600000.0,10.10.15.248,40283,1548779403.0,1548779401.0,33.071,77.0,152.0,udp,10.10.12.1,5204
662,m1,622000.0,152000.0,10.10.15.248,40283,1548779405.0,1548779403.0,55.542,147.0,166.0,udp,10.10.12.1,5204
663,m1,590000.0,144000.0,10.10.15.248,40283,1548779407.0,1548779405.0,70.799,429.0,447.0,udp,10.10.12.1,5204
664,m1,131000.0,32000.0,10.10.15.248,40283,1548779409.0,1548779407.0,109.207,445.0,449.0,udp,10.10.12.1,5204
665,m1,131000.0,32000.0,10.10.15.248,40283,1548779409.0,1548779407.0,109.207,445.0,449.0,udp,10.10.12.1,5204
666,m1,6450000.0,1540000.0,10.10.15.248,54636,1548779413.0,1548779411.0,11.897,2.0,199.0,udp,10.10.12.1,5204
667,m1,4490000.0,1070000.0,10.10.15.248,54636,1548779415.0,1548779413.0,22.15,1808.0,1945.0,udp,10.10.12.1,5204
668,m1,4330000.0,1030000.0,10.10.15.248,54636,1548779417.0,1548779415.0,17.252,1089.0,1221.0,udp,10.10.12.1,5204
669,m1,16600000.000000002,3970000.0,10.10.15.248,54636,1548779419.0,1548779417.0,5.388,1641.0,2149.0,udp,10.10.12.1,5204
670,m1,27800000.0,6630000.0,10.10.15.248,54636,1548779421.0,1548779419.0,1.928,1039.0,1888.0,udp,10.10.12.1,5204
671,m1,48800000.0,11600000.0,10.10.15.248,54636,1548779423.0,1548779421.0,0.269,0.0,1488.0,udp,10.10.12.1,5204
672,m1,47800000.0,11400000.0,10.10.15.248,54636,1548779425.0,1548779423.0,0.484,0.0,1460.0,udp,10.10.12.1,5204
673,m1,43300000.0,10300000.0,10.10.15.248,54636,1548779427.0,1548779425.0,1.745,3.0,1324.0,udp,10.10.12.1,5204
674,m1,39700000.0,9480000.0,10.10.15.248,54636,1548779429.0,1548779427.0,1.061,314.0,1527.0,udp,10.10.12.1,5204
675,m1,49600000.0,11800000.0,10.10.15.248,54636,1548779431.0,1548779429.0,1.368,0.0,1513.0,udp,10.10.12.1,5204
676,m1,37200000.0,8860000.0,10.10.15.248,54636,1548779433.0,1548779431.0,2.028,36.0,1170.0,udp,10.10.12.1,5204
677,m1,9630000.0,2300000.0,10.10.15.248,54636,1548779435.0,1548779433.0,7.306,399.0,693.0,udp,10.10.12.1,5204
678,m1,1640000.0,400000.0,10.10.15.248,54636,1548779437.0,1548779435.0,40.056,610.0,660.0,udp,10.10.12.1,5204
679,m1,917000.0,224000.0,10.10.15.248,54636,1548779439.0,1548779437.0,52.287,359.0,387.0,udp,10.10.12.1,5204
680,m1,360000.0,88000.0,10.10.15.248,54636,1548779441.0,1548779439.0,100.707,23.0,34.0,udp,10.10.12.1,5204
681,m1,1380000.0,336000.0,10.10.15.248,54636,1548779443.0,1548779441.0,38.926,34.0,76.0,udp,10.10.12.1,5204
682,m1,524000.0,128000.0,10.10.15.248,54636,1548779445.0,1548779443.0,31.843,113.0,129.0,udp,10.10.12.1,5204
683,m1,65600.0,16000.0,10.10.15.248,54636,1548779447.0,1548779445.0,120.583,3594.0,3596.0,udp,10.10.12.1,5204
684,m1,0.0,0.0,10.10.15.248,54636,1548779449.0,1548779447.0,120.583,0.0,0.0,udp,10.10.12.1,5204
685,m1,0.0,0.0,10.10.15.248,54636,1548779451.0,1548779449.0,120.583,0.0,0.0,udp,10.10.12.1,5204
686,m1,0.0,0.0,10.10.15.248,54636,1548779453.0,1548779451.0,120.583,0.0,0.0,udp,10.10.12.1,5204
687,m1,0.0,0.0,10.10.15.248,54636,1548779455.0,1548779453.0,120.583,0.0,0.0,udp,10.10.12.1,5204
688,m1,0.0,0.0,10.10.15.248,54636,1548779457.0,1548779455.0,120.583,0.0,0.0,udp,10.10.12.1,5204
689,m1,32800.0,8000.0,10.10.15.248,54636,1548779459.0,1548779457.0,306.219,6205.0,6206.0,udp,10.10.12.1,5204
690,m1,32800.0,8000.0,10.10.15.248,54636,1548779459.0,1548779457.0,306.219,6205.0,6206.0,udp,10.10.12.1,5204
691,m1,25100000.0,5990000.0,10.10.15.248,58743,1548779462.0,1548779460.0,1.467,550.0,1317.0,udp,10.10.12.1,5204
692,m1,53000000.0,12600000.0,10.10.15.248,58743,1548779464.0,1548779462.0,0.532,3.0,1619.0,udp,10.10.12.1,5204
693,m1,47900000.0,11400000.0,10.10.15.248,58743,1548779466.0,1548779464.0,0.442,0.0,1463.0,udp,10.10.12.1,5204
694,m1,47800000.0,11400000.0,10.10.15.248,58743,1548779468.0,1548779466.0,0.648,0.0,1459.0,udp,10.10.12.1,5204
695,m1,47900000.0,11400000.0,10.10.15.248,58743,1548779470.0,1548779468.0,0.434,0.0,1462.0,udp,10.10.12.1,5204
696,m1,47000000.0,11200000.0,10.10.15.248,58743,1548779472.0,1548779470.0,2.187,0.0,1435.0,udp,10.10.12.1,5204
697,m1,45600000.0,10900000.0,10.10.15.248,58743,1548779474.0,1548779472.0,1.674,4.0,1395.0,udp,10.10.12.1,5204
698,m1,50900000.0,12100000.0,10.10.15.248,58743,1548779476.0,1548779474.0,0.614,2.0,1554.0,udp,10.10.12.1,5204
699,m1,38300000.0,9140000.0,10.10.15.248,58743,1548779478.0,1548779476.0,2.102,11.0,1181.0,udp,10.10.12.1,5204
700,m1,49800000.0,11900000.0,10.10.15.248,58743,1548779480.0,1548779478.0,0.871,223.0,1742.0,udp,10.10.12.1,5204
701,m1,39800000.0,9500000.0,10.10.15.248,58743,1548779482.0,1548779480.0,3.103,8.0,1224.0,udp,10.10.12.1,5204
702,m1,14700000.0,3500000.0,10.10.15.248,58743,1548779484.0,1548779482.0,5.342,444.0,892.0,udp,10.10.12.1,5204
703,m1,786000.0,192000.0,10.10.15.248,58743,1548779486.0,1548779484.0,59.5,47.0,71.0,udp,10.10.12.1,5204
704,m1,0.0,0.0,10.10.15.248,58743,1548779488.0,1548779486.0,59.5,0.0,0.0,udp,10.10.12.1,5204
705,m1,0.0,0.0,10.10.15.248,58743,1548779490.0,1548779488.0,59.5,0.0,0.0,udp,10.10.12.1,5204
706,m1,0.0,0.0,10.10.15.248,58743,1548779492.0,1548779490.0,59.5,0.0,0.0,udp,10.10.12.1,5204
707,m1,0.0,0.0,10.10.15.248,58743,1548779494.0,1548779492.0,59.5,0.0,0.0,udp,10.10.12.1,5204
708,m1,951000.0,232000.0,10.10.15.248,58743,1548779496.0,1548779494.0,54.853,8601.0,8630.0,udp,10.10.12.1,5204
709,m1,1380000.0,336000.0,10.10.15.248,58743,1548779498.0,1548779496.0,53.528,0.0,42.0,udp,10.10.12.1,5204
710,m1,1970000.0,480000.0,10.10.15.248,58743,1548779500.0,1548779498.0,29.867,0.0,60.0,udp,10.10.12.1,5204
711,m1,1020000.0,248000.0,10.10.15.248,58743,1548779502.0,1548779500.0,49.551,1.0,32.0,udp,10.10.12.1,5204
712,m1,1770000.0,432000.0,10.10.15.248,58743,1548779504.0,1548779502.0,100.154,5562.0,5616.0,udp,10.10.12.1,5204
713,m1,1020000.0,248000.0,10.10.15.248,58743,1548779506.0,1548779504.0,56.708,1574.0,1605.0,udp,10.10.12.1,5204
714,m1,1020000.0,248000.0,10.10.15.248,58743,1548779506.0,1548779504.0,56.708,1574.0,1605.0,udp,10.10.12.1,5204
715,m1,28400000.0,6770000.0,10.10.15.248,44119,1548779511.0,1548779509.0,0.516,650.0,1516.0,udp,10.10.12.1,5204
716,m1,50300000.0,12000000.0,10.10.15.248,44119,1548779513.0,1548779511.0,0.351,3.0,1537.0,udp,10.10.12.1,5204
717,m1,49900000.0,11900000.0,10.10.15.248,44119,1548779515.0,1548779513.0,0.986,0.0,1522.0,udp,10.10.12.1,5204
718,m1,45900000.0,10900000.0,10.10.15.248,44119,1548779517.0,1548779515.0,1.497,2.0,1402.0,udp,10.10.12.1,5204
719,m1,50100000.0,11900000.0,10.10.15.248,44119,1548779519.0,1548779517.0,0.372,1.0,1530.0,udp,10.10.12.1,5204
720,m1,47900000.0,11400000.0,10.10.15.248,44119,1548779521.0,1548779519.0,0.419,0.0,1463.0,udp,10.10.12.1,5204
721,m1,42400000.0,10100000.0,10.10.15.248,44119,1548779523.0,1548779521.0,1.471,0.0,1294.0,udp,10.10.12.1,5204
722,m1,24400000.0,5820000.0,10.10.15.248,44119,1548779525.0,1548779523.0,5.971,610.0,1355.0,udp,10.10.12.1,5204
723,m1,1250000.0,304000.0,10.10.15.248,44119,1548779527.0,1548779525.0,94.987,60.0,98.0,udp,10.10.12.1,5204
724,m1,852000.0,208000.0,10.10.15.248,44119,1548779529.0,1548779527.0,66.593,9.0,35.0,udp,10.10.12.1,5204
725,m1,459000.0,112000.0,10.10.15.248,44119,1548779531.0,1548779529.0,99.706,7.0,21.0,udp,10.10.12.1,5204
726,m1,1770000.0,432000.0,10.10.15.248,44119,1548779533.0,1548779531.0,29.619,37.0,91.0,udp,10.10.12.1,5204
727,m1,950000.0,232000.0,10.10.15.248,44119,1548779535.0,1548779533.0,81.665,48.0,77.0,udp,10.10.12.1,5204
728,m1,623000.0,152000.0,10.10.15.248,44119,1548779537.0,1548779535.0,224.034,3671.0,3690.0,udp,10.10.12.1,5204
729,m1,0.0,0.0,10.10.15.248,44119,1548779539.0,1548779537.0,224.034,0.0,0.0,udp,10.10.12.1,5204
730,m1,0.0,0.0,10.10.15.248,44119,1548779541.0,1548779539.0,224.034,0.0,0.0,udp,10.10.12.1,5204
731,m1,0.0,0.0,10.10.15.248,44119,1548779543.0,1548779541.0,224.034,0.0,0.0,udp,10.10.12.1,5204
732,m1,0.0,0.0,10.10.15.248,44119,1548779545.0,1548779543.0,224.034,0.0,0.0,udp,10.10.12.1,5204
733,m1,197000.0,48000.0,10.10.15.248,44119,1548779547.0,1548779545.0,259.875,5609.0,5615.0,udp,10.10.12.1,5204
734,m1,197000.0,48000.0,10.10.15.248,44119,1548779547.0,1548779545.0,259.875,5609.0,5615.0,udp,10.10.12.1,5204
735,w1,7010000.0,1670000.0,10.10.17.197,48673,1548779514.0,1548779512.0,19.691,404.0,618.0,udp,10.10.11.1,5204
736,w1,21900000.0,5220000.0,10.10.17.197,48673,1548779516.0,1548779514.0,2.311,1520.0,2188.0,udp,10.10.11.1,5204
737,w1,29700000.0,7090000.0,10.10.17.197,48673,1548779518.0,1548779516.0,1.51,614.0,1521.0,udp,10.10.11.1,5204
738,w1,24000000.0,5710000.0,10.10.17.197,48673,1548779520.0,1548779518.0,11.715,288.0,1019.0,udp,10.10.11.1,5204
739,w1,21200000.0,5050000.0,10.10.17.197,48673,1548779522.0,1548779520.0,5.343,1492.0,2138.0,udp,10.10.11.1,5204
740,w1,33299999.999999996,7940000.0,10.10.17.197,48673,1548779524.0,1548779522.0,1.733,410.0,1426.0,udp,10.10.11.1,5204
741,w1,47900000.0,11400000.0,10.10.17.197,48673,1548779526.0,1548779524.0,1.492,122.0,1584.0,udp,10.10.11.1,5204
742,w1,25200000.0,6000000.0,10.10.17.197,48673,1548779528.0,1548779526.0,2.241,432.0,1200.0,udp,10.10.11.1,5204
743,w1,13000000.0,3090000.0,10.10.17.197,48673,1548779530.0,1548779528.0,6.034,644.0,1040.0,udp,10.10.11.1,5204
744,w1,6420000.0,1530000.0,10.10.17.197,48673,1548779532.0,1548779530.0,12.493,1656.0,1852.0,udp,10.10.11.1,5204
745,w1,31000000.0,7400000.0,10.10.17.197,48673,1548779534.0,1548779532.0,1.381,780.0,1727.0,udp,10.10.11.1,5204
746,w1,44200000.0,10500000.0,10.10.17.197,48673,1548779536.0,1548779534.0,1.608,5.0,1354.0,udp,10.10.11.1,5204
747,w1,33299999.999999996,7930000.0,10.10.17.197,48673,1548779538.0,1548779536.0,1.521,360.0,1375.0,udp,10.10.11.1,5204
748,w1,14500000.0,3470000.0,10.10.17.197,48673,1548779540.0,1548779538.0,4.967,986.0,1430.0,udp,10.10.11.1,5204
749,w1,51400000.0,12300000.0,10.10.17.197,48673,1548779542.0,1548779540.0,0.586,101.0,1671.0,udp,10.10.11.1,5204
750,w1,45700000.0,10900000.0,10.10.17.197,48673,1548779544.0,1548779542.0,0.663,4.0,1399.0,udp,10.10.11.1,5204
751,w1,46300000.0,11000000.0,10.10.17.197,48673,1548779546.0,1548779544.0,1.036,2.0,1414.0,udp,10.10.11.1,5204
752,w1,43600000.0,10400000.0,10.10.17.197,48673,1548779548.0,1548779546.0,2.051,23.0,1354.0,udp,10.10.11.1,5204
753,w1,33000000.0,7860000.0,10.10.17.197,48673,1548779550.0,1548779548.0,1.512,367.0,1373.0,udp,10.10.11.1,5204
754,w1,36000000.0,8580000.0,10.10.17.197,48673,1548779552.0,1548779550.0,4.305,141.0,1239.0,udp,10.10.11.1,5204
755,w1,14400000.0,3440000.0,10.10.17.197,48673,1548779554.0,1548779552.0,15.441,651.0,1091.0,udp,10.10.11.1,5204
756,w1,8650000.0,2060000.0,10.10.17.197,48673,1548779556.0,1548779554.0,4.703,1626.0,1890.0,udp,10.10.11.1,5204
757,w1,19000000.0,4530000.0,10.10.17.197,48673,1548779558.0,1548779556.0,4.007,922.0,1502.0,udp,10.10.11.1,5204
758,w1,13200000.0,3160000.0,10.10.17.197,48673,1548779560.0,1548779558.0,6.287,860.0,1264.0,udp,10.10.11.1,5204
759,w1,12800000.0,3060000.0,10.10.17.197,48673,1548779562.0,1548779560.0,3.442,1302.0,1694.0,udp,10.10.11.1,5204
760,w1,9860000.0,2350000.0,10.10.17.197,48673,1548779564.0,1548779562.0,4.781,1198.0,1499.0,udp,10.10.11.1,5204
761,w1,10800000.0,2580000.0,10.10.17.197,48673,1548779566.0,1548779564.0,5.876,587.0,917.0,udp,10.10.11.1,5204
762,w1,16800000.0,4000000.0,10.10.17.197,48673,1548779568.0,1548779566.0,2.077,1503.0,2015.0,udp,10.10.11.1,5204
763,w1,15600000.0,3730000.0,10.10.17.197,48673,1548779570.0,1548779568.0,15.436,782.0,1259.0,udp,10.10.11.1,5204
764,w1,2690000.0,656000.0,10.10.17.197,48673,1548779572.0,1548779570.0,28.66,51.0,133.0,udp,10.10.11.1,5204
765,w1,0.0,0.0,10.10.17.197,48673,1548779574.0,1548779572.0,28.66,0.0,0.0,udp,10.10.11.1,5204
766,w1,0.0,0.0,10.10.17.197,48673,1548779576.0,1548779574.0,28.66,0.0,0.0,udp,10.10.11.1,5204
767,w1,0.0,0.0,10.10.17.197,48673,1548779578.0,1548779576.0,28.66,0.0,0.0,udp,10.10.11.1,5204
768,w1,0.0,0.0,10.10.17.197,48673,1548779580.0,1548779578.0,28.66,0.0,0.0,udp,10.10.11.1,5204
769,w1,1250000.0,304000.0,10.10.17.197,48673,1548779582.0,1548779580.0,55.636,7643.0,7681.0,udp,10.10.11.1,5204
770,w1,1770000.0,432000.0,10.10.17.197,48673,1548779584.0,1548779582.0,36.472,0.0,54.0,udp,10.10.11.1,5204
771,w1,24300.0,8000.0,10.10.17.197,48673,1548779586.7,1548779584.0,203.092,0.0,1.0,udp,10.10.11.1,5204
772,w1,954000.0,152000.0,10.10.17.197,48673,1548779588.0,1548779586.7,108.047,36.0,55.0,udp,10.10.11.1,5204
773,w1,1080000.0,264000.0,10.10.17.197,48673,1548779590.0,1548779588.0,57.413,199.0,232.0,udp,10.10.11.1,5204
774,w1,0.0,0.0,10.10.17.197,48673,1548779592.0,1548779590.0,57.413,0.0,0.0,udp,10.10.11.1,5204
775,w1,0.0,0.0,10.10.17.197,48673,1548779594.0,1548779592.0,57.413,0.0,0.0,udp,10.10.11.1,5204
776,w1,0.0,0.0,10.10.17.197,48673,1548779596.0,1548779594.0,57.413,0.0,0.0,udp,10.10.11.1,5204
777,w1,0.0,0.0,10.10.17.197,48673,1548779598.0,1548779596.0,57.413,0.0,0.0,udp,10.10.11.1,5204
778,w1,65600.0,16000.0,10.10.17.197,48673,1548779600.0,1548779598.0,248.111,12146.0,12148.0,udp,10.10.11.1,5204
779,w1,1050000.0,256000.0,10.10.17.197,48673,1548779602.0,1548779600.0,98.643,2390.0,2422.0,udp,10.10.11.1,5204
780,w1,28600000.0,6820000.0,10.10.17.197,44221,1548779605.0,1548779603.0,2.18,386.0,1259.0,udp,10.10.11.1,5204
781,w1,31600000.0,7520000.0,10.10.17.197,44221,1548779607.0,1548779605.0,4.677,402.0,1365.0,udp,10.10.11.1,5204
782,w1,20000000.0,4770000.0,10.10.17.197,44221,1548779609.0,1548779607.0,1.825,1076.0,1686.0,udp,10.10.11.1,5204
783,w1,41000000.0,9770000.0,10.10.17.197,44221,1548779611.0,1548779609.0,2.239,155.0,1406.0,udp,10.10.11.1,5204
784,w1,44000000.0,10500000.0,10.10.17.197,44221,1548779613.0,1548779611.0,0.829,340.0,1682.0,udp,10.10.11.1,5204
785,w1,31000000.0,7390000.0,10.10.17.197,44221,1548779615.0,1548779613.0,1.818,10.0,956.0,udp,10.10.11.1,5204
786,w1,1840000.0,448000.0,10.10.17.197,44221,1548779617.0,1548779615.0,11.299,1172.0,1228.0,udp,10.10.11.1,5204
787,w1,5280000.0,1260000.0,10.10.17.197,44221,1548779619.0,1548779617.0,13.138,959.0,1120.0,udp,10.10.11.1,5204
788,w1,10300000.0,2450000.0,10.10.17.197,44221,1548779621.0,1548779619.0,5.451,1688.0,2001.0,udp,10.10.11.1,5204
789,w1,16300000.0,3880000.0,10.10.17.197,44221,1548779623.0,1548779621.0,0.931,1427.0,1923.0,udp,10.10.11.1,5204
790,w1,40000000.0,9530000.0,10.10.17.197,44221,1548779625.0,1548779623.0,1.586,62.0,1282.0,udp,10.10.11.1,5204
791,w1,24900000.0,5930000.0,10.10.17.197,44221,1548779627.0,1548779625.0,4.299,377.0,1136.0,udp,10.10.11.1,5204
792,w1,23100000.0,5520000.0,10.10.17.197,44221,1548779629.0,1548779627.0,1.253,1129.0,1835.0,udp,10.10.11.1,5204
793,w1,48300000.0,11500000.0,10.10.17.197,44221,1548779631.0,1548779629.0,0.732,2.0,1476.0,udp,10.10.11.1,5204
794,w1,45100000.0,10700000.0,10.10.17.197,44221,1548779633.0,1548779631.0,0.651,1.0,1376.0,udp,10.10.11.1,5204
795,w1,44000000.0,10500000.0,10.10.17.197,44221,1548779635.0,1548779633.0,1.199,2.0,1346.0,udp,10.10.11.1,5204
796,w1,39300000.0,9380000.0,10.10.17.197,44221,1548779637.0,1548779635.0,1.88,9.0,1209.0,udp,10.10.11.1,5204
797,w1,33500000.0,7980000.0,10.10.17.197,44221,1548779639.0,1548779637.0,1.4,516.0,1538.0,udp,10.10.11.1,5204
798,w1,30000000.0,7150000.0,10.10.17.197,44221,1548779641.0,1548779639.0,3.82,379.0,1294.0,udp,10.10.11.1,5204
799,w1,15900000.0,3790000.0,10.10.17.197,44221,1548779643.0,1548779641.0,4.356,838.0,1323.0,udp,10.10.11.1,5204
