timestamp,time,lon,lat,alt,speed,epx,epy,epv,eps
1548779056.29,1548779055,-8.595103233,41.1784499,123.7,0.0,2.906,2.976,4.025,5.95
1548779058.3,1548779057,-8.5951032,41.178449917,123.7,0.0,2.906,2.976,4.025,5.95
1548779059.3,1548779058,-8.595103183,41.178449933,123.7,0.0,2.906,2.976,4.025,5.95
1548779060.3,1548779060,-8.595103133,41.178449967,123.8,0.0,2.906,2.976,4.025,5.95
1548779061.3,1548779061,-8.595103133,41.178449983,123.8,0.0,2.906,2.976,4.025,5.95
1548779062.31,1548779061,-8.595103133,41.178449983,123.8,0.0,2.906,2.976,4.025,5.95
1548779063.31,1548779062,-8.595103117,41.178449983,123.8,0.0,2.906,2.976,4.025,5.95
1548779064.31,1548779063,-8.595103117,41.178449983,123.8,0.0,2.906,2.976,4.025,5.95
1548779065.31,1548779065,-8.5951031,41.17845,123.8,0.0,2.906,2.976,4.025,5.95
1548779066.31,1548779065,-8.5951031,41.17845,123.8,0.0,2.906,2.976,4.025,5.95
1548779067.32,1548779066,-8.595103067,41.17845,123.8,0.0,2.906,2.976,4.025,5.95
1548779068.32,1548779068,-8.595103033,41.178450017,123.8,0.0,2.906,2.976,4.025,5.95
1548779069.32,1548779069,-8.595103017,41.178450033,123.8,0.0,2.906,2.976,4.025,5.95
1548779070.32,1548779069,-8.595103017,41.178450033,123.8,0.0,2.906,2.976,4.025,5.95
1548779071.32,1548779070,-8.595103,41.17845005,123.8,0.0,2.906,2.976,4.025,5.95
1548779072.33,1548779071,-8.595102983,41.178450067,123.8,0.0,2.906,2.976,4.025,5.95
1548779073.33,1548779072,-8.59510295,41.178450083,123.8,0.0,2.906,2.976,4.025,5.95
1548779074.33,1548779073,-8.595102933,41.178450117,123.8,0.0,2.906,2.976,4.025,5.95
1548779075.33,1548779074,-8.595102917,41.178450133,123.8,0.0,2.906,2.976,4.025,5.95
1548779076.33,1548779075,-8.5951029,41.17845015,123.8,0.0,2.906,2.976,4.025,5.95
1548779077.34,1548779076,-8.595102867,41.178450167,123.8,0.0,2.906,2.976,4.025,5.95
1548779078.34,1548779077,-8.59510285,41.178450183,123.8,0.0,2.906,2.976,4.025,5.95
1548779079.34,1548779078,-8.595102833,41.1784502,123.8,0.0,2.906,2.976,4.025,5.95
1548779080.34,1548779079,-8.595102833,41.178450217,123.8,0.0,2.906,2.976,4.025,5.95
1548779081.34,1548779080,-8.595102817,41.178450233,123.8,0.0,2.906,2.976,4.025,5.95
1548779082.35,1548779081,-8.595102733,41.178450217,123.8,0.0,2.906,2.976,4.025,5.95
1548779083.35,1548779082,-8.595102733,41.178450233,123.8,0.0,2.906,2.976,4.025,5.95
1548779084.35,1548779084,-8.59510265,41.178450217,123.8,0.0,2.906,2.976,4.025,5.95
1548779085.35,1548779084,-8.59510265,41.178450217,123.8,0.0,2.906,2.976,4.025,5.95
1548779086.35,1548779086,-8.595102533,41.178450167,123.8,0.0,2.906,2.976,4.6,5.95
1548779087.36,1548779087,-8.595102467,41.178450133,123.8,0.0,2.906,2.976,4.6,5.95
1548779088.36,1548779088,-8.595102383,41.1784501,123.8,0.0,2.906,2.976,4.6,5.95
1548779089.36,1548779089,-8.595102333,41.178450083,123.8,0.0,2.906,2.976,4.6,5.95
1548779090.36,1548779090,-8.595102267,41.17845005,123.8,0.0,2.906,2.976,4.6,5.95
1548779091.36,1548779091,-8.595102233,41.178450017,123.8,0.0,2.906,2.976,4.6,5.95
1548779092.37,1548779091,-8.595102233,41.178450017,123.8,0.0,2.906,2.976,4.6,5.95
1548779093.37,1548779093,-8.595102217,41.178450017,123.8,0.0,2.906,2.976,4.6,5.95
1548779094.37,1548779093,-8.595102217,41.178450017,123.8,0.0,2.906,2.976,4.6,5.95
1548779095.37,1548779094,-8.59510225,41.178450033,123.8,0.0,2.906,2.976,4.6,5.95
1548779096.37,1548779096,-8.59510225,41.178450033,123.8,0.0,2.906,2.976,4.6,5.95
1548779097.38,1548779097,-8.595102217,41.17845005,123.8,0.0,2.906,2.976,4.6,5.95
1548779098.38,1548779097,-8.595102217,41.17845005,123.8,0.0,2.906,2.976,4.6,5.95
1548779099.38,1548779098,-8.595102217,41.17845005,123.8,0.0,2.906,2.976,4.6,5.95
1548779100.38,1548779099,-8.5951022,41.178450067,123.8,0.0,2.906,2.976,4.6,5.95
1548779101.38,1548779100,-8.595102217,41.1784501,123.8,0.0,2.906,2.976,4.6,5.95
1548779102.39,1548779101,-8.595102233,41.178450133,123.8,0.0,2.906,2.976,4.6,5.95
1548779103.39,1548779102,-8.59510225,41.178450183,123.8,0.0,2.906,2.976,4.6,5.95
1548779104.39,1548779103,-8.59510225,41.178450217,123.8,0.0,2.906,2.976,4.6,5.95
1548779105.39,1548779105,-8.59510225,41.17845025,123.8,0.0,2.906,2.976,4.6,5.95
1548779106.39,1548779106,-8.5951022,41.178450283,123.8,0.0,2.906,2.976,4.6,5.95
1548779107.4,1548779106,-8.5951022,41.178450283,123.8,0.0,2.906,2.976,4.6,5.95
1548779108.4,1548779107,-8.595102217,41.1784503,123.8,0.0,2.906,2.976,4.6,5.95
1548779109.4,1548779108,-8.595102217,41.1784503,123.8,0.0,2.906,2.976,4.6,5.95
1548779110.4,1548779110,-8.595102317,41.178450383,123.9,0.0,2.906,2.976,4.6,5.95
1548779111.4,1548779110,-8.595102317,41.178450383,123.9,0.0,2.906,2.976,4.6,5.95
1548779112.41,1548779111,-8.59510235,41.178450417,123.9,0.0,2.906,2.976,4.6,5.95
1548779113.41,1548779113,-8.595102483,41.1784505,123.9,0.0,2.906,2.976,4.6,5.95
1548779114.41,1548779113,-8.595102483,41.1784505,123.9,0.0,2.906,2.976,4.6,5.95
1548779115.41,1548779115,-8.5951026,41.178450583,123.9,0.0,2.906,2.976,4.6,5.95
1548779116.41,1548779115,-8.5951026,41.178450583,123.9,0.0,2.906,2.976,4.6,5.95
1548779117.42,1548779116,-8.59510255,41.178450567,123.9,0.0,2.906,2.976,4.6,5.95
1548779118.42,1548779117,-8.59510255,41.178450567,123.9,0.0,2.906,2.976,4.6,5.95
1548779119.42,1548779118,-8.595102533,41.17845055,123.9,0.0,2.906,2.976,4.6,5.95
1548779120.42,1548779119,-8.595098933,41.178448933,123.9,0.669,2.906,2.976,4.6,5.95
1548779121.42,1548779120,-8.595092133,41.178445867,124.1,0.669,2.906,2.976,4.6,5.95
1548779122.43,1548779122,-8.5950485,41.178452383,121.9,1.389,2.906,2.976,4.6,5.95
1548779123.43,1548779123,-8.5950256,41.17845855,119.9,1.595,2.906,2.976,4.6,5.95
1548779124.43,1548779123,-8.5950256,41.17845855,119.9,1.595,2.906,2.976,4.6,5.95
1548779125.43,1548779125,-8.5949709,41.178480683,117.3,2.212,2.906,2.976,4.025,5.95
1548779126.43,1548779125,-8.5949709,41.178480683,117.3,2.212,2.906,2.976,4.025,5.95
1548779127.43,1548779126,-8.594940817,41.178486617,117.8,2.212,2.906,2.976,4.6,5.95
1548779128.44,1548779127,-8.594905767,41.1784888,117.8,2.264,2.906,2.976,4.6,5.95
1548779129.44,1548779128,-8.594863367,41.178487217,118.7,2.727,2.906,2.976,4.6,5.95
1548779130.44,1548779129,-8.5948102,41.17847965,120.8,3.498,2.906,2.976,4.6,5.95
1548779131.44,1548779130,-8.594756383,41.178472533,122.3,3.653,2.906,2.976,4.6,5.95
1548779132.45,1548779132,-8.59464975,41.178463617,122.1,3.858,2.906,2.976,4.6,5.95
1548779133.45,1548779132,-8.59464975,41.178463617,122.1,3.858,2.906,2.976,4.6,5.95
1548779134.45,1548779133,-8.594598017,41.178457433,121.6,3.961,2.906,2.976,4.6,5.95
1548779135.45,1548779135,-8.5944965,41.178441983,123.4,4.064,2.906,2.976,4.6,5.95
1548779136.45,1548779136,-8.59445005,41.1784414,122.9,3.858,2.906,2.976,4.6,5.95
1548779137.46,1548779136,-8.59445005,41.1784414,122.9,3.858,2.906,2.976,4.6,5.95
1548779138.46,1548779137,-8.594415817,41.1784485,123.1,3.498,2.906,2.976,4.6,5.95
1548779139.46,1548779139,-8.5944796,41.178473983,123.3,3.344,2.906,2.976,4.6,5.95
1548779140.46,1548779139,-8.5944796,41.178473983,123.3,3.344,2.906,2.976,4.6,5.95
1548779141.46,1548779140,-8.59453095,41.178462433,124.7,3.395,2.906,2.976,4.6,5.95
1548779142.47,1548779141,-8.5945824,41.178451817,124.2,3.447,2.906,2.976,4.6,5.95
1548779143.47,1548779143,-8.5947003,41.178446167,123.5,4.527,2.906,2.976,4.6,5.95
1548779144.47,1548779144,-8.5947652,41.178451917,122.0,4.579,2.906,2.976,4.6,5.95
1548779145.47,1548779144,-8.5947652,41.178451917,122.0,4.579,2.906,2.976,4.6,5.95
1548779146.47,1548779145,-8.594828983,41.178453983,122.2,4.681,2.906,2.976,4.6,5.95
1548779147.48,1548779146,-8.594892883,41.1784567,124.3,4.733,2.906,2.976,4.6,5.95
1548779148.48,1548779148,-8.5950442,41.178471683,124.1,5.247,2.906,2.976,4.6,5.95
1548779149.48,1548779149,-8.595102917,41.178481183,124.3,5.35,2.906,2.976,4.025,5.95
1548779150.48,1548779149,-8.595102917,41.178481183,124.3,5.35,2.906,2.976,4.025,5.95
1548779151.48,1548779151,-8.595230517,41.1784822,124.7,5.505,2.906,2.976,4.025,5.95
1548779152.49,1548779151,-8.595230517,41.1784822,124.7,5.505,2.906,2.976,4.025,5.95
1548779153.49,1548779153,-8.595370083,41.178509617,124.5,5.607,2.906,2.976,4.025,5.95
1548779154.49,1548779154,-8.595438,41.178511933,124.3,5.813,2.906,2.976,4.025,5.95
1548779155.49,1548779154,-8.595438,41.178511933,124.3,5.813,2.906,2.976,4.025,5.95
1548779156.49,1548779155,-8.595513567,41.1785147,123.6,5.762,2.906,2.976,4.025,5.95
1548779157.49,1548779157,-8.595649133,41.1785316,123.1,5.865,2.906,2.976,4.025,5.95
1548779158.5,1548779158,-8.595719667,41.17855315,122.9,5.813,2.906,2.976,4.6,5.95
1548779159.5,1548779158,-8.595719667,41.17855315,122.9,5.813,2.906,2.976,4.6,5.95
1548779160.5,1548779160,-8.595856617,41.17858265,123.0,5.71,2.906,2.976,4.6,5.95
1548779161.5,1548779160,-8.595856617,41.17858265,123.0,5.71,2.906,2.976,4.6,5.95
1548779162.51,1548779161,-8.595927633,41.178594083,123.4,5.659,2.906,2.976,4.6,5.95
1548779163.51,1548779163,-8.596058733,41.17861045,122.1,5.556,2.906,2.976,4.6,5.95
1548779164.51,1548779163,-8.596058733,41.17861045,122.1,5.556,2.906,2.976,4.6,5.95
1548779165.51,1548779165,-8.59616785,41.1785965,122.6,4.579,2.906,2.976,4.6,5.95
1548779166.51,1548779166,-8.596221167,41.17859265,123.0,4.476,2.906,2.976,4.6,5.95
1548779167.52,1548779167,-8.596245933,41.178614617,122.3,4.116,2.906,2.976,4.6,5.95
1548779168.52,1548779167,-8.596245933,41.178614617,122.3,4.116,2.906,2.976,4.6,5.95
1548779169.52,1548779169,-8.59624035,41.178678017,121.5,4.167,2.906,2.976,4.6,5.95
1548779170.52,1548779170,-8.59622055,41.178711733,121.3,4.321,2.906,2.976,4.6,5.95
1548779171.52,1548779171,-8.596192117,41.1787428,121.5,4.321,2.906,2.976,4.6,5.95
1548779172.53,1548779172,-8.5961796,41.178774967,121.7,3.961,2.906,2.976,4.6,5.95
1548779173.53,1548779172,-8.5961796,41.178774967,121.7,3.961,2.906,2.976,4.6,5.95
1548779174.53,1548779174,-8.596142033,41.17882595,121.9,3.241,2.906,2.976,4.6,5.95
1548779175.53,1548779175,-8.596174917,41.178749583,121.0,3.035,2.906,2.976,4.6,5.95
1548779176.53,1548779176,-8.596176817,41.178715817,121.0,3.241,2.906,2.976,4.025,5.95
1548779177.53,1548779177,-8.596178,41.1786807,121.0,3.447,2.906,2.976,4.025,5.95
1548779178.54,1548779178,-8.596179983,41.178642267,121.7,3.653,2.906,2.976,4.025,5.95
1548779179.54,1548779178,-8.596179983,41.178642267,121.7,3.653,2.906,2.976,4.025,5.95
1548779180.54,1548779180,-8.59617935,41.1785722,120.1,3.601,2.906,2.976,4.6,5.95
1548779181.54,1548779181,-8.596140417,41.178546733,118.1,3.601,2.906,2.976,4.6,5.95
1548779182.54,1548779182,-8.596110933,41.1785235,118.2,3.601,2.906,2.976,4.6,5.95
1548779183.55,1548779183,-8.596053117,41.178532383,118.6,3.704,2.906,2.976,4.6,5.95
1548779184.55,1548779184,-8.596004333,41.178533967,119.1,3.807,2.906,2.976,4.6,5.95
1548779185.55,1548779185,-8.595955817,41.1785348,118.8,3.807,2.906,2.976,4.6,5.95
1548779186.55,1548779185,-8.595955817,41.1785348,118.8,3.807,2.906,2.976,4.6,5.95
1548779187.55,1548779186,-8.595906533,41.178537317,120.2,3.858,2.906,2.976,4.6,5.95
1548779188.55,1548779188,-8.59579945,41.178543717,119.2,4.167,2.906,2.976,4.6,5.95
1548779189.56,1548779189,-8.5957406,41.178546567,119.1,4.373,2.906,2.976,4.6,5.95
1548779190.56,1548779190,-8.5956772,41.1785484,119.0,4.887,2.906,2.976,4.6,5.95
1548779191.56,1548779191,-8.595614383,41.178549133,119.2,4.887,2.906,2.976,4.6,5.95
1548779192.56,1548779192,-8.595553367,41.178549017,119.3,4.836,2.906,2.976,4.6,5.95
1548779193.56,1548779193,-8.5954933,41.178549633,119.2,4.836,2.906,2.976,4.6,5.95
1548779194.56,1548779194,-8.595436717,41.17854945,119.1,4.784,2.906,2.976,4.6,5.95
1548779195.57,1548779194,-8.595436717,41.17854945,119.1,4.784,2.906,2.976,4.6,5.95
1548779196.57,1548779196,-8.595324,41.178543267,120.4,4.681,2.906,2.976,4.6,5.95
1548779197.57,1548779196,-8.595324,41.178543267,120.4,4.681,2.906,2.976,4.6,5.95
1548779198.57,1548779198,-8.595215433,41.178531467,118.7,4.63,2.906,2.976,4.6,5.95
1548779199.57,1548779199,-8.595162267,41.178523583,119.2,4.579,2.906,2.976,4.6,5.95
1548779200.58,1548779200,-8.59510995,41.178516367,119.7,4.579,2.906,2.976,4.6,5.95
1548779201.58,1548779201,-8.5950573,41.1785116,120.2,4.527,2.906,2.976,4.6,5.95
1548779202.58,1548779202,-8.595008017,41.178509233,119.6,4.476,2.906,2.976,4.6,5.95
1548779203.58,1548779203,-8.594962533,41.178507783,118.7,4.167,2.906,2.976,4.6,5.95
1548779204.58,1548779203,-8.594962533,41.178507783,118.7,4.167,2.906,2.976,4.6,5.95
1548779205.59,1548779205,-8.5948684,41.178509567,116.6,4.321,2.906,2.976,4.6,5.95
1548779207.59,1548779207,-8.594762983,41.17850855,118.3,4.527,2.906,2.976,4.6,5.95
1548779208.59,1548779208,-8.594703117,41.178503117,118.8,4.939,2.906,2.976,4.6,5.95
1548779209.59,1548779209,-8.59463845,41.1784715,117.3,4.99,2.906,2.976,4.6,5.95
1548779210.59,1548779209,-8.59463845,41.1784715,117.3,4.99,2.906,2.976,4.6,5.95
1548779211.6,1548779210,-8.594579667,41.1784644,117.4,5.042,2.906,2.976,4.6,5.95
1548779212.6,1548779211,-8.59452895,41.1784542,117.9,4.784,2.906,2.976,4.6,5.95
1548779213.6,1548779213,-8.59441665,41.178449633,118.9,5.042,2.906,2.976,4.6,5.95
1548779214.6,1548779214,-8.594358167,41.178438567,120.6,4.733,2.906,2.976,4.6,5.95
1548779215.6,1548779215,-8.594306633,41.178435317,121.7,4.733,2.906,2.976,4.6,5.95
1548779216.61,1548779216,-8.594254383,41.17843295,122.8,4.63,2.906,2.976,4.6,5.95
1548779218.61,1548779218,-8.594162917,41.17846915,123.7,4.476,2.906,2.976,4.6,5.95
1548779219.61,1548779218,-8.594162917,41.17846915,123.7,4.476,2.906,2.976,4.6,5.95
1548779220.61,1548779219,-8.594140617,41.178496533,123.3,4.218,2.906,2.976,4.6,5.95
1548779221.62,1548779221,-8.594179833,41.178516517,122.7,2.006,2.906,2.976,4.025,5.95
1548779222.62,1548779221,-8.594179833,41.178516517,122.7,2.006,2.906,2.976,4.025,5.95
1548779223.62,1548779222,-8.594197933,41.178489517,122.8,2.829,2.906,2.976,4.025,5.95
1548779224.62,1548779223,-8.594216833,41.178456867,123.0,3.55,2.906,2.976,4.025,5.95
1548779225.62,1548779225,-8.594309067,41.178438067,123.6,3.961,2.906,2.976,4.025,5.95
1548779226.62,1548779226,-8.594358433,41.178431133,124.3,4.116,2.906,2.976,4.025,5.95
1548779227.63,1548779227,-8.59441865,41.178433383,124.1,4.784,2.906,2.976,4.025,5.95
1548779228.63,1548779227,-8.59441865,41.178433383,124.1,4.784,2.906,2.976,4.025,5.95
1548779229.63,1548779229,-8.594539317,41.178438,124.2,4.939,2.906,2.976,4.6,5.95
1548779230.63,1548779230,-8.594605233,41.17844125,124.4,4.99,2.906,2.976,4.6,5.95
1548779231.63,1548779231,-8.594663783,41.178443567,124.4,4.99,2.906,2.976,4.6,5.95
1548779232.64,1548779232,-8.594722533,41.17844765,124.3,5.042,2.906,2.976,4.6,5.95
1548779233.64,1548779233,-8.5947852,41.178455567,124.3,4.887,2.906,2.976,4.6,5.95
1548779234.64,1548779234,-8.594841417,41.178458417,124.3,4.836,2.906,2.976,4.6,5.95
1548779235.64,1548779234,-8.594841417,41.178458417,124.3,4.836,2.906,2.976,4.6,5.95
1548779236.64,1548779236,-8.594953917,41.178470683,124.3,4.887,2.906,2.976,4.025,5.95
1548779237.65,1548779237,-8.595011033,41.17847495,124.7,5.042,2.906,2.976,4.025,5.95
1548779238.65,1548779237,-8.595011033,41.17847495,124.7,5.042,2.906,2.976,4.025,5.95
1548779239.65,1548779239,-8.595132267,41.17848995,124.5,5.247,2.906,2.976,4.025,5.95
1548779240.65,1548779240,-8.595196433,41.178484483,124.2,5.299,2.906,2.976,4.025,5.95
1548779241.65,1548779241,-8.5952618,41.17848965,124.1,5.35,2.906,2.976,4.025,5.95
1548779242.66,1548779242,-8.595325517,41.17849115,124.0,5.299,2.906,2.976,4.025,5.95
1548779243.66,1548779243,-8.595396583,41.178503817,123.1,5.505,2.906,2.976,4.025,5.95
1548779244.66,1548779244,-8.595463267,41.178494867,123.6,5.042,2.906,2.976,4.025,5.95
1548779245.66,1548779245,-8.5955219,41.178482433,124.9,5.247,2.906,2.976,4.025,5.95
1548779246.66,1548779246,-8.595581217,41.178478267,126.6,5.35,2.906,2.976,4.025,5.95
1548779247.67,1548779246,-8.595581217,41.178478267,126.6,5.35,2.906,2.976,4.025,5.95
1548779248.67,1548779248,-8.59570215,41.178478867,126.4,4.939,2.906,2.976,4.6,5.95
1548779249.67,1548779248,-8.59570215,41.178478867,126.4,4.939,2.906,2.976,4.6,5.95
1548779250.67,1548779250,-8.595833483,41.178487133,127.3,5.453,2.906,2.976,5.175,5.95
1548779251.67,1548779251,-8.595896967,41.178500083,127.5,5.299,2.906,2.976,5.175,5.95
1548779252.68,1548779252,-8.5959618,41.178515833,128.1,4.784,2.906,2.976,5.175,5.95
1548779253.68,1548779253,-8.596030317,41.1785384,126.3,5.247,2.906,2.976,5.175,5.95
1548779254.68,1548779254,-8.59609645,41.17854075,125.6,5.453,2.906,2.976,4.6,5.95
1548779255.68,1548779255,-8.596160633,41.1785353,125.4,5.453,2.906,2.976,4.6,5.95
1548779256.68,1548779256,-8.596218483,41.1785666,123.7,5.042,2.906,2.976,4.6,5.95
1548779257.69,1548779257,-8.596233983,41.178594633,124.1,3.91,2.906,2.976,4.6,5.95
1548779258.69,1548779258,-8.596247867,41.178625167,125.9,3.498,2.906,2.976,4.6,5.95
1548779259.69,1548779258,-8.596247867,41.178625167,125.9,3.498,2.906,2.976,4.6,5.95
1548779260.69,1548779260,-8.596233367,41.178696483,126.5,4.373,2.906,2.976,4.6,5.95
1548779261.69,1548779260,-8.596233367,41.178696483,126.5,4.373,2.906,2.976,4.6,5.95
1548779262.69,1548779261,-8.596200033,41.178732067,126.7,4.27,2.906,2.976,4.6,5.95
1548779263.7,1548779263,-8.59617565,41.178712283,129.4,1.903,2.906,2.976,4.6,5.95
1548779264.7,1548779264,-8.596188583,41.178677717,130.8,3.087,2.906,2.976,4.6,5.95
1548779265.7,1548779265,-8.596192817,41.178634767,131.7,4.27,2.906,2.976,4.6,5.95
1548779266.7,1548779265,-8.596192817,41.178634767,131.7,4.27,2.906,2.976,4.6,5.95
1548779267.7,1548779267,-8.59622375,41.1785479,131.8,4.681,2.906,2.976,4.6,5.95
1548779268.71,1548779268,-8.59621575,41.178510633,130.1,4.579,2.906,2.976,4.6,5.95
1548779269.71,1548779269,-8.596193533,41.178479117,128.0,4.476,2.906,2.976,4.6,5.95
1548779270.71,1548779269,-8.596193533,41.178479117,128.0,4.476,2.906,2.976,4.6,5.95
1548779271.71,1548779271,-8.596122183,41.178437533,126.7,4.167,2.906,2.976,4.6,5.95
1548779273.19,1548779273,-8.5960402,41.178393683,126.0,4.167,2.906,2.976,4.6,5.95
1548779274.19,1548779273,-8.5960402,41.178393683,126.0,4.167,2.906,2.976,4.6,5.95
1548779275.19,1548779275,-8.595913317,41.178420583,128.0,4.476,2.906,2.976,4.6,5.95
1548779276.2,1548779276,-8.595852317,41.178429683,128.2,4.579,2.906,2.976,4.6,5.95
1548779277.2,1548779277,-8.595787367,41.178449933,129.4,4.579,2.906,2.976,4.6,5.95
1548779278.2,1548779278,-8.59572875,41.178464133,130.2,4.579,2.906,2.976,4.6,5.95
1548779279.2,1548779279,-8.595669917,41.178477317,128.2,4.579,2.906,2.976,4.6,5.95
1548779280.2,1548779279,-8.595669917,41.178477317,128.2,4.579,2.906,2.976,4.6,5.95
1548779281.2,1548779281,-8.59555045,41.178490767,127.3,4.63,2.906,2.976,4.6,5.95
1548779282.21,1548779282,-8.595489533,41.17849235,127.2,4.681,2.906,2.976,4.6,5.95
1548779283.21,1548779283,-8.595428883,41.178491583,127.2,4.733,2.906,2.976,4.6,5.95
1548779284.21,1548779283,-8.595428883,41.178491583,127.2,4.733,2.906,2.976,4.6,5.95
1548779285.21,1548779284,-8.595347833,41.17849605,126.1,4.63,2.906,2.976,4.6,5.95
1548779286.21,1548779285,-8.59529035,41.178499633,125.4,4.99,2.906,2.976,4.6,5.95
1548779287.22,1548779286,-8.595232783,41.178497983,125.2,4.887,2.906,2.976,4.6,5.95
1548779288.22,1548779288,-8.595104167,41.178463667,125.9,4.99,2.906,2.976,4.6,5.95
1548779289.22,1548779289,-8.5950467,41.178453817,127.1,4.99,2.906,2.976,4.6,5.95
1548779290.22,1548779289,-8.5950467,41.178453817,127.1,4.99,2.906,2.976,4.6,5.95
1548779291.22,1548779290,-8.5949839,41.178446083,127.2,4.939,2.906,2.976,4.6,5.95
1548779292.23,1548779292,-8.594873467,41.178459717,124.7,5.042,2.906,2.976,4.6,5.95
1548779293.23,1548779293,-8.59481255,41.178460267,125.3,4.99,2.906,2.976,4.6,5.95
1548779294.23,1548779294,-8.594755983,41.178466583,124.4,4.99,2.906,2.976,4.6,5.95
1548779295.23,1548779295,-8.594700917,41.1784789,124.6,4.99,2.906,2.976,4.6,5.95
1548779297.23,1548779297,-8.59457555,41.1784866,125.1,5.093,2.906,2.976,4.6,5.95
